,"('Biomass', 'Actual Aggregated')","('Biomass', 'Actual Consumption')","('Fossil Gas', 'Actual Aggregated')","('Fossil Gas', 'Actual Consumption')","('Fossil Hard coal', 'Actual Aggregated')","('Fossil Hard coal', 'Actual Consumption')","('Fossil Oil', 'Actual Aggregated')","('Fossil Oil', 'Actual Consumption')","('Hydro Run-of-river and poundage', 'Actual Aggregated')","('Hydro Run-of-river and poundage', 'Actual Consumption')","('Other renewable', 'Actual Aggregated')","('Other renewable', 'Actual Consumption')","('Solar', 'Actual Aggregated')","('Solar', 'Actual Consumption')","('Waste', 'Actual Aggregated')","('Waste', 'Actual Consumption')","('Wind Offshore', 'Actual Aggregated')","('Wind Offshore', 'Actual Consumption')","('Wind Onshore', 'Actual Aggregated')","('Wind Onshore', 'Actual Consumption')",Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2018-01-08 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,227.0,456.0,926.0,9.0,2.0,6.0,0.0,122.0,31.55,206.37
2018-01-08 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,234.98,469.68,1069.49,7.9,3.0,4.99,1.12,121.96,39.85,177.91
2018-01-08 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,288.52,478.32,1048.76,7.6,3.0,4.76,23.97,123.04,28.47,149.08
2018-01-08 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,306.4,497.4,1092.2,8.0,3.0,6.2,79.94,121.8,16.43,117.59
2018-01-08 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,311.3,482.8,975.15,5.5,3.0,7.65,134.92,119.6,27.54,85.61
2018-01-08 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,312.9,487.4,954.95,6.5,3.0,7.45,155.49,119.8,54.1,48.19
2018-01-08 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,313.22,474.52,857.11,6.1,3.0,7.61,139.12,124.44,59.17,37.61
2018-01-08 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,307.18,429.88,743.59,6.9,3.0,8.09,90.72,122.36,69.86,37.92
2018-01-08 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,269.38,407.08,679.19,4.9,3.0,7.69,31.1,119.76,95.87,49.97
2018-01-08 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,310.96,382.36,596.98,3.8,3.0,6.98,1.71,103.92,127.75,97.54
2018-01-08 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,312.0,411.0,716.0,7.0,3.0,8.0,0.01,117.0,193.52,165.33
2018-01-08 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,313.0,446.0,993.0,7.0,3.0,8.0,0.0,121.0,245.31,268.41
2018-01-08 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,314.0,417.0,706.0,6.0,2.0,8.0,0.0,121.0,310.2,412.95
2018-01-08 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,312.0,378.0,573.0,5.0,2.0,7.0,0.0,100.0,348.08,576.69
2018-01-08 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,312.0,343.0,429.0,3.0,2.0,7.0,0.0,91.0,400.13,779.21
2018-01-08 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,313.0,336.0,466.0,5.0,2.0,7.0,0.0,92.0,432.25,903.39
2018-01-08 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,313.0,324.0,392.0,4.0,2.0,7.0,0.0,91.0,437.48,941.86
2018-01-08 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,313.0,257.0,318.0,3.0,2.0,7.0,0.0,87.0,487.38,1068.77
2018-01-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,313.0,250.0,290.0,3.0,2.0,7.0,0.0,87.0,526.98,1198.91
2018-01-09 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,238.0,250.0,267.0,4.0,2.0,7.0,0.0,82.0,534.87,1359.16
2018-01-09 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,183.0,251.0,287.0,4.0,2.0,7.0,0.0,77.0,564.38,1477.0
2018-01-09 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,216.0,261.0,300.0,6.0,2.0,8.0,0.0,78.0,527.18,1547.53
2018-01-09 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,318.0,250.0,339.0,3.0,2.0,7.0,0.0,74.0,534.65,1692.37
2018-01-09 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,316.0,302.0,590.0,3.0,2.0,7.0,0.0,86.0,675.41,1820.35
2018-01-09 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,273.0,443.0,616.0,10.0,2.0,8.0,0.0,90.0,770.29,1985.95
2018-01-09 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,284.98,399.68,545.49,2.9,2.0,6.99,0.86,75.96,776.32,2073.11
2018-01-09 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,232.54,357.64,483.27,5.7,2.0,7.77,23.34,78.08,669.37,1943.28
2018-01-09 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,239.46,367.36,419.73,7.3,2.0,7.23,77.08,77.92,716.37,2011.5
2018-01-09 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,227.38,347.08,381.19,3.9,2.0,7.69,130.66,78.76,679.06,2109.78
2018-01-09 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,218.08,313.28,400.54,3.4,2.0,7.54,145.56,79.16,775.37,2159.54
2018-01-09 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,208.64,314.24,397.82,3.2,2.0,6.82,118.12,77.28,775.08,2327.06
2018-01-09 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,205.8,357.8,382.4,2.0,2.0,7.4,60.32,78.6,776.33,2309.07
2018-01-09 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,206.68,387.88,446.84,2.4,2.0,6.84,15.62,77.36,777.24,2305.76
2018-01-09 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,201.98,409.68,527.49,2.9,2.0,6.99,0.79,85.96,779.87,2327.34
2018-01-09 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,201.0,417.0,499.0,3.0,2.0,7.0,0.0,88.0,797.61,2356.3
2018-01-09 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,207.0,418.0,617.0,6.0,2.0,7.0,0.0,90.0,780.41,2255.08
2018-01-09 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,204.0,428.0,450.0,10.0,2.0,8.0,0.0,91.0,796.32,2097.73
2018-01-09 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,210.0,400.0,457.0,7.0,2.0,7.0,0.0,89.0,773.11,1756.86
2018-01-09 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,257.0,425.0,794.0,12.0,2.0,8.0,0.0,92.0,765.5,1571.09
2018-01-09 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,190.0,389.0,628.0,5.0,2.0,6.0,0.0,92.0,741.64,1397.88
2018-01-09 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,190.0,376.0,464.0,4.0,2.0,6.0,0.0,92.0,712.05,1351.92
2018-01-09 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,197.0,280.0,350.0,4.0,2.0,6.0,0.0,87.0,677.46,1344.86
2018-01-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,226.0,274.0,369.0,6.0,2.0,6.0,0.0,89.0,637.6,1321.77
2018-01-10 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,208.0,273.0,359.0,6.0,2.0,6.0,0.0,89.0,603.31,1225.84
2018-01-10 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,213.0,268.0,365.0,4.0,2.0,6.0,0.0,90.0,592.08,1053.48
2018-01-10 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,201.0,285.0,387.0,7.0,2.0,7.0,0.0,93.0,609.72,873.47
2018-01-10 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,277.0,290.0,485.0,7.0,2.0,7.0,0.0,97.0,540.19,792.06
2018-01-10 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,277.0,331.0,909.0,12.0,2.0,8.0,0.0,114.0,504.91,756.69
2018-01-10 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,325.0,503.0,1172.0,15.0,2.0,8.0,0.0,136.0,469.01,698.58
2018-01-10 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,360.0,608.0,1212.0,14.0,3.0,8.0,0.31,147.0,420.39,611.78
2018-01-10 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,352.94,627.04,1137.47,11.7,3.0,7.97,3.23,144.88,411.47,542.44
2018-01-10 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,330.76,587.16,1082.88,7.8,3.0,6.88,11.65,133.52,412.2,460.11
2018-01-10 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,335.62,590.92,1085.31,8.1,3.0,6.81,19.4,129.24,423.56,419.04
2018-01-10 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,322.4,592.4,1092.7,11.0,3.0,7.7,30.19,133.8,363.06,426.49
2018-01-10 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,318.28,572.48,1096.64,8.4,3.0,7.64,36.12,133.56,370.85,373.8
2018-01-10 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,320.46,611.36,1066.23,15.3,3.0,7.73,26.5,133.92,326.74,340.83
2018-01-10 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,337.84,601.44,1099.92,8.2,3.0,6.92,8.19,130.68,415.07,338.65
2018-01-10 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,316.98,595.68,1113.49,7.9,3.0,6.99,0.75,113.96,480.76,391.73
2018-01-10 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,315.0,590.0,1087.0,8.0,3.0,8.0,0.01,104.0,516.25,477.94
2018-01-10 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,317.0,605.0,1116.0,15.0,3.0,8.0,0.0,110.0,402.27,450.86
2018-01-10 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,326.0,588.0,1128.0,17.0,3.0,9.0,0.01,109.0,277.13,365.14
2018-01-10 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,311.0,526.0,855.0,9.0,3.0,8.0,0.0,108.0,227.49,450.49
2018-01-10 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,316.0,485.0,728.0,8.0,3.0,8.0,0.0,107.0,216.83,428.41
2018-01-10 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,308.0,441.0,438.0,9.0,2.0,8.0,0.0,105.0,248.15,353.88
2018-01-10 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,285.0,329.0,353.0,4.0,2.0,7.0,0.0,100.0,276.33,298.01
2018-01-10 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,229.0,285.0,373.0,5.0,2.0,7.0,0.0,101.0,257.59,277.76
2018-01-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,227.0,292.0,431.0,9.0,2.0,8.0,0.0,105.0,224.95,242.64
2018-01-11 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,239.0,285.0,429.0,9.0,2.0,8.0,0.0,105.0,196.69,240.6
2018-01-11 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,234.0,275.0,436.0,5.0,2.0,7.0,0.0,103.0,191.72,254.76
2018-01-11 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,199.0,293.0,440.0,6.0,2.0,7.0,0.0,104.0,160.7,262.55
2018-01-11 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,277.0,304.0,681.0,4.0,2.0,7.0,0.0,132.0,132.22,253.66
2018-01-11 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,297.0,371.0,1074.0,13.0,2.0,8.0,0.0,148.0,137.14,205.07
2018-01-11 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,317.0,536.0,1322.0,13.0,3.0,8.0,0.01,150.0,144.37,137.71
2018-01-11 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,304.0,604.0,1419.0,8.0,3.0,8.0,0.35,148.0,115.43,117.59
2018-01-11 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,263.94,608.04,1424.47,8.7,3.0,7.97,3.09,146.88,86.2,103.47
2018-01-11 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,301.76,597.16,1461.88,9.8,3.0,6.88,11.82,148.52,90.82,88.98
2018-01-11 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,318.58,591.28,1469.29,7.9,3.0,6.79,20.56,146.16,108.1,72.34
2018-01-11 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,322.5,598.0,1464.25,8.5,3.0,6.75,25.09,143.0,132.03,90.58
2018-01-11 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,323.58,596.28,1402.29,7.9,3.0,6.79,20.99,142.16,139.16,130.6
2018-01-11 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,323.72,613.52,1451.86,8.6,3.0,5.86,13.93,142.44,140.36,172.25
2018-01-11 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,324.9,629.4,1455.45,9.5,3.0,6.95,4.71,140.8,161.49,221.5
2018-01-11 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,323.98,627.68,1493.49,8.9,3.0,6.99,0.67,142.96,208.72,257.52
2018-01-11 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,324.0,624.0,1453.0,9.0,3.0,7.0,0.01,142.0,198.5,267.61
2018-01-11 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,318.0,625.0,1473.0,9.0,3.0,8.0,0.0,138.0,178.71,265.19
2018-01-11 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,290.0,573.0,1312.0,6.0,3.0,7.0,0.01,125.0,213.57,262.17
2018-01-11 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,289.0,500.0,996.0,5.0,3.0,7.0,0.0,108.0,212.61,304.63
2018-01-11 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,277.0,447.0,874.0,4.0,3.0,7.0,0.0,100.0,226.26,362.22
2018-01-11 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,181.0,348.0,709.0,4.0,2.0,7.0,0.0,98.0,264.15,398.39
2018-01-11 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,182.0,305.0,379.0,3.0,2.0,7.0,0.0,98.0,280.42,457.09
2018-01-11 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,262.0,290.0,496.0,8.0,2.0,8.0,0.0,96.0,301.84,435.76
2018-01-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,252.0,276.0,386.0,6.0,2.0,8.0,0.0,91.0,321.95,461.67
2018-01-12 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,293.0,274.0,388.0,6.0,2.0,7.0,0.0,93.0,291.88,502.67
2018-01-12 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,242.0,279.0,432.0,7.0,2.0,7.0,0.0,94.0,294.41,491.26
2018-01-12 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,247.0,280.0,433.0,4.0,2.0,7.0,0.0,92.0,291.33,512.03
2018-01-12 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,260.0,331.0,566.0,5.0,2.0,7.0,0.0,92.0,324.39,575.46
2018-01-12 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,283.0,441.0,784.0,7.0,2.0,7.0,0.01,101.0,408.88,641.29
2018-01-12 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,319.0,530.0,1410.0,12.0,2.0,7.0,0.0,100.0,420.78,702.73
2018-01-12 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,360.0,589.0,1483.0,8.0,3.0,7.0,0.33,114.0,387.25,758.89
2018-01-12 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,349.96,568.36,1479.98,11.8,3.0,6.98,2.32,109.92,406.56,719.21
2018-01-12 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,314.8,569.8,1467.9,9.0,3.0,6.9,9.72,105.6,409.98,698.32
2018-01-12 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,333.66,599.56,1515.33,12.3,3.0,6.83,17.26,117.32,429.64,718.77
2018-01-12 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,315.6,570.6,1395.8,6.0,3.0,6.8,20.21,115.2,498.74,682.89
2018-01-12 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,312.64,574.24,1370.82,7.2,3.0,7.82,18.11,120.28,558.51,670.5
2018-01-12 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,311.76,526.16,1324.88,4.8,3.0,6.88,11.55,129.52,591.49,730.08
2018-01-12 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,311.92,508.72,1184.96,5.6,3.0,4.96,4.11,129.84,622.58,772.31
2018-01-12 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,311.98,504.68,1299.49,5.9,3.0,4.99,0.81,129.96,663.03,756.85
2018-01-12 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,312.0,496.0,1348.0,6.0,3.0,5.0,0.01,130.0,666.07,784.42
2018-01-12 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,303.0,503.0,1219.0,7.0,3.0,7.0,0.01,133.0,646.5,779.8
2018-01-12 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,304.0,478.0,856.0,7.0,2.0,8.0,0.0,114.0,610.44,719.35
2018-01-12 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,309.0,446.0,737.0,8.0,2.0,7.0,0.0,93.0,601.19,672.9
2018-01-12 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,304.0,415.0,554.0,5.0,2.0,7.0,0.0,84.0,612.58,706.72
2018-01-12 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,299.0,343.0,524.0,5.0,2.0,7.0,0.0,82.0,607.06,694.32
2018-01-12 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,278.0,318.0,414.0,5.0,2.0,7.0,0.0,81.0,641.3,670.39
2018-01-12 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,240.0,328.0,407.0,10.0,2.0,8.0,0.0,73.0,612.71,709.44
2018-01-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,221.0,343.0,418.0,14.0,2.0,8.0,0.0,74.0,515.89,731.45
2018-01-13 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,279.0,327.0,407.0,10.0,2.0,8.0,0.0,72.0,530.45,725.83
2018-01-13 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,276.0,327.0,397.0,10.0,2.0,7.0,0.0,72.0,526.91,771.45
2018-01-13 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,259.0,329.0,395.0,9.0,2.0,8.0,0.0,72.0,552.9,799.02
2018-01-13 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,266.0,326.0,398.0,8.0,2.0,8.0,0.0,72.0,592.5,829.63
2018-01-13 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,248.0,333.0,399.0,10.0,2.0,8.0,0.01,72.0,615.22,864.22
2018-01-13 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,225.0,368.0,387.0,8.0,2.0,8.0,0.01,71.0,663.93,933.27
2018-01-13 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,262.0,425.0,461.0,7.0,2.0,8.0,0.36,72.0,690.16,968.64
2018-01-13 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,244.96,426.36,494.98,5.8,2.0,6.98,2.27,70.92,739.32,1047.48
2018-01-13 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,263.84,444.44,639.92,6.2,2.0,6.92,8.46,70.68,741.04,1151.38
2018-01-13 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,303.7,452.2,814.35,9.5,2.0,7.85,15.17,71.4,745.56,1178.74
2018-01-13 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,305.62,466.92,724.31,13.1,2.0,8.81,18.51,74.24,758.38,1172.99
2018-01-13 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,306.68,447.88,749.84,7.4,2.0,7.84,16.43,71.36,745.98,1152.29
2018-01-13 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,300.78,458.48,724.39,10.9,2.0,7.89,11.36,74.56,715.02,1091.38
2018-01-13 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,302.92,432.72,565.96,5.6,2.0,6.96,4.2,71.84,732.66,1087.75
2018-01-13 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,313.98,443.68,773.49,7.9,2.0,7.99,0.78,69.96,763.82,1010.25
2018-01-13 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,314.0,454.0,843.0,7.0,2.0,8.0,0.01,71.0,737.38,1048.18
2018-01-13 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,314.0,451.0,901.0,6.0,2.0,7.0,0.0,71.0,683.44,1176.45
2018-01-13 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,312.0,400.0,773.0,6.0,2.0,7.0,0.01,71.0,713.75,1196.25
2018-01-13 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,312.0,351.0,678.0,5.0,2.0,7.0,0.0,75.0,726.49,1224.46
2018-01-13 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,314.0,296.0,690.0,7.0,2.0,8.0,0.0,78.0,732.51,1186.38
2018-01-13 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,307.0,276.0,643.0,6.0,2.0,7.0,0.0,77.0,729.65,1242.54
2018-01-13 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,313.0,264.0,643.0,5.0,2.0,7.0,0.0,76.0,698.47,1244.27
2018-01-13 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,287.0,242.0,374.0,4.0,2.0,7.0,0.0,75.0,695.69,1128.55
2018-01-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,286.0,239.0,288.0,4.0,2.0,7.0,0.0,74.0,610.76,1036.68
2018-01-14 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,281.0,240.0,299.0,4.0,2.0,7.0,0.0,72.0,548.03,935.15
2018-01-14 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,194.0,270.0,346.0,13.0,2.0,8.0,0.0,74.0,550.97,763.36
2018-01-14 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,209.0,263.0,339.0,11.0,2.0,8.0,0.0,73.0,577.43,646.46
2018-01-14 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,189.0,253.0,460.0,7.0,2.0,8.0,0.0,68.0,602.69,643.78
2018-01-14 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,297.0,263.0,526.0,4.0,2.0,7.0,0.01,69.0,644.33,764.99
2018-01-14 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,281.0,281.0,532.0,4.0,2.0,7.0,0.0,69.0,670.99,915.79
2018-01-14 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,291.0,293.0,526.0,5.0,2.0,7.0,0.38,68.0,695.8,918.23
2018-01-14 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,270.96,330.36,641.98,14.8,2.0,7.98,2.13,71.92,653.37,931.22
2018-01-14 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,292.8,312.8,735.9,9.0,2.0,7.9,10.12,69.6,607.93,995.52
2018-01-14 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,290.5,315.0,738.25,9.5,2.0,7.75,24.58,70.0,658.51,1027.91
2018-01-14 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,258.34,308.44,725.17,6.7,2.0,7.67,33.18,67.68,670.03,1017.92
2018-01-14 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,310.18,317.88,755.09,8.9,2.0,7.59,40.84,68.36,685.36,914.89
2018-01-14 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,266.32,335.12,773.66,14.6,2.0,7.66,34.48,68.64,700.83,828.74
2018-01-14 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,309.7,328.2,767.35,11.5,2.0,7.85,15.32,69.4,659.79,738.55
2018-01-14 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,315.96,356.36,927.98,11.8,2.0,7.98,1.72,67.92,621.83,909.88
2018-01-14 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,312.0,341.0,915.0,6.0,2.0,7.0,0.03,67.0,760.65,1384.45
2018-01-14 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,302.0,340.0,822.0,6.0,2.0,8.0,0.01,67.0,780.05,1776.3
2018-01-14 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,262.0,322.0,688.0,9.0,2.0,8.0,0.0,67.0,785.97,1947.95
2018-01-14 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,285.0,310.0,665.0,6.0,2.0,7.0,0.01,66.0,786.09,2114.39
2018-01-14 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,297.0,301.0,656.0,6.0,2.0,7.0,0.0,66.0,783.72,2168.76
2018-01-14 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,311.0,298.0,686.0,8.0,2.0,8.0,0.0,66.0,761.34,2077.12
2018-01-14 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,305.0,263.0,618.0,4.0,2.0,7.0,0.0,65.0,764.26,2032.95
2018-01-14 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,300.0,236.0,429.0,4.0,2.0,7.0,0.0,63.0,782.78,1965.84
2018-01-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,313.0,239.0,401.0,5.0,2.0,7.0,0.0,64.0,784.07,1844.46
2018-01-15 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,310.0,236.0,301.0,4.0,2.0,7.0,0.0,65.0,787.66,1922.55
2018-01-15 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,290.0,234.0,292.0,4.0,2.0,7.0,0.0,65.0,790.73,2089.92
2018-01-15 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,296.0,233.0,291.0,3.0,2.0,6.0,0.0,65.0,770.16,2210.18
2018-01-15 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,289.0,240.0,393.0,3.0,2.0,6.0,0.0,63.0,785.13,2327.29
2018-01-15 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,287.0,248.0,603.0,6.0,2.0,6.0,0.01,62.0,761.94,2366.27
2018-01-15 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,266.0,261.0,607.0,5.0,2.0,7.0,0.01,60.0,656.75,2151.86
2018-01-15 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,261.98,246.68,622.49,3.9,1.0,6.99,0.76,64.96,660.62,2243.58
2018-01-15 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,232.9,258.4,619.45,6.5,1.0,7.95,4.63,59.8,674.61,2218.04
2018-01-15 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,226.76,280.16,624.88,11.8,1.0,7.88,11.81,63.52,761.69,2213.05
2018-01-15 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,235.68,314.88,737.84,10.4,1.0,7.84,15.75,62.36,760.04,2288.59
2018-01-15 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,243.66,324.56,862.33,9.3,1.0,7.83,16.98,62.32,781.81,2359.15
