,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2022-03-12 02:00:00+00:00,1318.0,2204.0,0.0,0.0,7.0,0.0,787.0
2022-03-12 03:00:00+00:00,1214.0,2243.0,0.0,0.0,7.0,0.0,821.0
2022-03-12 04:00:00+00:00,1260.0,2457.0,0.0,0.0,247.0,2.0,844.0
2022-03-12 05:00:00+00:00,1239.0,2643.0,0.0,0.0,394.0,206.0,866.0
2022-03-12 06:00:00+00:00,1228.0,2418.0,0.0,0.0,448.0,890.0,997.0
2022-03-12 07:00:00+00:00,1235.0,2347.0,0.0,37.0,391.0,1588.0,1070.0
2022-03-12 08:00:00+00:00,1247.0,2485.0,0.0,2.0,272.0,2064.0,1116.0
2022-03-12 09:00:00+00:00,1206.0,2481.0,0.0,0.0,206.0,2199.0,1231.0
2022-03-12 10:00:00+00:00,1254.0,2606.0,0.0,0.0,243.0,2031.0,1325.0
2022-03-12 11:00:00+00:00,1327.0,2815.0,0.0,0.0,286.0,1844.0,1295.0
2022-03-12 12:00:00+00:00,1310.0,2680.0,0.0,0.0,247.0,1640.0,1381.0
2022-03-12 13:00:00+00:00,1270.0,2857.0,0.0,0.0,292.0,1372.0,1487.0
2022-03-12 14:00:00+00:00,1256.0,3103.0,0.0,0.0,260.0,905.0,1603.0
2022-03-12 15:00:00+00:00,1284.0,3279.0,0.0,99.0,532.0,367.0,1617.0
2022-03-12 16:00:00+00:00,1298.0,3610.0,0.0,203.0,888.0,23.0,1603.0
2022-03-12 17:00:00+00:00,1321.0,3725.0,0.0,273.0,1041.0,0.0,1614.0
2022-03-12 18:00:00+00:00,1319.0,3681.0,0.0,324.0,1113.0,0.0,1611.0
2022-03-12 19:00:00+00:00,1324.0,3549.0,0.0,193.0,1060.0,0.0,1459.0
2022-03-12 20:00:00+00:00,1325.0,3342.0,0.0,139.0,939.0,0.0,1373.0
2022-03-12 21:00:00+00:00,1320.0,3096.0,0.0,0.0,904.0,0.0,1147.0
2022-03-12 22:00:00+00:00,1318.0,2902.0,0.0,0.0,710.0,0.0,1019.0
2022-03-12 23:00:00+00:00,1285.0,2691.0,0.0,0.0,259.0,0.0,903.0
2022-03-13 00:00:00+00:00,1280.0,2432.0,0.0,0.0,302.0,0.0,839.0
2022-03-13 01:00:00+00:00,1297.0,2219.0,0.0,0.0,277.0,0.0,804.0
2022-03-13 02:00:00+00:00,1305.0,2221.0,0.0,0.0,317.0,0.0,784.0
2022-03-13 03:00:00+00:00,1304.0,2197.0,0.0,0.0,455.0,0.0,743.0
2022-03-13 04:00:00+00:00,1308.0,2326.0,0.0,0.0,510.0,4.0,641.0
2022-03-13 05:00:00+00:00,1302.0,2266.0,0.0,0.0,473.0,323.0,516.0
2022-03-13 06:00:00+00:00,1296.0,2089.0,0.0,0.0,528.0,1152.0,426.0
2022-03-13 07:00:00+00:00,1301.0,2197.0,0.0,0.0,545.0,1929.0,324.0
2022-03-13 08:00:00+00:00,1265.0,2378.0,0.0,0.0,349.0,2477.0,255.0
2022-03-13 09:00:00+00:00,1160.0,2394.0,0.0,0.0,250.0,2859.0,210.0
2022-03-13 10:00:00+00:00,1012.0,2708.0,0.0,0.0,291.0,2930.0,179.0
2022-03-13 11:00:00+00:00,1017.0,2481.0,0.0,0.0,383.0,2912.0,190.0
2022-03-13 12:00:00+00:00,1025.0,2367.0,0.0,0.0,328.0,2648.0,219.0
2022-03-13 13:00:00+00:00,1026.0,2667.0,0.0,0.0,323.0,2129.0,250.0
2022-03-13 14:00:00+00:00,1036.0,3198.0,0.0,0.0,312.0,1379.0,229.0
2022-03-13 15:00:00+00:00,1050.0,3541.0,0.0,25.0,579.0,509.0,234.0
2022-03-13 16:00:00+00:00,1063.0,3841.0,0.0,373.0,1054.0,31.0,205.0
2022-03-13 17:00:00+00:00,1055.0,3871.0,0.0,392.0,1310.0,0.0,203.0
2022-03-13 18:00:00+00:00,1055.0,4042.0,0.0,566.0,1452.0,0.0,199.0
2022-03-13 19:00:00+00:00,1070.0,4006.0,0.0,495.0,1373.0,0.0,143.0
2022-03-13 20:00:00+00:00,1085.0,3944.0,0.0,187.0,1233.0,0.0,80.0
2022-03-13 21:00:00+00:00,1098.0,3879.0,0.0,120.0,792.0,0.0,57.0
2022-03-13 22:00:00+00:00,1090.0,3774.0,0.0,36.0,463.0,0.0,57.0
2022-03-13 23:00:00+00:00,1087.0,3466.0,0.0,0.0,41.0,0.0,54.0
2022-03-14 00:00:00+00:00,1089.0,3281.0,0.0,0.0,51.0,0.0,105.0
2022-03-14 01:00:00+00:00,1079.0,3078.0,0.0,0.0,114.0,0.0,173.0
2022-03-14 02:00:00+00:00,1082.0,3021.0,0.0,0.0,98.0,0.0,250.0
2022-03-14 03:00:00+00:00,1072.0,3079.0,0.0,0.0,229.0,0.0,358.0
2022-03-14 04:00:00+00:00,1062.0,3325.0,0.0,0.0,267.0,3.0,524.0
2022-03-14 05:00:00+00:00,1047.0,3538.0,0.0,0.0,468.0,273.0,709.0
2022-03-14 06:00:00+00:00,1052.0,3555.0,0.0,30.0,543.0,1034.0,853.0
2022-03-14 07:00:00+00:00,1078.0,3526.0,0.0,40.0,620.0,1845.0,938.0
2022-03-14 08:00:00+00:00,1109.0,3303.0,0.0,0.0,595.0,2478.0,953.0
2022-03-14 09:00:00+00:00,1118.0,3327.0,0.0,0.0,450.0,2585.0,921.0
2022-03-14 10:00:00+00:00,1078.0,3450.0,0.0,6.0,267.0,2552.0,930.0
2022-03-14 11:00:00+00:00,1047.0,3418.0,0.0,0.0,246.0,2420.0,1138.0
2022-03-14 12:00:00+00:00,1125.0,3136.0,0.0,0.0,278.0,2257.0,1214.0
2022-03-14 13:00:00+00:00,1215.0,3185.0,0.0,0.0,377.0,1912.0,1374.0
2022-03-14 14:00:00+00:00,1214.0,3184.0,0.0,0.0,542.0,1307.0,1399.0
2022-03-14 15:00:00+00:00,1228.0,3474.0,0.0,32.0,735.0,536.0,1420.0
2022-03-14 16:00:00+00:00,1263.0,3786.0,0.0,242.0,1063.0,37.0,1407.0
2022-03-14 17:00:00+00:00,1276.0,3973.0,0.0,262.0,1242.0,0.0,1501.0
2022-03-14 18:00:00+00:00,1285.0,3904.0,0.0,261.0,1222.0,0.0,1552.0
2022-03-14 19:00:00+00:00,1286.0,3739.0,0.0,211.0,860.0,0.0,1538.0
2022-03-14 20:00:00+00:00,1240.0,3554.0,0.0,15.0,604.0,0.0,1393.0
2022-03-14 21:00:00+00:00,1244.0,3565.0,0.0,0.0,298.0,0.0,1319.0
2022-03-14 22:00:00+00:00,1237.0,3161.0,0.0,0.0,96.0,0.0,1216.0
2022-03-14 23:00:00+00:00,1281.0,2930.0,0.0,0.0,9.0,0.0,1119.0
2022-03-15 00:00:00+00:00,1271.0,2793.0,0.0,0.0,104.0,0.0,1012.0
2022-03-15 01:00:00+00:00,1281.0,2797.0,0.0,0.0,36.0,0.0,972.0
2022-03-15 02:00:00+00:00,1297.0,2852.0,0.0,0.0,7.0,0.0,841.0
2022-03-15 03:00:00+00:00,1298.0,3020.0,0.0,0.0,34.0,0.0,756.0
2022-03-15 04:00:00+00:00,1292.0,3087.0,0.0,0.0,320.0,8.0,651.0
2022-03-15 05:00:00+00:00,1287.0,3408.0,0.0,32.0,585.0,422.0,634.0
2022-03-15 06:00:00+00:00,1284.0,3599.0,0.0,0.0,663.0,1366.0,615.0
2022-03-15 07:00:00+00:00,1287.0,3620.0,0.0,0.0,769.0,2191.0,515.0
2022-03-15 08:00:00+00:00,1295.0,3292.0,0.0,0.0,683.0,2741.0,468.0
2022-03-15 09:00:00+00:00,1313.0,3280.0,0.0,0.0,419.0,3046.0,466.0
2022-03-15 10:00:00+00:00,1273.0,3066.0,0.0,0.0,258.0,3143.0,454.0
2022-03-15 11:00:00+00:00,1245.0,2960.0,0.0,0.0,296.0,3066.0,459.0
2022-03-15 12:00:00+00:00,1227.0,2903.0,0.0,0.0,330.0,2767.0,503.0
2022-03-15 13:00:00+00:00,1243.0,3041.0,0.0,0.0,404.0,2227.0,475.0
2022-03-15 14:00:00+00:00,1250.0,3301.0,0.0,41.0,479.0,1469.0,411.0
2022-03-15 15:00:00+00:00,1260.0,3375.0,0.0,86.0,708.0,557.0,315.0
2022-03-15 16:00:00+00:00,1268.0,3732.0,0.0,103.0,937.0,40.0,296.0
2022-03-15 17:00:00+00:00,1295.0,4050.0,0.0,194.0,1217.0,0.0,269.0
2022-03-15 18:00:00+00:00,1296.0,4040.0,0.0,189.0,1214.0,0.0,237.0
2022-03-15 19:00:00+00:00,1306.0,3752.0,0.0,161.0,843.0,0.0,210.0
2022-03-15 20:00:00+00:00,1287.0,3694.0,0.0,6.0,537.0,0.0,211.0
2022-03-15 21:00:00+00:00,1297.0,3718.0,0.0,0.0,434.0,0.0,247.0
2022-03-15 22:00:00+00:00,1278.0,3209.0,0.0,0.0,121.0,0.0,234.0
2022-03-15 23:00:00+00:00,1256.0,3026.0,0.0,0.0,29.0,0.0,266.0
2022-03-16 00:00:00+00:00,1263.0,2751.0,0.0,0.0,31.0,0.0,303.0
2022-03-16 01:00:00+00:00,1245.0,2765.0,0.0,0.0,31.0,0.0,280.0
2022-03-16 02:00:00+00:00,1251.0,2771.0,0.0,0.0,31.0,0.0,262.0
2022-03-16 03:00:00+00:00,1226.0,2764.0,0.0,0.0,32.0,0.0,296.0
2022-03-16 04:00:00+00:00,1232.0,3022.0,0.0,0.0,257.0,2.0,405.0
2022-03-16 05:00:00+00:00,1241.0,3313.0,0.0,15.0,465.0,180.0,502.0
2022-03-16 06:00:00+00:00,1270.0,3535.0,0.0,221.0,753.0,728.0,579.0
2022-03-16 07:00:00+00:00,1253.0,3591.0,0.0,169.0,1197.0,1406.0,555.0
2022-03-16 08:00:00+00:00,1260.0,3610.0,0.0,94.0,1088.0,1838.0,580.0
2022-03-16 09:00:00+00:00,1274.0,3440.0,0.0,96.0,826.0,2059.0,674.0
2022-03-16 10:00:00+00:00,1259.0,3138.0,0.0,44.0,666.0,2161.0,830.0
2022-03-16 11:00:00+00:00,1258.0,3075.0,0.0,0.0,691.0,2235.0,927.0
2022-03-16 12:00:00+00:00,1256.0,3051.0,0.0,0.0,642.0,2046.0,1017.0
2022-03-16 13:00:00+00:00,1243.0,3354.0,0.0,0.0,475.0,1620.0,1036.0
2022-03-16 14:00:00+00:00,1239.0,3497.0,0.0,0.0,402.0,1091.0,1013.0
2022-03-16 15:00:00+00:00,1254.0,3474.0,0.0,0.0,503.0,453.0,997.0
2022-03-16 16:00:00+00:00,1244.0,3554.0,0.0,198.0,899.0,40.0,1030.0
2022-03-16 17:00:00+00:00,1259.0,3888.0,0.0,261.0,994.0,0.0,950.0
2022-03-16 18:00:00+00:00,1259.0,3771.0,0.0,287.0,824.0,0.0,830.0
2022-03-16 19:00:00+00:00,1264.0,3729.0,0.0,157.0,871.0,0.0,742.0
2022-03-16 20:00:00+00:00,1270.0,3543.0,0.0,16.0,641.0,0.0,676.0
2022-03-16 21:00:00+00:00,1262.0,3255.0,0.0,0.0,434.0,0.0,558.0
2022-03-16 22:00:00+00:00,1272.0,2999.0,0.0,0.0,205.0,0.0,518.0
2022-03-16 23:00:00+00:00,1247.0,2533.0,0.0,0.0,75.0,0.0,520.0
2022-03-17 00:00:00+00:00,1175.0,2297.0,0.0,0.0,80.0,0.0,578.0
2022-03-17 01:00:00+00:00,1137.0,2224.0,0.0,0.0,80.0,0.0,597.0
2022-03-17 02:00:00+00:00,1141.0,2058.0,0.0,0.0,80.0,0.0,674.0
2022-03-17 03:00:00+00:00,1160.0,2059.0,0.0,0.0,80.0,0.0,756.0
2022-03-17 04:00:00+00:00,1188.0,2297.0,0.0,0.0,152.0,8.0,818.0
2022-03-17 05:00:00+00:00,1211.0,2782.0,0.0,0.0,322.0,270.0,909.0
2022-03-17 06:00:00+00:00,1220.0,2930.0,0.0,72.0,373.0,890.0,916.0
2022-03-17 07:00:00+00:00,1222.0,3053.0,0.0,37.0,389.0,1578.0,802.0
2022-03-17 08:00:00+00:00,1237.0,3054.0,0.0,0.0,262.0,2035.0,726.0
2022-03-17 09:00:00+00:00,1238.0,2891.0,0.0,0.0,223.0,2222.0,808.0
2022-03-17 10:00:00+00:00,1238.0,2795.0,0.0,0.0,161.0,2154.0,869.0
2022-03-17 11:00:00+00:00,1237.0,3008.0,0.0,0.0,169.0,1877.0,826.0
2022-03-17 12:00:00+00:00,1258.0,3258.0,0.0,0.0,269.0,1350.0,947.0
2022-03-17 13:00:00+00:00,1258.0,3495.0,0.0,0.0,329.0,854.0,1139.0
2022-03-17 14:00:00+00:00,1266.0,3372.0,0.0,1.0,430.0,499.0,1332.0
2022-03-17 15:00:00+00:00,1263.0,3482.0,0.0,100.0,318.0,170.0,1392.0
2022-03-17 16:00:00+00:00,1269.0,3743.0,0.0,229.0,548.0,11.0,1425.0
2022-03-17 17:00:00+00:00,1276.0,3717.0,0.0,313.0,767.0,0.0,1506.0
2022-03-17 18:00:00+00:00,1272.0,3588.0,0.0,240.0,770.0,0.0,1627.0
2022-03-17 19:00:00+00:00,1265.0,3498.0,0.0,125.0,630.0,0.0,1816.0
2022-03-17 20:00:00+00:00,1247.0,3132.0,0.0,90.0,348.0,0.0,1938.0
2022-03-17 21:00:00+00:00,1260.0,2533.0,0.0,0.0,435.0,0.0,1983.0
2022-03-17 22:00:00+00:00,1241.0,1992.0,0.0,0.0,308.0,0.0,2065.0
2022-03-17 23:00:00+00:00,1178.0,1814.0,0.0,0.0,74.0,0.0,2114.0
2022-03-18 00:00:00+00:00,1099.0,1673.0,0.0,0.0,72.0,0.0,2188.0
2022-03-18 01:00:00+00:00,971.0,1669.0,0.0,0.0,73.0,0.0,2195.0
2022-03-18 02:00:00+00:00,911.0,1729.0,0.0,0.0,94.0,0.0,2245.0
2022-03-18 03:00:00+00:00,911.0,1868.0,0.0,0.0,127.0,0.0,2283.0
2022-03-18 04:00:00+00:00,1000.0,2025.0,0.0,0.0,317.0,4.0,2219.0
2022-03-18 05:00:00+00:00,1082.0,2532.0,0.0,0.0,717.0,109.0,2254.0
2022-03-18 06:00:00+00:00,1119.0,2758.0,0.0,268.0,750.0,312.0,2290.0
2022-03-18 07:00:00+00:00,1068.0,3334.0,0.0,194.0,754.0,514.0,2297.0
2022-03-18 08:00:00+00:00,986.0,3347.0,0.0,100.0,722.0,663.0,2276.0
2022-03-18 09:00:00+00:00,1026.0,3259.0,0.0,11.0,691.0,851.0,2278.0
2022-03-18 10:00:00+00:00,1062.0,3246.0,0.0,0.0,510.0,962.0,2294.0
2022-03-18 11:00:00+00:00,1040.0,3192.0,0.0,0.0,442.0,943.0,2380.0
2022-03-18 12:00:00+00:00,949.0,3135.0,0.0,0.0,378.0,864.0,2457.0
2022-03-18 13:00:00+00:00,949.0,3138.0,0.0,0.0,620.0,705.0,2464.0
2022-03-18 14:00:00+00:00,941.0,3309.0,0.0,2.0,564.0,463.0,2423.0
2022-03-18 15:00:00+00:00,933.0,3362.0,0.0,90.0,728.0,198.0,2389.0
2022-03-18 16:00:00+00:00,938.0,3529.0,0.0,222.0,1017.0,15.0,2324.0
2022-03-18 17:00:00+00:00,947.0,3655.0,0.0,273.0,1084.0,0.0,2321.0
2022-03-18 18:00:00+00:00,946.0,3640.0,0.0,231.0,984.0,0.0,2382.0
2022-03-18 19:00:00+00:00,937.0,3530.0,0.0,86.0,624.0,0.0,2334.0
2022-03-18 20:00:00+00:00,952.0,3138.0,0.0,1.0,444.0,0.0,2258.0
2022-03-18 21:00:00+00:00,963.0,2902.0,0.0,0.0,348.0,0.0,2218.0
2022-03-18 22:00:00+00:00,966.0,2335.0,0.0,0.0,236.0,0.0,2228.0
2022-03-18 23:00:00+00:00,935.0,1845.0,0.0,0.0,134.0,0.0,2200.0
2022-03-19 00:00:00+00:00,790.0,1551.0,0.0,0.0,180.0,0.0,2292.0
2022-03-19 01:00:00+00:00,783.0,1295.0,0.0,0.0,169.0,0.0,2382.0
2022-03-19 02:00:00+00:00,775.0,1418.0,0.0,0.0,155.0,0.0,2379.0
2022-03-19 03:00:00+00:00,771.0,1401.0,0.0,0.0,163.0,0.0,2388.0
2022-03-19 04:00:00+00:00,775.0,1476.0,0.0,0.0,423.0,9.0,2332.0
2022-03-19 05:00:00+00:00,780.0,1437.0,0.0,0.0,389.0,291.0,2326.0
2022-03-19 06:00:00+00:00,783.0,1467.0,0.0,0.0,413.0,928.0,2364.0
2022-03-19 07:00:00+00:00,774.0,1538.0,0.0,0.0,377.0,1523.0,2424.0
2022-03-19 08:00:00+00:00,765.0,1404.0,0.0,0.0,370.0,1950.0,2436.0
2022-03-19 09:00:00+00:00,783.0,1267.0,0.0,0.0,316.0,2149.0,2421.0
2022-03-19 10:00:00+00:00,773.0,1356.0,0.0,0.0,254.0,2165.0,2479.0
2022-03-19 11:00:00+00:00,739.0,1356.0,0.0,0.0,180.0,2097.0,2504.0
2022-03-19 12:00:00+00:00,748.0,1373.0,0.0,0.0,209.0,1871.0,2485.0
2022-03-19 13:00:00+00:00,723.0,1459.0,0.0,0.0,185.0,1499.0,2485.0
2022-03-19 14:00:00+00:00,748.0,1762.0,0.0,0.0,219.0,993.0,2491.0
2022-03-19 15:00:00+00:00,782.0,2196.0,0.0,0.0,385.0,394.0,2448.0
2022-03-19 16:00:00+00:00,797.0,2812.0,0.0,259.0,583.0,33.0,2297.0
2022-03-19 17:00:00+00:00,802.0,3077.0,0.0,359.0,925.0,0.0,2275.0
2022-03-19 18:00:00+00:00,824.0,3071.0,0.0,397.0,1013.0,0.0,2327.0
2022-03-19 19:00:00+00:00,809.0,2847.0,0.0,192.0,811.0,0.0,2334.0
2022-03-19 20:00:00+00:00,807.0,2768.0,0.0,80.0,536.0,0.0,2359.0
2022-03-19 21:00:00+00:00,786.0,2378.0,0.0,0.0,336.0,0.0,2431.0
2022-03-19 22:00:00+00:00,755.0,2054.0,0.0,0.0,151.0,0.0,2422.0
2022-03-19 23:00:00+00:00,787.0,1531.0,0.0,0.0,91.0,0.0,2411.0
2022-03-20 00:00:00+00:00,797.0,977.0,0.0,0.0,119.0,0.0,2472.0
2022-03-20 01:00:00+00:00,763.0,791.0,0.0,0.0,75.0,0.0,2517.0
2022-03-20 02:00:00+00:00,721.0,774.0,0.0,0.0,50.0,0.0,2579.0
2022-03-20 03:00:00+00:00,707.0,757.0,0.0,0.0,51.0,0.0,2638.0
2022-03-20 04:00:00+00:00,708.0,757.0,0.0,0.0,117.0,13.0,2596.0
2022-03-20 05:00:00+00:00,720.0,757.0,0.0,0.0,222.0,358.0,2605.0
2022-03-20 06:00:00+00:00,722.0,746.0,0.0,0.0,243.0,1105.0,2627.0
2022-03-20 07:00:00+00:00,720.0,746.0,0.0,0.0,166.0,1800.0,2627.0
2022-03-20 08:00:00+00:00,730.0,776.0,0.0,0.0,153.0,2262.0,2584.0
2022-03-20 09:00:00+00:00,749.0,912.0,0.0,0.0,116.0,2460.0,2643.0
2022-03-20 10:00:00+00:00,788.0,1045.0,0.0,0.0,78.0,2488.0,2716.0
2022-03-20 11:00:00+00:00,780.0,911.0,0.0,0.0,223.0,2396.0,2688.0
2022-03-20 12:00:00+00:00,738.0,845.0,0.0,0.0,259.0,2145.0,2663.0
2022-03-20 13:00:00+00:00,740.0,1006.0,0.0,0.0,309.0,1744.0,2629.0
2022-03-20 14:00:00+00:00,754.0,1366.0,0.0,0.0,287.0,1182.0,2620.0
2022-03-20 15:00:00+00:00,758.0,1752.0,0.0,74.0,403.0,501.0,2601.0
2022-03-20 16:00:00+00:00,773.0,2195.0,0.0,271.0,626.0,45.0,2604.0
2022-03-20 17:00:00+00:00,774.0,2453.0,0.0,246.0,721.0,0.0,2586.0
2022-03-20 18:00:00+00:00,778.0,2576.0,0.0,194.0,504.0,0.0,2569.0
2022-03-20 19:00:00+00:00,780.0,2680.0,0.0,113.0,381.0,0.0,2532.0
2022-03-20 20:00:00+00:00,784.0,2570.0,0.0,30.0,335.0,0.0,2502.0
2022-03-20 21:00:00+00:00,787.0,2396.0,0.0,0.0,322.0,0.0,2480.0
2022-03-20 22:00:00+00:00,747.0,1894.0,0.0,0.0,244.0,0.0,2502.0
2022-03-20 23:00:00+00:00,618.0,1709.0,0.0,0.0,53.0,0.0,2534.0
2022-03-21 00:00:00+00:00,611.0,1438.0,0.0,0.0,50.0,0.0,2529.0
2022-03-21 01:00:00+00:00,591.0,1294.0,0.0,0.0,50.0,0.0,2468.0
2022-03-21 02:00:00+00:00,584.0,1266.0,0.0,0.0,50.0,0.0,2433.0
2022-03-21 03:00:00+00:00,584.0,1495.0,0.0,0.0,52.0,0.0,2426.0
2022-03-21 04:00:00+00:00,634.0,1523.0,0.0,0.0,185.0,14.0,2380.0
2022-03-21 05:00:00+00:00,783.0,2057.0,0.0,63.0,342.0,375.0,2327.0
2022-03-21 06:00:00+00:00,824.0,2193.0,0.0,42.0,323.0,1167.0,2391.0
2022-03-21 07:00:00+00:00,833.0,2160.0,0.0,110.0,272.0,1889.0,2414.0
2022-03-21 08:00:00+00:00,826.0,2009.0,0.0,99.0,198.0,2340.0,2395.0
2022-03-21 09:00:00+00:00,813.0,1708.0,0.0,2.0,185.0,2451.0,2410.0
2022-03-21 10:00:00+00:00,795.0,1659.0,0.0,0.0,184.0,2438.0,2418.0
2022-03-21 11:00:00+00:00,783.0,1627.0,0.0,0.0,185.0,2380.0,2396.0
2022-03-21 12:00:00+00:00,795.0,1666.0,0.0,0.0,236.0,2155.0,2404.0
2022-03-21 13:00:00+00:00,786.0,1640.0,0.0,46.0,326.0,1740.0,2359.0
2022-03-21 14:00:00+00:00,790.0,2195.0,0.0,44.0,267.0,1214.0,2347.0
2022-03-21 15:00:00+00:00,822.0,2737.0,0.0,104.0,466.0,526.0,2277.0
2022-03-21 16:00:00+00:00,827.0,3044.0,0.0,266.0,662.0,47.0,2220.0
2022-03-21 17:00:00+00:00,833.0,3100.0,0.0,336.0,1185.0,0.0,2205.0
2022-03-21 18:00:00+00:00,838.0,2953.0,0.0,199.0,851.0,0.0,2252.0
2022-03-21 19:00:00+00:00,899.0,2895.0,0.0,80.0,565.0,0.0,2287.0
2022-03-21 20:00:00+00:00,933.0,2727.0,0.0,48.0,313.0,0.0,2324.0
2022-03-21 21:00:00+00:00,956.0,2528.0,0.0,30.0,262.0,0.0,2288.0
2022-03-21 22:00:00+00:00,945.0,2063.0,0.0,0.0,168.0,0.0,2221.0
2022-03-21 23:00:00+00:00,855.0,1560.0,0.0,0.0,18.0,0.0,2203.0
2022-03-22 00:00:00+00:00,794.0,1273.0,0.0,0.0,51.0,0.0,2270.0
2022-03-22 01:00:00+00:00,790.0,1122.0,0.0,0.0,19.0,0.0,2334.0
2022-03-22 02:00:00+00:00,797.0,1093.0,0.0,0.0,30.0,0.0,2367.0
2022-03-22 03:00:00+00:00,795.0,1187.0,0.0,0.0,19.0,0.0,2292.0
2022-03-22 04:00:00+00:00,790.0,1316.0,0.0,0.0,120.0,15.0,2361.0
2022-03-22 05:00:00+00:00,817.0,1872.0,0.0,0.0,535.0,357.0,2461.0
2022-03-22 06:00:00+00:00,813.0,1952.0,0.0,0.0,475.0,1110.0,2493.0
2022-03-22 07:00:00+00:00,816.0,1834.0,0.0,0.0,430.0,1927.0,2482.0
2022-03-22 08:00:00+00:00,780.0,1505.0,0.0,0.0,294.0,2495.0,2508.0
2022-03-22 09:00:00+00:00,742.0,1361.0,0.0,0.0,60.0,2807.0,2505.0
2022-03-22 10:00:00+00:00,743.0,1241.0,0.0,0.0,80.0,2918.0,2426.0
2022-03-22 11:00:00+00:00,740.0,1239.0,0.0,0.0,21.0,2728.0,2424.0
2022-03-22 12:00:00+00:00,747.0,1241.0,0.0,0.0,33.0,2433.0,2443.0
2022-03-22 13:00:00+00:00,767.0,1579.0,0.0,0.0,144.0,1838.0,2403.0
2022-03-22 14:00:00+00:00,771.0,1889.0,0.0,0.0,179.0,1142.0,2336.0
2022-03-22 15:00:00+00:00,775.0,2448.0,0.0,0.0,358.0,413.0,2303.0
2022-03-22 16:00:00+00:00,784.0,3053.0,0.0,237.0,683.0,39.0,2090.0
2022-03-22 17:00:00+00:00,780.0,3427.0,0.0,410.0,702.0,0.0,2109.0
2022-03-22 18:00:00+00:00,787.0,3511.0,0.0,428.0,595.0,0.0,2121.0
2022-03-22 19:00:00+00:00,819.0,3305.0,0.0,276.0,438.0,0.0,2235.0
2022-03-22 20:00:00+00:00,818.0,2996.0,0.0,2.0,281.0,0.0,2275.0
2022-03-22 21:00:00+00:00,809.0,2672.0,0.0,0.0,231.0,0.0,2384.0
2022-03-22 22:00:00+00:00,786.0,1901.0,0.0,0.0,120.0,0.0,2506.0
2022-03-22 23:00:00+00:00,690.0,1553.0,0.0,0.0,36.0,0.0,2454.0
2022-03-23 00:00:00+00:00,599.0,1338.0,0.0,0.0,47.0,0.0,2430.0
2022-03-23 01:00:00+00:00,579.0,983.0,0.0,0.0,36.0,0.0,2506.0
2022-03-23 02:00:00+00:00,592.0,991.0,0.0,0.0,36.0,0.0,2504.0
2022-03-23 03:00:00+00:00,598.0,1128.0,0.0,0.0,58.0,0.0,2530.0
2022-03-23 04:00:00+00:00,641.0,1308.0,0.0,0.0,287.0,17.0,2496.0
2022-03-23 05:00:00+00:00,714.0,1747.0,0.0,38.0,580.0,380.0,2387.0
2022-03-23 06:00:00+00:00,749.0,1977.0,0.0,0.0,508.0,1095.0,2272.0
2022-03-23 07:00:00+00:00,755.0,2013.0,0.0,0.0,402.0,1762.0,2320.0
2022-03-23 08:00:00+00:00,753.0,1786.0,0.0,0.0,144.0,2250.0,2340.0
2022-03-23 09:00:00+00:00,773.0,1242.0,0.0,0.0,122.0,2610.0,2361.0
2022-03-23 10:00:00+00:00,757.0,1109.0,0.0,0.0,139.0,2793.0,2324.0
2022-03-23 11:00:00+00:00,740.0,1241.0,0.0,0.0,99.0,2733.0,2286.0
2022-03-23 12:00:00+00:00,739.0,1194.0,0.0,0.0,76.0,2518.0,2337.0
2022-03-23 13:00:00+00:00,778.0,1348.0,0.0,0.0,75.0,2181.0,2322.0
2022-03-23 14:00:00+00:00,793.0,1672.0,0.0,0.0,51.0,1589.0,2271.0
2022-03-23 15:00:00+00:00,782.0,2116.0,0.0,0.0,170.0,693.0,2227.0
2022-03-23 16:00:00+00:00,804.0,2828.0,0.0,190.0,579.0,64.0,2167.0
2022-03-23 17:00:00+00:00,821.0,3113.0,0.0,246.0,734.0,0.0,2096.0
2022-03-23 18:00:00+00:00,835.0,3315.0,0.0,376.0,1093.0,0.0,2124.0
2022-03-23 19:00:00+00:00,837.0,3159.0,0.0,135.0,497.0,0.0,2117.0
2022-03-23 20:00:00+00:00,826.0,3204.0,0.0,0.0,293.0,0.0,2139.0
2022-03-23 21:00:00+00:00,825.0,3243.0,0.0,0.0,284.0,0.0,2168.0
2022-03-23 22:00:00+00:00,815.0,2649.0,0.0,0.0,69.0,0.0,2160.0
2022-03-23 23:00:00+00:00,791.0,2212.0,0.0,0.0,69.0,0.0,2100.0
2022-03-24 00:00:00+00:00,775.0,1784.0,0.0,0.0,8.0,0.0,2071.0
2022-03-24 01:00:00+00:00,786.0,1782.0,0.0,0.0,7.0,0.0,2047.0
2022-03-24 02:00:00+00:00,769.0,1482.0,0.0,0.0,7.0,0.0,2132.0
2022-03-24 03:00:00+00:00,801.0,1660.0,0.0,0.0,7.0,0.0,2154.0
2022-03-24 04:00:00+00:00,813.0,2024.0,0.0,0.0,210.0,23.0,2106.0
2022-03-24 05:00:00+00:00,806.0,2430.0,0.0,0.0,390.0,518.0,2046.0
2022-03-24 06:00:00+00:00,794.0,2601.0,0.0,32.0,445.0,1437.0,1872.0
