,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2017-01-04 08:00:00+00:00,3.0,3173.0,2.0,0.0,692.0,221.0,111.0,
2017-01-04 09:00:00+00:00,3.0,3142.0,2.0,0.0,758.0,224.0,101.0,
2017-01-04 10:00:00+00:00,3.0,3155.0,2.0,0.0,688.0,224.0,95.0,
2017-01-04 11:00:00+00:00,3.0,3121.0,2.0,0.0,689.0,224.0,96.0,
2017-01-04 12:00:00+00:00,3.0,3107.0,2.0,0.0,648.0,227.0,90.0,
2017-01-04 13:00:00+00:00,3.0,3155.0,2.0,0.0,593.0,225.0,90.0,
2017-01-04 14:00:00+00:00,3.0,3144.0,2.0,0.0,608.0,222.0,99.0,
2017-01-04 15:00:00+00:00,3.0,3151.0,2.0,133.0,780.0,221.0,109.0,
2017-01-04 16:00:00+00:00,3.0,3153.0,2.0,199.0,887.0,247.0,113.0,
2017-01-04 17:00:00+00:00,3.0,3173.0,2.0,197.0,891.0,247.0,114.0,
2017-01-04 18:00:00+00:00,3.0,3155.0,2.0,203.0,830.0,253.0,106.0,
2017-01-04 19:00:00+00:00,3.0,3217.0,2.0,84.0,808.0,243.0,76.0,
2017-01-04 20:00:00+00:00,3.0,3297.0,2.0,0.0,745.0,218.0,82.0,
2017-01-04 21:00:00+00:00,3.0,3367.0,2.0,0.0,648.0,222.0,73.0,
2017-01-04 22:00:00+00:00,3.0,3369.0,2.0,0.0,614.0,210.0,65.0,
2017-01-04 23:00:00+00:00,3.0,3358.0,2.0,0.0,736.0,18.0,64.0,
2017-01-05 00:00:00+00:00,3.0,3281.0,2.0,0.0,536.0,0.0,61.0,
2017-01-05 01:00:00+00:00,3.0,3281.0,2.0,0.0,285.0,0.0,64.0,
2017-01-05 02:00:00+00:00,3.0,3297.0,2.0,0.0,292.0,0.0,71.0,
2017-01-05 03:00:00+00:00,3.0,3263.0,2.0,0.0,287.0,0.0,105.0,
2017-01-05 04:00:00+00:00,3.0,3302.0,2.0,0.0,296.0,0.0,114.0,
2017-01-05 05:00:00+00:00,3.0,3329.0,2.0,0.0,433.0,0.0,114.0,
2017-01-05 06:00:00+00:00,3.0,3325.0,2.0,0.0,400.0,14.0,113.0,
2017-01-05 07:00:00+00:00,3.0,3332.0,2.0,0.0,399.0,204.0,114.0,
2017-01-05 08:00:00+00:00,3.0,3348.0,2.0,0.0,502.0,229.0,113.0,
2017-01-05 09:00:00+00:00,3.0,3354.0,2.0,0.0,522.0,225.0,114.0,
2017-01-05 10:00:00+00:00,3.0,3368.0,2.0,0.0,550.0,222.0,112.0,
2017-01-05 11:00:00+00:00,3.0,3368.0,2.0,0.0,517.0,222.0,113.0,
2017-01-05 12:00:00+00:00,3.0,3368.0,2.0,0.0,529.0,222.0,114.0,
2017-01-05 13:00:00+00:00,3.0,3379.0,2.0,0.0,484.0,219.0,114.0,
2017-01-05 14:00:00+00:00,3.0,3351.0,2.0,0.0,568.0,223.0,114.0,
2017-01-05 15:00:00+00:00,3.0,3286.0,2.0,8.0,899.0,217.0,114.0,
2017-01-05 16:00:00+00:00,3.0,3283.0,2.0,208.0,948.0,243.0,115.0,
2017-01-05 17:00:00+00:00,3.0,3300.0,2.0,207.0,917.0,244.0,114.0,
2017-01-05 18:00:00+00:00,3.0,3299.0,2.0,208.0,902.0,243.0,114.0,
2017-01-05 19:00:00+00:00,3.0,3362.0,2.0,210.0,853.0,241.0,79.0,
2017-01-05 20:00:00+00:00,3.0,3342.0,2.0,207.0,727.0,240.0,76.0,
2017-01-05 21:00:00+00:00,3.0,3388.0,2.0,208.0,718.0,215.0,64.0,
2017-01-05 22:00:00+00:00,3.0,3360.0,2.0,17.0,804.0,197.0,63.0,
2017-01-05 23:00:00+00:00,3.0,3425.0,2.0,0.0,765.0,194.0,64.0,
2017-01-06 00:00:00+00:00,3.0,3405.0,2.0,0.0,433.0,180.0,68.0,
2017-01-06 01:00:00+00:00,3.0,3390.0,2.0,0.0,319.0,0.0,68.0,
2017-01-06 02:00:00+00:00,3.0,3362.0,2.0,0.0,299.0,0.0,97.0,
2017-01-06 03:00:00+00:00,3.0,3383.0,2.0,0.0,254.0,0.0,114.0,
2017-01-06 04:00:00+00:00,3.0,3360.0,2.0,0.0,311.0,0.0,115.0,
2017-01-06 05:00:00+00:00,3.0,3369.0,2.0,0.0,313.0,25.0,115.0,
2017-01-06 06:00:00+00:00,3.0,3304.0,2.0,4.0,449.0,188.0,114.0,
2017-01-06 07:00:00+00:00,3.0,3305.0,2.0,207.0,478.0,216.0,112.0,
2017-01-06 08:00:00+00:00,3.0,3250.0,2.0,253.0,671.0,220.0,112.0,
2017-01-06 09:00:00+00:00,3.0,3306.0,2.0,254.0,738.0,222.0,110.0,
2017-01-06 10:00:00+00:00,3.0,3294.0,2.0,255.0,791.0,220.0,113.0,
2017-01-06 11:00:00+00:00,3.0,3354.0,2.0,254.0,714.0,223.0,111.0,
2017-01-06 12:00:00+00:00,3.0,3356.0,2.0,254.0,729.0,218.0,112.0,
2017-01-06 13:00:00+00:00,3.0,3326.0,2.0,256.0,706.0,223.0,111.0,
2017-01-06 14:00:00+00:00,3.0,3340.0,2.0,255.0,663.0,247.0,112.0,
2017-01-06 15:00:00+00:00,3.0,3351.0,2.0,271.0,928.0,252.0,113.0,
2017-01-06 16:00:00+00:00,3.0,3342.0,2.0,290.0,1024.0,246.0,112.0,
2017-01-06 17:00:00+00:00,3.0,3342.0,2.0,290.0,905.0,246.0,113.0,
2017-01-06 18:00:00+00:00,3.0,3336.0,2.0,290.0,773.0,247.0,111.0,
2017-01-06 19:00:00+00:00,3.0,3356.0,2.0,248.0,699.0,245.0,106.0,
2017-01-06 20:00:00+00:00,3.0,3355.0,2.0,204.0,664.0,244.0,109.0,
2017-01-06 21:00:00+00:00,3.0,3357.0,2.0,240.0,663.0,242.0,71.0,
2017-01-06 22:00:00+00:00,3.0,3354.0,2.0,4.0,822.0,141.0,59.0,
2017-01-06 23:00:00+00:00,3.0,3346.0,2.0,0.0,802.0,243.0,59.0,
2017-01-07 00:00:00+00:00,3.0,3365.0,2.0,0.0,557.0,186.0,59.0,
2017-01-07 01:00:00+00:00,3.0,3298.0,2.0,0.0,355.0,0.0,64.0,
2017-01-07 02:00:00+00:00,3.0,3275.0,2.0,0.0,398.0,0.0,95.0,
2017-01-07 03:00:00+00:00,3.0,3349.0,2.0,0.0,538.0,0.0,114.0,
2017-01-07 04:00:00+00:00,3.0,3367.0,2.0,0.0,503.0,0.0,116.0,
2017-01-07 05:00:00+00:00,3.0,3349.0,2.0,0.0,477.0,0.0,115.0,
2017-01-07 06:00:00+00:00,3.0,3355.0,2.0,0.0,486.0,51.0,116.0,
2017-01-07 07:00:00+00:00,3.0,3361.0,2.0,0.0,553.0,241.0,114.0,
2017-01-07 08:00:00+00:00,3.0,3324.0,2.0,0.0,754.0,243.0,113.0,
2017-01-07 09:00:00+00:00,3.0,3341.0,2.0,0.0,781.0,246.0,113.0,
2017-01-07 10:00:00+00:00,3.0,3329.0,2.0,0.0,716.0,245.0,113.0,
2017-01-07 11:00:00+00:00,3.0,3305.0,2.0,0.0,642.0,220.0,112.0,
2017-01-07 12:00:00+00:00,3.0,3338.0,2.0,0.0,464.0,216.0,112.0,
2017-01-07 13:00:00+00:00,3.0,3354.0,2.0,0.0,349.0,123.0,117.0,
2017-01-07 14:00:00+00:00,3.0,3363.0,2.0,0.0,347.0,91.0,106.0,
2017-01-07 15:00:00+00:00,3.0,3355.0,2.0,0.0,495.0,161.0,112.0,
2017-01-07 16:00:00+00:00,3.0,3357.0,2.0,0.0,683.0,241.0,112.0,
2017-01-07 17:00:00+00:00,3.0,3381.0,2.0,201.0,531.0,246.0,113.0,
2017-01-07 18:00:00+00:00,3.0,3359.0,2.0,211.0,580.0,251.0,112.0,
2017-01-07 19:00:00+00:00,3.0,3327.0,2.0,210.0,561.0,244.0,112.0,
2017-01-07 20:00:00+00:00,3.0,3351.0,2.0,210.0,531.0,250.0,111.0,
2017-01-07 21:00:00+00:00,3.0,3349.0,2.0,210.0,644.0,246.0,70.0,
2017-01-07 22:00:00+00:00,3.0,3372.0,2.0,212.0,598.0,141.0,59.0,
2017-01-07 23:00:00+00:00,3.0,3355.0,2.0,5.0,841.0,243.0,59.0,
2017-01-08 00:00:00+00:00,3.0,3325.0,2.0,0.0,670.0,233.0,59.0,
2017-01-08 01:00:00+00:00,3.0,3158.0,2.0,0.0,554.0,216.0,62.0,
2017-01-08 02:00:00+00:00,3.0,3144.0,2.0,0.0,379.0,0.0,98.0,
2017-01-08 03:00:00+00:00,3.0,3182.0,2.0,0.0,401.0,0.0,104.0,
2017-01-08 04:00:00+00:00,3.0,3221.0,2.0,0.0,510.0,0.0,113.0,
2017-01-08 05:00:00+00:00,3.0,3249.0,2.0,0.0,298.0,97.0,114.0,
2017-01-08 06:00:00+00:00,3.0,3225.0,2.0,0.0,364.0,196.0,115.0,
2017-01-08 07:00:00+00:00,3.0,3269.0,2.0,0.0,474.0,245.0,113.0,
2017-01-08 08:00:00+00:00,3.0,3294.0,2.0,0.0,673.0,245.0,113.0,
2017-01-08 09:00:00+00:00,3.0,3397.0,2.0,0.0,712.0,238.0,113.0,
2017-01-08 10:00:00+00:00,3.0,3450.0,2.0,0.0,679.0,243.0,111.0,
2017-01-08 11:00:00+00:00,3.0,3486.0,2.0,0.0,623.0,219.0,112.0,
2017-01-08 12:00:00+00:00,3.0,3529.0,2.0,0.0,577.0,219.0,111.0,
2017-01-08 13:00:00+00:00,3.0,3538.0,2.0,0.0,520.0,221.0,113.0,
2017-01-08 14:00:00+00:00,3.0,3578.0,2.0,0.0,480.0,221.0,112.0,
2017-01-08 15:00:00+00:00,3.0,3510.0,2.0,105.0,747.0,249.0,112.0,
2017-01-08 16:00:00+00:00,3.0,3438.0,2.0,292.0,843.0,245.0,111.0,
2017-01-08 17:00:00+00:00,3.0,3437.0,2.0,292.0,877.0,242.0,114.0,
2017-01-08 18:00:00+00:00,3.0,3438.0,2.0,292.0,909.0,240.0,112.0,
2017-01-08 19:00:00+00:00,3.0,3429.0,2.0,292.0,891.0,241.0,111.0,
2017-01-08 20:00:00+00:00,3.0,3417.0,2.0,391.0,742.0,241.0,83.0,
2017-01-08 21:00:00+00:00,3.0,3411.0,2.0,460.0,699.0,241.0,63.0,
2017-01-08 22:00:00+00:00,3.0,3410.0,2.0,498.0,613.0,242.0,60.0,
2017-01-08 23:00:00+00:00,3.0,3516.0,2.0,433.0,561.0,241.0,60.0,
2017-01-09 00:00:00+00:00,3.0,3549.0,2.0,133.0,523.0,217.0,60.0,
2017-01-09 01:00:00+00:00,3.0,3428.0,2.0,0.0,454.0,218.0,65.0,
2017-01-09 02:00:00+00:00,3.0,2858.0,2.0,286.0,509.0,199.0,94.0,
2017-01-09 03:00:00+00:00,3.0,2530.0,2.0,571.0,553.0,185.0,115.0,
2017-01-09 04:00:00+00:00,3.0,2502.0,2.0,571.0,615.0,242.0,115.0,
2017-01-09 05:00:00+00:00,3.0,2549.0,2.0,570.0,837.0,323.0,116.0,
2017-01-09 06:00:00+00:00,3.0,2658.0,2.0,570.0,1022.0,326.0,111.0,
2017-01-09 07:00:00+00:00,3.0,2893.0,2.0,571.0,1052.0,326.0,114.0,
2017-01-09 08:00:00+00:00,3.0,2968.0,2.0,571.0,1085.0,325.0,114.0,
2017-01-09 09:00:00+00:00,3.0,2965.0,2.0,571.0,1150.0,325.0,111.0,
2017-01-09 10:00:00+00:00,3.0,3106.0,2.0,562.0,1012.0,326.0,112.0,
2017-01-09 11:00:00+00:00,3.0,3102.0,2.0,570.0,964.0,326.0,111.0,
2017-01-09 12:00:00+00:00,3.0,3213.0,2.0,570.0,794.0,325.0,113.0,
2017-01-09 13:00:00+00:00,3.0,3258.0,2.0,570.0,645.0,327.0,110.0,
2017-01-09 14:00:00+00:00,3.0,3294.0,2.0,570.0,616.0,324.0,112.0,
2017-01-09 15:00:00+00:00,3.0,3192.0,2.0,569.0,932.0,330.0,112.0,
2017-01-09 16:00:00+00:00,3.0,3339.0,2.0,568.0,1023.0,325.0,112.0,
2017-01-09 17:00:00+00:00,3.0,3467.0,2.0,567.0,916.0,326.0,111.0,
2017-01-09 18:00:00+00:00,3.0,3529.0,2.0,566.0,811.0,320.0,112.0,
2017-01-09 19:00:00+00:00,3.0,3525.0,2.0,568.0,690.0,322.0,111.0,
2017-01-09 20:00:00+00:00,3.0,3508.0,2.0,567.0,661.0,321.0,90.0,
2017-01-09 21:00:00+00:00,3.0,3475.0,2.0,568.0,655.0,320.0,66.0,
2017-01-09 22:00:00+00:00,3.0,3495.0,2.0,567.0,596.0,318.0,60.0,
2017-01-09 23:00:00+00:00,3.0,3462.0,2.0,544.0,498.0,319.0,61.0,
2017-01-10 00:00:00+00:00,3.0,3516.0,2.0,396.0,386.0,244.0,61.0,
2017-01-10 01:00:00+00:00,3.0,3471.0,2.0,292.0,210.0,199.0,63.0,
2017-01-10 02:00:00+00:00,3.0,3464.0,2.0,74.0,208.0,208.0,91.0,
2017-01-10 03:00:00+00:00,3.0,3483.0,2.0,0.0,208.0,177.0,113.0,
2017-01-10 04:00:00+00:00,3.0,3573.0,2.0,0.0,254.0,178.0,116.0,
2017-01-10 05:00:00+00:00,3.0,3594.0,2.0,56.0,445.0,246.0,113.0,
2017-01-10 06:00:00+00:00,3.0,3568.0,2.0,265.0,471.0,318.0,113.0,
2017-01-10 07:00:00+00:00,3.0,3548.0,2.0,295.0,681.0,328.0,113.0,
2017-01-10 08:00:00+00:00,3.0,3549.0,2.0,294.0,847.0,326.0,112.0,
2017-01-10 09:00:00+00:00,3.0,3566.0,2.0,293.0,851.0,329.0,113.0,
2017-01-10 10:00:00+00:00,3.0,3617.0,2.0,293.0,823.0,325.0,111.0,
2017-01-10 11:00:00+00:00,3.0,3650.0,2.0,292.0,738.0,327.0,112.0,
2017-01-10 12:00:00+00:00,3.0,3536.0,2.0,310.0,789.0,330.0,112.0,
2017-01-10 13:00:00+00:00,3.0,3174.0,2.0,567.0,880.0,324.0,113.0,
2017-01-10 14:00:00+00:00,3.0,3228.0,2.0,569.0,792.0,324.0,112.0,
2017-01-10 15:00:00+00:00,3.0,3348.0,2.0,569.0,835.0,319.0,112.0,
2017-01-10 16:00:00+00:00,3.0,3624.0,2.0,569.0,929.0,264.0,112.0,
2017-01-10 17:00:00+00:00,3.0,3741.0,2.0,568.0,806.0,265.0,112.0,
2017-01-10 18:00:00+00:00,3.0,3737.0,2.0,567.0,769.0,263.0,111.0,
2017-01-10 19:00:00+00:00,3.0,3768.0,2.0,564.0,638.0,264.0,113.0,
2017-01-10 20:00:00+00:00,3.0,3657.0,2.0,558.0,704.0,228.0,80.0,
2017-01-10 21:00:00+00:00,3.0,3405.0,2.0,567.0,890.0,267.0,64.0,
2017-01-10 22:00:00+00:00,3.0,3583.0,2.0,564.0,612.0,267.0,60.0,
2017-01-10 23:00:00+00:00,3.0,3520.0,2.0,288.0,411.0,313.0,62.0,
2017-01-11 00:00:00+00:00,3.0,3569.0,2.0,60.0,336.0,227.0,61.0,
2017-01-11 01:00:00+00:00,3.0,3570.0,2.0,0.0,165.0,99.0,63.0,
2017-01-11 02:00:00+00:00,3.0,3558.0,2.0,0.0,205.0,66.0,96.0,
2017-01-11 03:00:00+00:00,3.0,3549.0,2.0,0.0,154.0,96.0,116.0,
2017-01-11 04:00:00+00:00,3.0,3547.0,2.0,1.0,195.0,91.0,115.0,
2017-01-11 05:00:00+00:00,3.0,3559.0,2.0,382.0,437.0,197.0,116.0,
2017-01-11 06:00:00+00:00,3.0,3607.0,2.0,516.0,472.0,264.0,115.0,
2017-01-11 07:00:00+00:00,3.0,3654.0,2.0,566.0,470.0,325.0,112.0,
2017-01-11 08:00:00+00:00,3.0,3625.0,2.0,421.0,690.0,325.0,112.0,
2017-01-11 09:00:00+00:00,3.0,3645.0,2.0,481.0,713.0,326.0,114.0,
2017-01-11 10:00:00+00:00,3.0,3549.0,2.0,439.0,715.0,322.0,113.0,
2017-01-11 11:00:00+00:00,3.0,3596.0,2.0,473.0,723.0,317.0,112.0,
2017-01-11 12:00:00+00:00,3.0,3519.0,2.0,477.0,669.0,299.0,113.0,
2017-01-11 13:00:00+00:00,3.0,3579.0,2.0,400.0,640.0,298.0,113.0,
2017-01-11 14:00:00+00:00,3.0,3557.0,2.0,402.0,612.0,297.0,110.0,
2017-01-11 15:00:00+00:00,3.0,3536.0,2.0,462.0,811.0,322.0,111.0,
2017-01-11 16:00:00+00:00,3.0,3575.0,2.0,565.0,968.0,319.0,110.0,
2017-01-11 17:00:00+00:00,3.0,3613.0,2.0,565.0,977.0,320.0,111.0,
2017-01-11 18:00:00+00:00,3.0,3603.0,2.0,564.0,938.0,323.0,111.0,
2017-01-11 19:00:00+00:00,3.0,3578.0,2.0,524.0,859.0,323.0,91.0,
2017-01-11 20:00:00+00:00,3.0,3619.0,2.0,517.0,854.0,327.0,61.0,
2017-01-11 21:00:00+00:00,3.0,3593.0,2.0,504.0,713.0,321.0,58.0,
2017-01-11 22:00:00+00:00,3.0,3617.0,2.0,487.0,660.0,212.0,59.0,
2017-01-11 23:00:00+00:00,3.0,3632.0,2.0,0.0,485.0,231.0,60.0,
2017-01-12 00:00:00+00:00,3.0,3625.0,2.0,0.0,311.0,113.0,59.0,
2017-01-12 01:00:00+00:00,3.0,3585.0,2.0,0.0,281.0,119.0,79.0,
2017-01-12 02:00:00+00:00,3.0,3589.0,2.0,0.0,258.0,64.0,103.0,
2017-01-12 03:00:00+00:00,3.0,3614.0,2.0,0.0,265.0,46.0,114.0,
2017-01-12 04:00:00+00:00,3.0,3586.0,2.0,0.0,266.0,70.0,114.0,
2017-01-12 05:00:00+00:00,3.0,3597.0,2.0,0.0,525.0,188.0,115.0,
2017-01-12 06:00:00+00:00,3.0,3583.0,2.0,105.0,661.0,230.0,113.0,
2017-01-12 07:00:00+00:00,3.0,3570.0,2.0,298.0,852.0,319.0,111.0,
2017-01-12 08:00:00+00:00,3.0,3627.0,2.0,298.0,941.0,323.0,112.0,
2017-01-12 09:00:00+00:00,3.0,3642.0,2.0,299.0,912.0,323.0,112.0,
2017-01-12 10:00:00+00:00,3.0,3649.0,2.0,298.0,840.0,326.0,106.0,
2017-01-12 11:00:00+00:00,3.0,3612.0,2.0,297.0,786.0,326.0,102.0,
2017-01-12 12:00:00+00:00,3.0,3607.0,2.0,298.0,720.0,322.0,100.0,
2017-01-12 13:00:00+00:00,3.0,3589.0,2.0,298.0,633.0,324.0,99.0,
2017-01-12 14:00:00+00:00,3.0,3604.0,2.0,297.0,640.0,323.0,106.0,
2017-01-12 15:00:00+00:00,3.0,3553.0,2.0,370.0,802.0,320.0,107.0,
2017-01-12 16:00:00+00:00,3.0,3631.0,2.0,517.0,868.0,324.0,113.0,
2017-01-12 17:00:00+00:00,3.0,3638.0,2.0,489.0,928.0,329.0,115.0,
2017-01-12 18:00:00+00:00,3.0,3594.0,2.0,486.0,905.0,313.0,95.0,
2017-01-12 19:00:00+00:00,3.0,3558.0,2.0,264.0,713.0,244.0,79.0,
2017-01-12 20:00:00+00:00,3.0,3540.0,2.0,272.0,650.0,247.0,81.0,
2017-01-12 21:00:00+00:00,3.0,3549.0,2.0,295.0,591.0,242.0,81.0,
2017-01-12 22:00:00+00:00,3.0,3498.0,2.0,293.0,560.0,133.0,79.0,
2017-01-12 23:00:00+00:00,3.0,3439.0,2.0,230.0,479.0,241.0,77.0,
2017-01-13 00:00:00+00:00,3.0,3486.0,2.0,125.0,313.0,231.0,77.0,
2017-01-13 01:00:00+00:00,3.0,3413.0,2.0,0.0,292.0,88.0,77.0,
2017-01-13 02:00:00+00:00,3.0,3392.0,2.0,0.0,270.0,13.0,76.0,
2017-01-13 03:00:00+00:00,3.0,3440.0,2.0,0.0,265.0,0.0,98.0,
2017-01-13 04:00:00+00:00,3.0,3419.0,2.0,0.0,364.0,0.0,115.0,
2017-01-13 05:00:00+00:00,3.0,3513.0,2.0,195.0,415.0,203.0,115.0,
2017-01-13 06:00:00+00:00,3.0,3492.0,2.0,209.0,458.0,236.0,115.0,
2017-01-13 07:00:00+00:00,3.0,3453.0,2.0,277.0,702.0,321.0,110.0,
2017-01-13 08:00:00+00:00,3.0,3470.0,2.0,295.0,773.0,324.0,93.0,
2017-01-13 09:00:00+00:00,3.0,3448.0,2.0,296.0,819.0,296.0,101.0,
2017-01-13 10:00:00+00:00,3.0,3422.0,2.0,295.0,829.0,297.0,90.0,
2017-01-13 11:00:00+00:00,3.0,3455.0,2.0,295.0,756.0,296.0,88.0,
2017-01-13 12:00:00+00:00,3.0,3440.0,2.0,295.0,696.0,288.0,97.0,
2017-01-13 13:00:00+00:00,3.0,3433.0,2.0,297.0,619.0,288.0,88.0,
2017-01-13 14:00:00+00:00,3.0,3385.0,2.0,459.0,502.0,309.0,76.0,
2017-01-13 15:00:00+00:00,3.0,3344.0,2.0,559.0,608.0,317.0,76.0,
2017-01-13 16:00:00+00:00,3.0,3384.0,2.0,517.0,788.0,324.0,97.0,
2017-01-13 17:00:00+00:00,3.0,3388.0,2.0,489.0,841.0,318.0,103.0,
2017-01-13 18:00:00+00:00,3.0,3469.0,2.0,493.0,694.0,317.0,81.0,
2017-01-13 19:00:00+00:00,3.0,3530.0,2.0,311.0,560.0,265.0,77.0,
2017-01-13 20:00:00+00:00,3.0,3541.0,2.0,32.0,460.0,245.0,77.0,
2017-01-13 21:00:00+00:00,3.0,3493.0,2.0,0.0,492.0,147.0,78.0,
2017-01-13 22:00:00+00:00,3.0,3366.0,2.0,0.0,517.0,113.0,88.0,
2017-01-13 23:00:00+00:00,3.0,3104.0,2.0,0.0,594.0,113.0,75.0,
2017-01-14 00:00:00+00:00,3.0,3040.0,2.0,0.0,346.0,113.0,74.0,
2017-01-14 01:00:00+00:00,3.0,2949.0,2.0,0.0,260.0,45.0,74.0,
2017-01-14 02:00:00+00:00,3.0,2955.0,2.0,0.0,252.0,60.0,74.0,
2017-01-14 03:00:00+00:00,3.0,2960.0,2.0,0.0,237.0,33.0,82.0,
2017-01-14 04:00:00+00:00,3.0,2944.0,2.0,0.0,184.0,50.0,109.0,
2017-01-14 05:00:00+00:00,3.0,2968.0,2.0,0.0,293.0,110.0,115.0,
2017-01-14 06:00:00+00:00,3.0,2980.0,2.0,0.0,322.0,116.0,114.0,
2017-01-14 07:00:00+00:00,3.0,3045.0,2.0,0.0,382.0,217.0,115.0,
2017-01-14 08:00:00+00:00,3.0,3038.0,2.0,0.0,550.0,245.0,114.0,
2017-01-14 09:00:00+00:00,3.0,3047.0,2.0,0.0,657.0,241.0,114.0,
2017-01-14 10:00:00+00:00,3.0,3036.0,2.0,0.0,661.0,243.0,110.0,
2017-01-14 11:00:00+00:00,3.0,2999.0,2.0,0.0,616.0,243.0,103.0,
2017-01-14 12:00:00+00:00,3.0,3006.0,2.0,0.0,451.0,249.0,104.0,
2017-01-14 13:00:00+00:00,3.0,3052.0,2.0,0.0,349.0,238.0,100.0,
2017-01-14 14:00:00+00:00,3.0,2973.0,2.0,0.0,413.0,233.0,102.0,
2017-01-14 15:00:00+00:00,3.0,2927.0,2.0,0.0,652.0,246.0,111.0,
2017-01-14 16:00:00+00:00,3.0,2961.0,2.0,0.0,872.0,320.0,112.0,
2017-01-14 17:00:00+00:00,3.0,3057.0,2.0,0.0,808.0,328.0,111.0,
2017-01-14 18:00:00+00:00,3.0,3049.0,2.0,0.0,758.0,314.0,95.0,
2017-01-14 19:00:00+00:00,3.0,3104.0,2.0,0.0,475.0,242.0,71.0,
2017-01-14 20:00:00+00:00,3.0,3107.0,2.0,0.0,386.0,238.0,69.0,
2017-01-14 21:00:00+00:00,3.0,3066.0,2.0,0.0,530.0,147.0,68.0,
2017-01-14 22:00:00+00:00,3.0,3033.0,2.0,0.0,612.0,113.0,67.0,
2017-01-14 23:00:00+00:00,3.0,2881.0,2.0,0.0,395.0,0.0,67.0,
2017-01-15 00:00:00+00:00,3.0,2842.0,2.0,0.0,296.0,0.0,68.0,
2017-01-15 01:00:00+00:00,3.0,2841.0,2.0,0.0,277.0,0.0,75.0,
2017-01-15 02:00:00+00:00,3.0,2839.0,2.0,0.0,199.0,0.0,74.0,
2017-01-15 03:00:00+00:00,3.0,2852.0,2.0,0.0,210.0,0.0,82.0,
2017-01-15 04:00:00+00:00,3.0,2820.0,2.0,0.0,240.0,0.0,112.0,
2017-01-15 05:00:00+00:00,3.0,2804.0,2.0,0.0,273.0,0.0,116.0,
2017-01-15 06:00:00+00:00,3.0,2770.0,2.0,0.0,368.0,30.0,116.0,
2017-01-15 07:00:00+00:00,3.0,2897.0,2.0,0.0,400.0,113.0,114.0,
2017-01-15 08:00:00+00:00,3.0,2970.0,2.0,0.0,449.0,113.0,113.0,
2017-01-15 09:00:00+00:00,3.0,2997.0,2.0,0.0,557.0,113.0,106.0,
2017-01-15 10:00:00+00:00,3.0,2992.0,2.0,0.0,542.0,113.0,105.0,
2017-01-15 11:00:00+00:00,3.0,3006.0,2.0,0.0,534.0,113.0,105.0,
2017-01-15 12:00:00+00:00,3.0,2949.0,2.0,0.0,373.0,104.0,104.0,
2017-01-15 13:00:00+00:00,3.0,2934.0,2.0,0.0,348.0,79.0,106.0,
2017-01-15 14:00:00+00:00,3.0,2927.0,2.0,0.0,398.0,103.0,106.0,
2017-01-15 15:00:00+00:00,3.0,2977.0,2.0,0.0,615.0,113.0,110.0,
2017-01-15 16:00:00+00:00,3.0,2978.0,2.0,0.0,946.0,113.0,114.0,
2017-01-15 17:00:00+00:00,3.0,2974.0,2.0,0.0,1024.0,116.0,113.0,
2017-01-15 18:00:00+00:00,3.0,2975.0,2.0,0.0,1028.0,116.0,110.0,
2017-01-15 19:00:00+00:00,3.0,2960.0,2.0,0.0,777.0,137.0,71.0,
2017-01-15 20:00:00+00:00,3.0,2958.0,2.0,0.0,667.0,144.0,65.0,
2017-01-15 21:00:00+00:00,3.0,3028.0,2.0,0.0,571.0,126.0,65.0,
2017-01-15 22:00:00+00:00,3.0,3064.0,2.0,0.0,548.0,113.0,68.0,
2017-01-15 23:00:00+00:00,3.0,3035.0,2.0,0.0,769.0,119.0,66.0,
2017-01-16 00:00:00+00:00,3.0,3040.0,2.0,0.0,433.0,116.0,69.0,
2017-01-16 01:00:00+00:00,3.0,2983.0,2.0,0.0,250.0,106.0,73.0,
2017-01-16 02:00:00+00:00,3.0,2976.0,2.0,0.0,262.0,85.0,86.0,
2017-01-16 03:00:00+00:00,3.0,2987.0,2.0,0.0,257.0,46.0,115.0,
2017-01-16 04:00:00+00:00,3.0,3011.0,2.0,0.0,281.0,106.0,115.0,
2017-01-16 05:00:00+00:00,3.0,3173.0,2.0,0.0,539.0,206.0,116.0,
2017-01-16 06:00:00+00:00,3.0,3320.0,2.0,212.0,811.0,247.0,114.0,
2017-01-16 07:00:00+00:00,3.0,3564.0,2.0,204.0,801.0,244.0,113.0,
2017-01-16 08:00:00+00:00,3.0,3585.0,2.0,283.0,804.0,246.0,114.0,
2017-01-16 09:00:00+00:00,3.0,3525.0,2.0,289.0,823.0,245.0,112.0,
2017-01-16 10:00:00+00:00,3.0,3548.0,2.0,289.0,758.0,244.0,113.0,
2017-01-16 11:00:00+00:00,3.0,3636.0,2.0,288.0,563.0,242.0,114.0,
2017-01-16 12:00:00+00:00,3.0,3649.0,2.0,255.0,515.0,242.0,113.0,
2017-01-16 13:00:00+00:00,3.0,3675.0,2.0,202.0,461.0,233.0,115.0,
2017-01-16 14:00:00+00:00,3.0,3703.0,2.0,201.0,421.0,273.0,113.0,
2017-01-16 15:00:00+00:00,3.0,3678.0,2.0,225.0,637.0,318.0,113.0,
