,Biomass,Energy storage,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore,Hydro Pumped Storage Net
2024-04-14 15:00:00+00:00,80.1775,,716.94,,0.0,39.6475,2443.815,646.7075,1549.095,169.8225,,103.565,
2024-04-14 16:00:00+00:00,81.685,,746.7875,,0.0,40.17,2512.6525,734.405,788.3125,176.965,13.055,112.87,
2024-04-14 17:00:00+00:00,81.9725,,758.35,,0.0,40.6375,2521.9275,753.4875,232.4625,174.5925,68.2125,76.7475,
2024-04-14 18:00:00+00:00,81.795,,769.78,,0.0,40.76,2521.2175,805.8225,7.1175,172.825,242.3875,73.6475,
2024-04-14 19:00:00+00:00,83.89,,889.5925,,0.0,40.6175,2522.8275,740.5425,0.0,174.6875,455.615,128.7475,
2024-04-14 20:00:00+00:00,82.505,,795.795,,0.0,40.74,2521.055,658.41,0.0,171.59,946.74,291.8925,
2024-04-14 21:00:00+00:00,82.065,,719.08,,0.0,41.0875,2517.3875,727.095,0.0,171.0,1000.14,519.5525,
2024-04-14 22:00:00+00:00,82.66,,700.7925,,0.0,40.75,2522.5225,541.3575,0.0,172.63,975.345,471.3825,64.3775
2024-04-14 23:00:00+00:00,79.88,,713.74,,0.0,40.61,2522.63,530.2425,0.0,172.3275,945.2925,525.1575,
2024-04-15 00:00:00+00:00,79.0175,,667.8175,,0.0,40.575,2522.42,553.4275,0.0,173.94,1220.9925,673.2025,
2024-04-15 01:00:00+00:00,79.7975,,693.5175,,0.0,40.645,2522.665,556.565,0.0,173.2975,1483.1,782.7325,
2024-04-15 02:00:00+00:00,79.2925,,705.81,,0.0,40.59,2524.635,580.4575,0.0,171.845,1475.585,824.4325,
2024-04-15 03:00:00+00:00,75.505,,683.5075,,0.0,40.5375,2524.355,579.735,0.0,171.815,1653.955,839.4125,
2024-04-15 04:00:00+00:00,76.945,,718.9175,,0.0,40.3725,2524.7525,701.7175,0.0,170.605,1901.0275,901.9575,
2024-04-15 05:00:00+00:00,79.085,,767.4325,,0.0,40.07,2525.755,812.8825,316.19,172.3775,1942.3575,934.855,
2024-04-15 06:00:00+00:00,76.3875,,753.9025,,0.0,38.36,2526.1325,881.095,1229.705,168.4925,1978.4575,966.7125,
2024-04-15 07:00:00+00:00,75.3225,,712.55,,0.0,36.28,2525.165,897.76,1959.7625,167.625,1925.9175,1304.4925,
2024-04-15 08:00:00+00:00,77.52,,738.2575,,0.0,35.8925,2525.125,845.45,2363.6125,167.5875,1937.3125,1690.345,
2024-04-15 09:00:00+00:00,71.3375,,716.355,,0.0,32.5575,2523.9525,776.9975,2570.9,164.36,1877.13,1934.8825,
2024-04-15 10:00:00+00:00,73.65,,731.3575,,0.0,29.1575,2522.83,699.5825,2012.71,167.8625,1874.92,2116.6925,
2024-04-15 11:00:00+00:00,74.635,,741.26,,0.0,36.905,2521.74,665.825,1521.7125,152.0825,1834.42,2425.8625,
2024-04-15 12:00:00+00:00,71.85,,730.29,,0.0,33.1125,2521.3425,710.18,1352.9475,156.3375,1846.11,2291.0275,
2024-04-15 13:00:00+00:00,72.71,,833.4575,,0.0,27.66,2522.225,746.03,1539.5025,162.0175,1839.0125,2207.92,
2024-04-15 14:00:00+00:00,72.9375,,1039.055,,0.0,31.2475,2522.7725,728.6075,1488.475,154.915,1902.275,1993.795,
2024-04-15 15:00:00+00:00,73.7625,,883.0325,,0.0,35.27,2523.425,740.38,1757.16,160.605,1913.9975,1867.33,
2024-04-15 16:00:00+00:00,72.0775,,903.4125,,0.0,37.7475,2522.95,752.91,1603.8025,163.0825,1887.4975,1626.4225,
2024-04-15 17:00:00+00:00,72.65,,1014.6875,,0.0,39.6725,2521.9625,804.785,633.9225,164.725,1926.75,1358.2825,
2024-04-15 18:00:00+00:00,73.2,,1042.4625,,0.0,40.1825,2523.185,816.175,26.6225,164.5,1931.2975,1554.2675,
2024-04-15 19:00:00+00:00,73.9525,,1035.8575,,0.0,39.2525,2524.645,855.5775,0.0,166.69,1907.985,1737.9825,
2024-04-15 20:00:00+00:00,75.1225,,1054.49,,0.0,37.105,2527.06,755.05,0.0,167.735,1910.375,1757.57,
2024-04-15 21:00:00+00:00,73.715,,1036.66,,0.0,37.3225,2527.625,639.9425,0.0,168.3525,1939.89,1605.125,-55.5775
2024-04-15 22:00:00+00:00,73.915,,1094.17,,0.0,37.3725,2523.19,594.78,0.0,172.79,1916.33,1546.62,
2024-04-15 23:00:00+00:00,75.0475,,1070.245,,0.0,39.4675,2522.9525,597.3075,0.0,172.03,1935.875,1597.21,
2024-04-16 00:00:00+00:00,74.6025,,1030.45,,0.0,40.48,2520.915,565.435,0.0,168.5125,1931.375,1637.355,
2024-04-16 01:00:00+00:00,74.0375,,1096.75,,0.0,40.575,2520.12,553.52,0.0,166.825,1919.2525,1686.1325,
2024-04-16 02:00:00+00:00,76.36,,1089.2425,,0.0,40.5975,2519.3125,566.7525,0.0,165.4125,1928.595,1795.1675,
2024-04-16 03:00:00+00:00,75.2325,,1086.935,,0.0,40.93,2519.1775,598.855,0.0,165.73,1878.8975,1854.38,
2024-04-16 04:00:00+00:00,76.445,,1080.35,,0.0,40.62,2519.5175,699.8125,0.7925,165.7825,1881.96,1969.435,
2024-04-16 05:00:00+00:00,76.7725,,1078.01,,0.0,38.21,2519.395,828.1425,35.38,163.7525,1888.9825,2146.335,
2024-04-16 06:00:00+00:00,76.91,,1099.7,,0.0,37.0275,2521.14,864.6625,260.3775,157.5675,1914.4325,2215.68,
2024-04-16 07:00:00+00:00,75.0225,,1146.97,,0.0,36.7975,2519.5875,825.13,690.625,160.185,1909.325,2224.9475,
2024-04-16 08:00:00+00:00,77.66,,1098.8275,,0.0,37.025,2518.0375,747.8325,1290.245,158.9725,1901.8025,2170.9025,
2024-04-16 09:00:00+00:00,77.74,,1077.18,,0.0,38.1525,2516.93,667.3725,2060.575,159.2775,1759.235,2040.0825,
2024-04-16 10:00:00+00:00,75.005,,1086.3775,,0.0,38.7475,2517.7825,667.5275,2823.1575,164.8325,1569.85,1940.925,
2024-04-16 11:00:00+00:00,77.4675,,1070.8925,,0.0,39.27,2517.04,707.02,2583.5475,162.2875,1839.9075,2040.2775,
2024-04-16 12:00:00+00:00,77.565,,1069.82,,0.0,39.9175,2517.05,735.2825,2381.5175,165.3625,1909.345,2102.6325,
2024-04-16 13:00:00+00:00,78.26,,1079.535,,0.0,39.6525,2516.7675,762.38,1889.695,162.59,1879.63,1820.625,
2024-04-16 14:00:00+00:00,79.73,,1101.11,,0.0,39.5225,2518.3475,768.0625,1745.5125,153.1225,1794.6175,1782.5075,
2024-04-16 15:00:00+00:00,79.7475,,1093.3675,,0.0,40.3925,2518.6475,814.0275,1377.515,156.7375,1698.605,1635.7775,-54.4075
2024-04-16 16:00:00+00:00,76.675,,1169.52,,0.0,40.0325,2518.8675,787.275,603.32,156.0175,1445.8025,1301.6075,
2024-04-16 17:00:00+00:00,76.0525,,1303.8825,,0.0,40.305,2519.065,779.44,202.85,150.3575,1343.91,961.68,
2024-04-16 18:00:00+00:00,75.73,,1295.5975,,0.0,40.485,2519.72,791.335,29.7325,153.1825,1094.1225,849.5975,
2024-04-16 19:00:00+00:00,76.38,,1407.6075,,0.0,40.365,2520.6275,779.0075,0.0,152.3875,1000.8325,722.2075,
2024-04-16 20:00:00+00:00,75.6775,,1233.6825,,0.0,40.59,2518.5775,693.0125,0.0,153.87,932.865,792.08,
2024-04-16 21:00:00+00:00,76.445,,1329.58,,0.0,40.9325,2516.255,616.7325,0.0,153.36,706.2075,745.09,
2024-04-16 22:00:00+00:00,75.1075,,1618.3625,,0.0,40.93,2516.1375,595.79,0.0,158.975,216.06,636.4375,-93.8175
2024-04-16 23:00:00+00:00,75.81,,1594.6675,,0.0,40.715,2516.7225,599.56,0.0,159.4525,307.63,577.7525,
2024-04-17 00:00:00+00:00,79.215,,1529.6525,,0.0,40.39,2516.86,551.4475,0.0,160.8675,557.95,479.9475,
2024-04-17 01:00:00+00:00,79.1375,,1462.1875,,0.0,39.93,2516.4825,529.485,0.0,159.775,820.7025,452.16,
2024-04-17 02:00:00+00:00,78.92,,1478.86,,0.0,39.7225,2518.4125,545.5475,0.0,160.06,717.5775,408.17,
2024-04-17 03:00:00+00:00,78.315,,1659.4925,,0.0,39.9925,2518.9575,583.775,0.0,161.2925,679.315,395.0775,
2024-04-17 04:00:00+00:00,76.84,,2019.445,,0.0,39.87,2517.4775,684.1525,0.4975,159.7025,604.585,447.1675,
2024-04-17 05:00:00+00:00,78.065,,2491.9975,,0.0,37.365,2516.765,811.4725,284.74,159.42,355.9775,378.39,
2024-04-17 06:00:00+00:00,80.0975,,2472.1675,,0.0,34.6225,2515.63,872.37,1224.0625,153.985,285.1725,266.7375,
2024-04-17 07:00:00+00:00,79.135,,1959.7375,,0.0,35.95,2519.64,835.4225,2395.9675,153.545,626.765,209.7875,
2024-04-17 08:00:00+00:00,76.53,,1534.8325,,0.0,36.805,2517.0625,768.045,2494.15,154.1275,286.3625,372.495,
2024-04-17 09:00:00+00:00,78.3475,,1531.0675,,0.0,37.0075,2517.42,619.8025,2249.425,154.8675,593.885,336.6175,
2024-04-17 10:00:00+00:00,76.42,,1548.3425,,0.0,38.98,2518.055,572.2175,2261.905,154.2275,909.8625,344.2425,
2024-04-17 11:00:00+00:00,75.9,,1503.4175,,0.0,38.895,2518.16,629.205,2957.47,150.135,696.6925,447.1375,
2024-04-17 12:00:00+00:00,76.6675,,1631.33,,0.0,38.8225,2520.1725,713.1075,3258.755,152.305,461.3225,490.6975,
2024-04-17 13:00:00+00:00,77.6525,,1549.3175,,0.0,38.7125,2518.755,706.4275,2936.65,148.35,574.5925,539.4725,
2024-04-17 14:00:00+00:00,76.6025,,1515.035,,0.0,38.43,2515.9825,692.655,2343.48,148.325,518.36,659.83,
2024-04-17 15:00:00+00:00,79.43,,1676.99,,0.0,38.8325,2520.04,732.1475,1703.465,146.73,417.0625,623.1475,
2024-04-17 16:00:00+00:00,78.4,,2392.5425,,0.0,39.2,2523.2425,751.405,1214.8675,151.59,241.31,442.815,21.8425
2024-04-17 17:00:00+00:00,79.6825,,2632.085,,0.0,38.895,2518.7575,793.6225,513.4475,154.9125,170.955,238.375,
2024-04-17 18:00:00+00:00,78.835,,2759.58,,0.0,37.4375,2516.5275,829.8175,63.785,156.0275,61.855,210.15,
2024-04-17 19:00:00+00:00,76.44,,2790.2975,,0.0,35.33,2519.0875,804.3575,0.0,157.6425,62.13,138.6425,
2024-04-17 20:00:00+00:00,74.8075,,2608.7525,,0.0,35.59,2520.135,723.3575,0.0,156.255,122.15,80.28,
2024-04-17 21:00:00+00:00,74.5375,,2426.3575,,0.0,37.34,2520.57,602.1,0.0,158.285,231.7775,83.05,36.8675
2024-04-17 22:00:00+00:00,76.98,,1947.3525,,0.0,38.71,2520.9125,671.985,0.0,157.7775,360.7875,141.465,
2024-04-17 23:00:00+00:00,75.525,,1906.2275,,0.0,39.6325,2521.465,669.7025,0.0,159.0275,133.595,168.3775,
2024-04-18 00:00:00+00:00,78.5725,,1991.26,,0.0,39.6125,2520.94,592.0325,0.0,163.76,243.1825,167.245,
2024-04-18 01:00:00+00:00,75.545,,1860.4,,0.0,39.67,2520.6375,555.0775,0.0,169.4675,251.2575,155.7625,
2024-04-18 02:00:00+00:00,75.9625,,1935.675,,0.0,39.4675,2520.305,574.0725,0.0,167.75,213.74,178.1175,
2024-04-18 03:00:00+00:00,77.8125,,2122.6525,,0.0,39.1775,2520.49,651.6675,0.0,168.0225,206.4425,208.1425,
2024-04-18 04:00:00+00:00,78.66,,2500.18,,0.0,39.1475,2519.84,688.9125,2.0,167.755,117.83,257.2625,
2024-04-18 05:00:00+00:00,78.93,,2628.705,,0.0,39.07,2519.445,839.485,397.2475,160.23,40.6875,261.63,
2024-04-18 06:00:00+00:00,78.5975,,2598.0825,,0.0,38.85,2518.295,892.705,1513.975,161.1425,58.4625,151.2275,
2024-04-18 07:00:00+00:00,75.4825,,2314.8125,,0.0,39.2025,2518.165,793.1,2926.7975,166.745,45.9975,94.325,
2024-04-18 08:00:00+00:00,73.4175,,1520.5025,,0.0,38.5075,2517.28,750.1475,3759.9975,159.1525,92.065,107.7875,19.495
2024-04-18 09:00:00+00:00,73.76,,1398.7975,,0.0,37.7175,2515.88,729.1375,3760.82,156.9025,107.295,144.2775,
2024-04-18 10:00:00+00:00,76.98,,1316.385,,0.0,37.6725,2515.1025,707.395,3715.795,153.105,115.7825,156.5225,
2024-04-18 11:00:00+00:00,76.225,,1313.485,,0.0,38.525,2515.08,750.445,3602.6225,154.5725,38.03,176.205,
2024-04-18 12:00:00+00:00,74.6425,,1247.975,,0.0,39.135,2515.29,799.535,3697.2975,158.725,31.4775,196.0325,
2024-04-18 13:00:00+00:00,74.5375,,1183.7275,,0.0,39.0775,2513.79,769.5225,3786.105,148.8275,34.94,215.63,
2024-04-18 14:00:00+00:00,73.865,,1243.8325,,0.0,39.005,2513.145,776.5225,3456.6825,143.2625,77.2025,264.015,
2024-04-18 15:00:00+00:00,74.1475,,1250.8625,,0.0,38.7325,2511.475,835.0025,2566.2925,145.5825,196.645,329.995,
2024-04-18 16:00:00+00:00,79.4,,1466.12,,0.0,38.7425,2510.455,863.7825,1331.025,156.51,292.4075,376.04,
2024-04-18 17:00:00+00:00,76.27,,1582.45,,0.0,38.6025,2509.9525,911.17,451.3575,159.67,376.5225,295.4175,
2024-04-18 18:00:00+00:00,76.225,,1537.3875,,0.0,38.6125,2509.5225,920.9225,37.4425,165.42,1097.7325,246.175,
2024-04-18 19:00:00+00:00,79.6725,,1524.845,,0.0,38.725,2510.4925,856.32,0.0,174.735,1742.6,288.3925,
2024-04-18 20:00:00+00:00,78.8575,,1531.98,,0.0,38.7325,2509.5675,788.8,0.0,171.05,1901.435,476.4125,
2024-04-18 21:00:00+00:00,77.4725,,1532.0625,,0.0,38.05,2512.0525,728.495,0.0,166.7275,1867.0675,806.4725,
2024-04-18 22:00:00+00:00,77.885,,1191.0375,,0.0,36.5625,2515.1075,701.5175,0.0,164.965,1861.39,1031.5975,
2024-04-18 23:00:00+00:00,77.4475,,837.4,,0.0,36.075,2516.6775,696.2475,0.0,166.145,1860.4775,1291.1575,
2024-04-19 00:00:00+00:00,76.7175,,841.4625,,0.0,36.54,2515.7775,700.105,0.0,160.7325,1889.8925,1523.6325,
2024-04-19 01:00:00+00:00,85.7525,,810.2525,,0.0,38.8325,2514.4125,643.02,0.0,162.9425,1929.7,1790.4175,
2024-04-19 02:00:00+00:00,87.4475,,814.445,,0.0,38.6975,2514.47,666.835,0.0,163.8875,1888.2525,1883.1775,
2024-04-19 03:00:00+00:00,85.88,,814.565,,0.0,39.06,2516.505,694.615,0.0,171.0775,1927.6675,1884.0275,
2024-04-19 04:00:00+00:00,84.82,,828.6825,,0.0,38.7325,2514.4225,745.7675,0.0975,168.3925,1928.785,1811.675,-35.865
2024-04-19 05:00:00+00:00,86.885,,551.9575,,0.0,36.58,2513.135,845.155,13.1475,166.3325,1925.68,1769.53,
2024-04-19 06:00:00+00:00,86.125,,791.2,,0.0,35.6675,2563.445,902.405,147.9525,169.285,1927.9825,1738.9775,
2024-04-19 07:00:00+00:00,84.6325,,692.4825,,0.0,35.7925,2610.9875,861.2375,454.415,171.905,1912.2475,1717.5575,
2024-04-19 08:00:00+00:00,86.55,,743.1925,,0.0,36.0,2642.045,814.145,698.1075,174.345,1941.5025,1692.685,
2024-04-19 09:00:00+00:00,87.6825,,826.395,,0.0,36.0025,2674.905,829.985,898.105,166.6775,1753.005,1851.51,
2024-04-19 10:00:00+00:00,88.115,,988.55,,0.0,38.19,2702.9675,786.9675,1603.3525,171.1225,1580.0375,1852.8625,5.747499999999999
2024-04-19 11:00:00+00:00,84.1325,,1003.525,,0.0,39.32,2706.84,779.2325,2083.49,172.9575,1613.6925,1752.195,
2024-04-19 12:00:00+00:00,83.8275,,981.025,,0.0,36.9525,2708.785,820.135,2906.66,166.065,1578.25,1697.2075,
2024-04-19 13:00:00+00:00,82.5175,,990.21,,0.0,38.5025,2704.125,752.045,3526.485,168.6675,1376.725,1693.6025,
2024-04-19 14:00:00+00:00,83.9725,,1039.06,,0.0,38.42,2704.1525,716.02,2732.0525,164.86,1776.01,2030.52,
2024-04-19 15:00:00+00:00,85.1025,,1045.45,,0.0,36.6125,2709.1,756.295,2037.6225,166.4675,1998.0575,2217.33,
2024-04-19 16:00:00+00:00,86.1075,,1039.995,,0.0,36.495,2737.035,847.0125,1363.175,162.7575,1991.8725,2122.8125,
2024-04-19 17:00:00+00:00,86.8125,,1037.85,,0.0,36.6925,2766.4825,944.465,540.6675,161.6725,1964.985,1970.78,
2024-04-19 18:00:00+00:00,87.9825,,1054.735,,0.0,37.6925,2798.825,946.5975,51.725,163.935,1926.0875,1819.7825,
2024-04-19 19:00:00+00:00,86.26,,1049.4675,,0.0,38.9225,2808.405,942.465,0.015,163.62,1965.0525,1797.7275,
2024-04-19 20:00:00+00:00,86.0775,,1018.6625,,0.0,38.935,2811.53,890.425,0.0,166.805,1969.6175,1615.9475,
2024-04-19 21:00:00+00:00,84.96,,1076.0725,,0.0,38.965,2811.42,875.105,0.0,173.0,1929.0575,1399.8675,
2024-04-19 22:00:00+00:00,79.9025,,880.6525,,0.0,38.76,2822.555,654.875,0.0,173.49,1927.285,1325.5775,
2024-04-19 23:00:00+00:00,80.495,,839.82,,0.0,38.6825,2844.59,536.89,0.0,169.66,1855.11,1283.765,
2024-04-20 00:00:00+00:00,83.4875,,817.3325,,0.0,39.27,2846.8975,586.315,0.0,176.6925,1600.145,1166.11,27.900000000000002
2024-04-20 01:00:00+00:00,82.6275,,902.5875,,0.0,39.2475,2846.3775,686.9325,0.0,175.34,1751.3275,1038.2425,
2024-04-20 02:00:00+00:00,83.6125,,797.515,,0.0,38.3175,2845.1575,709.215,0.0,176.4975,1801.765,996.2725,
2024-04-20 03:00:00+00:00,85.815,,809.32,,0.0,37.205,2845.0625,659.35,0.0,177.2225,1802.4825,921.8325,
2024-04-20 04:00:00+00:00,85.2675,,822.5525,,0.0,37.435,2844.5025,726.4125,3.54,180.635,1814.7875,766.6775,
2024-04-20 05:00:00+00:00,85.66,,823.49,,0.0,38.085,2844.0025,822.7975,281.2175,182.0675,1872.4,764.5675,
2024-04-20 06:00:00+00:00,88.4875,,845.04,,0.0,39.105,2843.6575,805.2125,950.0625,181.2,1764.16,706.43,89.46
2024-04-20 07:00:00+00:00,86.6175,,843.7825,,0.0,40.1625,2855.9125,792.12,1496.5225,182.485,1786.1325,725.705,
2024-04-20 08:00:00+00:00,86.67,,837.695,,0.0,40.5875,2884.225,859.4725,2161.445,182.135,1538.915,746.4875,-79.0975
2024-04-20 09:00:00+00:00,87.42,,811.8775,,0.0,40.0475,2915.2225,826.8175,2923.7475,182.9375,1585.405,823.41,
2024-04-20 10:00:00+00:00,86.995,,871.6425,,0.0,39.7425,2947.2075,812.915,3000.3525,181.435,1310.0625,857.455,
2024-04-20 11:00:00+00:00,88.1575,,788.3825,,0.0,39.1525,2978.3275,713.4125,3337.4725,183.14,1199.42,914.785,
2024-04-20 12:00:00+00:00,91.31,,777.0075,,0.0,38.78,3009.36,712.07,3422.285,182.9675,1272.855,1063.85,
2024-04-20 13:00:00+00:00,91.255,,766.81,,0.0,38.635,3038.165,730.1275,3238.835,182.3375,1535.785,1204.595,
2024-04-20 14:00:00+00:00,87.2275,,739.8075,,0.0,38.8525,3067.64,693.7175,2708.8225,183.005,1809.37,1255.695,
2024-04-20 15:00:00+00:00,87.0775,,749.765,,0.0,38.965,3097.435,652.635,2026.185,180.95,1927.6225,1409.2,
2024-04-20 16:00:00+00:00,88.3525,,759.27,,0.0,38.93,3128.235,686.19,1154.8375,179.465,1903.6675,1406.9325,
2024-04-20 17:00:00+00:00,89.685,,774.88,,0.0,38.78,3158.755,712.645,453.53,180.1025,1927.015,1306.6125,
2024-04-20 18:00:00+00:00,90.7975,,847.975,,0.0,38.7,3187.6175,726.1525,48.535,180.5825,1787.7575,1291.7725,
2024-04-20 19:00:00+00:00,87.7725,,877.4975,,0.0,38.5975,3217.4875,724.275,0.0,178.1275,1538.165,1200.1225,
2024-04-20 20:00:00+00:00,87.3825,,838.275,,0.0,38.4525,3248.1425,667.9925,0.0,177.56,1611.205,1051.8075,
2024-04-20 21:00:00+00:00,86.6675,,829.69,,0.0,38.39,3276.955,620.505,0.0,181.7925,1377.7275,924.0625,
2024-04-20 22:00:00+00:00,84.8125,,823.0925,,0.0,38.465,3309.2725,628.775,0.0,181.6825,1335.5925,829.1725,
2024-04-20 23:00:00+00:00,89.495,,819.65,,0.0,38.5375,3326.18,577.5975,0.0,181.485,1207.7275,706.88,
2024-04-21 00:00:00+00:00,90.11,,770.5775,,0.0,38.43,3328.0275,584.6275,0.0,181.025,1471.5975,570.89,-50.072500000000005
2024-04-21 01:00:00+00:00,89.9275,,770.18,,0.0,38.3825,3328.4175,532.935,0.0,178.085,1594.72,645.045,
2024-04-21 02:00:00+00:00,89.23,,747.7025,,0.0,38.4325,3327.6425,543.4025,0.0,178.5175,1788.765,684.4925,
2024-04-21 03:00:00+00:00,90.955,,745.5425,,0.0,38.42,3326.64,599.8475,0.0,178.5025,1832.405,793.9925,
2024-04-21 04:00:00+00:00,89.2425,,755.0625,,0.0,38.5125,3326.37,611.6175,5.645,178.885,1886.025,824.87,
2024-04-21 05:00:00+00:00,88.7025,,721.635,,0.0,38.7425,3320.5375,640.265,268.7025,178.8875,1919.945,860.14,
2024-04-21 06:00:00+00:00,88.675,,788.33,,0.0,39.2625,3319.83,644.1425,846.7175,178.6925,1892.305,863.9725,
2024-04-21 07:00:00+00:00,85.4575,,759.9125,,0.0,38.6825,3318.7125,604.915,1709.6875,179.5575,1785.945,1210.92,68.3425
2024-04-21 08:00:00+00:00,85.4425,,721.0375,,0.0,38.6025,3318.2525,637.84,2397.8075,179.93,1855.3075,1388.865,
2024-04-21 09:00:00+00:00,85.9975,,725.0525,,0.0,38.5125,3319.2475,655.7575,3324.79,181.3525,1771.93,1291.17,
2024-04-21 10:00:00+00:00,86.0925,,728.6675,,0.0,38.475,3318.6575,558.6325,4097.2925,180.05,1604.795,1205.63,
2024-04-21 11:00:00+00:00,84.445,,707.9175,,0.0,38.38,3332.2675,500.48,4399.625,181.8175,1341.7125,1110.1025,
2024-04-21 12:00:00+00:00,87.0525,,720.0225,,0.0,37.995,3365.835,496.04,4501.1375,180.5175,1234.935,817.575,
2024-04-21 13:00:00+00:00,88.0525,,719.7625,,0.0,37.9975,3400.475,516.19,4127.3225,181.045,1099.8625,683.895,
2024-04-21 14:00:00+00:00,87.315,,710.0025,,0.0,37.5925,3429.4375,571.1425,3460.6575,175.0025,1084.835,716.805,
2024-04-21 15:00:00+00:00,86.895,,724.045,,0.0,37.5125,3461.4475,653.3025,2606.5575,171.1625,1174.125,735.71,
2024-04-21 16:00:00+00:00,84.0325,,731.9875,,0.0,37.9,3474.56,713.06,1639.6425,165.5875,1247.63,715.04,
2024-04-21 17:00:00+00:00,87.0525,,745.09,,0.0,37.835,3475.61,749.1425,705.2175,166.7975,1221.15,834.2425,-0.27999999999999936
2024-04-21 18:00:00+00:00,87.09,,779.1375,,0.0,37.85,3475.7125,764.31,100.93,168.235,1275.8675,787.5925,
2024-04-21 19:00:00+00:00,89.235,,785.9575,,0.0,37.995,3475.3425,738.915,0.0075,168.7875,1379.6075,676.13,6.842499999999999
2024-04-21 20:00:00+00:00,88.4775,,776.3775,,0.0,38.0675,3476.9725,686.455,0.0,165.2625,1281.33,602.615,1.8374999999999995
2024-04-21 21:00:00+00:00,90.3225,,806.0175,,0.0,38.58,3477.34,685.5425,0.0,166.165,1316.03,645.8625,
2024-04-21 22:00:00+00:00,86.685,,778.805,,0.0,38.535,3477.35,783.9775,0.0,166.935,1411.0375,702.6275,
2024-04-21 23:00:00+00:00,86.755,,786.465,,0.0,38.365,3477.34,727.1825,0.0,167.94,1078.3275,666.495,
2024-04-22 00:00:00+00:00,86.3925,,789.37,,0.0,38.0975,3478.7875,744.025,0.0,167.6675,679.95,551.2825,
2024-04-22 01:00:00+00:00,85.045,,791.9725,,0.0,37.875,3477.6675,707.175,0.0,167.055,605.5875,498.0775,
2024-04-22 02:00:00+00:00,88.6175,,796.175,,0.0,37.4425,3482.145,712.18,0.0,169.805,467.8075,436.86,
2024-04-22 03:00:00+00:00,89.9025,,873.3825,,0.0,37.62,3484.11,730.3525,0.0,171.3175,530.49,328.565,1.8850000000000007
2024-04-22 04:00:00+00:00,88.5675,,1007.9,,0.0,37.995,3483.965,808.8975,16.02,169.89,778.61,318.0225,
2024-04-22 05:00:00+00:00,86.2075,,1201.9625,,0.0,38.0925,3484.035,925.665,461.25,168.0175,796.01,260.1525,
2024-04-22 06:00:00+00:00,88.6375,,1275.1725,,0.0,38.5075,3483.065,968.2575,1403.6175,165.565,801.8,151.7325,
2024-04-22 07:00:00+00:00,88.4125,,1192.025,,0.0,38.0,3484.96,886.0775,2620.175,164.7175,935.165,123.2375,
2024-04-22 08:00:00+00:00,87.0675,,1142.1375,,0.0,36.9575,3481.3925,799.5875,3430.2725,164.45,955.6375,185.135,19.7925
2024-04-22 09:00:00+00:00,86.895,,911.085,,0.0,35.935,3477.6375,898.905,3737.3375,164.4275,856.085,270.7875,
2024-04-22 10:00:00+00:00,86.045,,941.4775,,0.0,34.65,3473.59,868.185,3744.91,165.4275,642.425,254.335,-156.785
2024-04-22 11:00:00+00:00,88.81,,777.51,,0.0,36.9175,3472.4575,801.3425,4235.705,162.165,433.6,298.5425,
2024-04-22 12:00:00+00:00,84.775,,759.96,,0.0,39.18,3472.86,804.25,3868.295,163.9125,376.8675,394.1025,
2024-04-22 13:00:00+00:00,85.64,,773.5125,,0.0,38.2175,3478.36,722.555,3462.78,160.5075,517.2225,521.6575,
2024-04-22 14:00:00+00:00,82.4525,,936.835,,0.0,38.2825,3483.4825,721.9075,2927.035,166.3875,510.215,646.9,
2024-04-22 15:00:00+00:00,82.735,,998.57,,0.0,36.735,3482.7275,775.375,2231.0475,167.6225,605.2825,650.19,108.9475
2024-04-22 16:00:00+00:00,84.3475,,1374.45,,0.0,35.9625,3484.92,807.895,1452.9975,164.88,673.2475,502.7375,
2024-04-22 17:00:00+00:00,85.545,,1886.9575,,0.0,36.61,3482.8375,853.42,648.58,163.2975,682.49,388.4825,
2024-04-22 18:00:00+00:00,83.945,,2026.005,,0.0,37.3675,3483.125,851.085,97.5425,167.875,654.965,465.0225,
2024-04-22 19:00:00+00:00,84.47,,2056.2025,,0.0,36.6225,3485.04,877.5775,0.0225,167.35,791.0775,415.435,
2024-04-22 20:00:00+00:00,85.645,,2057.77,,0.0,34.575,3484.41,887.6075,0.0,166.7625,612.4025,474.6975,
2024-04-22 21:00:00+00:00,84.8575,,2065.205,,0.0,33.86,3483.9275,908.035,0.0,165.8425,501.1275,493.465,
2024-04-22 22:00:00+00:00,86.3575,,2037.4775,,0.0,35.37,3484.3225,699.275,0.0,159.8175,350.795,463.7225,26.425
2024-04-22 23:00:00+00:00,81.7875,,1963.5725,,0.0,35.31,3485.145,642.05,0.0,165.9225,262.995,457.21,
2024-04-23 00:00:00+00:00,82.575,,1952.81,,0.0,34.93,3487.55,737.8375,0.0,164.3575,200.7375,466.2775,
2024-04-23 01:00:00+00:00,79.8625,,1942.5325,,0.0,35.6,3490.0375,738.2075,0.0,156.7525,135.785,396.5475,
2024-04-23 02:00:00+00:00,80.09,,2015.1375,,0.0,37.5375,3493.4225,707.245,0.0,160.9925,84.3225,300.7825,
