,Fossil Gas,Hydro Water Reservoir,Marine,Nuclear,Other,Solar,Wind Onshore
2022-03-08 01:00:00+00:00,0.0,7978.56,,6981.0,1448.56,0.01,3648.26
2022-03-08 02:00:00+00:00,0.01,8087.11,,6979.0,1451.88,0.01,3505.64
2022-03-08 03:00:00+00:00,0.02,8241.88,,6978.0,1458.61,0.01,3482.63
2022-03-08 04:00:00+00:00,0.02,8482.12,,6977.0,1503.43,0.01,3437.51
2022-03-08 05:00:00+00:00,0.02,9206.08,,6977.0,1607.52,0.2,3336.22
2022-03-08 06:00:00+00:00,0.01,9646.26,,6977.0,1611.32,13.82,3198.7
2022-03-08 07:00:00+00:00,0.0,9790.62,,6979.0,1643.64,70.07,2980.02
2022-03-08 08:00:00+00:00,0.0,9927.92,,6977.0,1655.53,139.75,2783.69
2022-03-08 09:00:00+00:00,0.0,10053.93,,6978.0,1544.07,217.15,2474.54
2022-03-08 10:00:00+00:00,0.0,10326.43,,6983.0,1531.12,274.87,2046.45
2022-03-08 11:00:00+00:00,0.0,10448.44,,6985.0,1542.1,290.46,1741.12
2022-03-08 12:00:00+00:00,0.0,10780.01,,6984.0,1545.52,274.04,1625.89
2022-03-08 13:00:00+00:00,0.0,10898.76,,6985.0,1547.28,209.47,1426.43
2022-03-08 14:00:00+00:00,0.0,10942.3,,6985.0,1532.12,125.8,1427.14
2022-03-08 15:00:00+00:00,0.0,10950.45,,6986.0,1537.6,47.71,1383.19
2022-03-08 16:00:00+00:00,0.0,11034.83,,6985.0,1530.04,2.8,1424.38
2022-03-08 17:00:00+00:00,0.0,11134.86,,6984.0,1527.27,0.01,1330.13
2022-03-08 18:00:00+00:00,0.0,11375.05,,6980.0,1537.09,0.0,1161.7
2022-03-08 19:00:00+00:00,0.0,11420.44,,6980.0,1528.11,0.0,1006.3
2022-03-08 20:00:00+00:00,0.01,11368.99,,6978.0,1533.07,0.0,790.59
2022-03-08 21:00:00+00:00,0.01,11051.92,,6978.0,1519.35,0.0,647.08
2022-03-08 22:00:00+00:00,0.01,10834.35,,6981.0,1513.35,0.0,526.2
2022-03-08 23:00:00+00:00,0.0,10987.78,,6980.0,1509.9,0.0,475.42
2022-03-09 00:00:00+00:00,0.0,10944.2,,6983.0,1502.67,0.0,493.48
2022-03-09 01:00:00+00:00,0.1,10760.32,,6982.0,1515.1,0.0,606.0
2022-03-09 02:00:00+00:00,0.0,10657.09,,6983.0,1517.57,0.0,859.29
2022-03-09 03:00:00+00:00,0.0,10383.05,,6982.0,1515.54,0.0,1152.74
2022-03-09 04:00:00+00:00,0.0,10316.02,,6982.0,1550.93,0.0,1402.08
2022-03-09 05:00:00+00:00,0.0,10497.74,,6981.0,1666.95,0.23,1704.31
2022-03-09 06:00:00+00:00,0.0,10420.03,,6979.0,1667.52,13.58,1898.08
2022-03-09 07:00:00+00:00,0.01,10406.99,,6979.0,1674.37,67.45,1850.94
2022-03-09 08:00:00+00:00,0.0,10401.7,,6976.0,1689.85,140.15,1846.09
2022-03-09 09:00:00+00:00,0.01,10375.71,,6976.0,1682.08,229.83,1836.32
2022-03-09 10:00:00+00:00,0.0,10193.59,,6979.0,1694.34,283.44,1818.39
2022-03-09 11:00:00+00:00,0.0,9909.73,,6977.0,1686.37,291.9,2107.94
2022-03-09 12:00:00+00:00,0.0,9601.52,,6975.0,1677.46,274.09,2283.35
2022-03-09 13:00:00+00:00,0.0,9430.41,,6975.0,1662.23,207.84,2477.43
2022-03-09 14:00:00+00:00,0.0,9017.05,,6977.0,1656.99,119.26,2835.14
2022-03-09 15:00:00+00:00,0.0,8700.52,,6980.0,1652.51,47.42,3341.63
2022-03-09 16:00:00+00:00,0.0,8471.63,,6984.0,1665.58,5.25,4145.05
2022-03-09 17:00:00+00:00,0.0,8206.98,,6983.0,1666.23,0.05,5137.42
2022-03-09 18:00:00+00:00,0.0,7982.9,,6984.0,1644.07,0.0,5811.32
2022-03-09 19:00:00+00:00,0.01,7795.79,,6984.0,1646.8,0.0,6257.38
2022-03-09 20:00:00+00:00,0.01,7574.19,,6984.0,1612.26,0.0,6470.24
2022-03-09 21:00:00+00:00,0.01,7278.75,,6984.0,1491.29,0.0,6568.64
2022-03-09 22:00:00+00:00,0.01,6906.66,,6984.0,1390.55,0.0,6657.63
2022-03-09 23:00:00+00:00,0.01,6478.65,,6983.0,1208.62,0.0,6886.38
2022-03-10 00:00:00+00:00,0.01,6345.2,,6983.0,1172.23,0.0,7029.86
2022-03-10 01:00:00+00:00,0.11,6328.66,,6984.0,1170.9,0.0,6927.76
2022-03-10 02:00:00+00:00,0.01,6245.54,,6983.0,1177.38,0.0,6964.73
2022-03-10 03:00:00+00:00,0.01,6259.55,,6981.0,1222.45,0.0,6978.79
2022-03-10 04:00:00+00:00,0.01,6515.89,,6981.0,1349.46,0.0,6941.27
2022-03-10 05:00:00+00:00,0.02,7029.66,,6982.0,1476.58,0.18,6958.9
2022-03-10 06:00:00+00:00,0.01,7534.92,,6979.0,1536.37,7.09,6818.15
2022-03-10 07:00:00+00:00,0.0,7512.73,,6978.0,1549.45,28.9,6641.75
2022-03-10 08:00:00+00:00,0.0,7726.83,,6978.0,1558.77,61.34,6482.94
2022-03-10 09:00:00+00:00,0.0,7932.43,,6981.0,1559.31,105.43,6151.95
2022-03-10 10:00:00+00:00,0.0,7982.09,,6984.0,1556.8,138.28,5791.83
2022-03-10 11:00:00+00:00,0.0,8167.51,,6987.0,1553.19,156.31,5535.1
2022-03-10 12:00:00+00:00,0.0,8144.33,,6986.0,1543.5,160.35,5398.46
2022-03-10 13:00:00+00:00,0.0,8175.46,,6984.0,1554.61,131.97,5280.65
2022-03-10 14:00:00+00:00,0.0,8154.32,,6984.0,1539.45,84.41,5481.92
2022-03-10 15:00:00+00:00,0.0,8033.97,,6985.0,1522.78,35.0,5691.27
2022-03-10 16:00:00+00:00,0.0,8011.66,,6985.0,1522.66,3.69,5879.09
2022-03-10 17:00:00+00:00,0.0,7972.31,,6987.0,1507.74,0.15,5946.86
2022-03-10 18:00:00+00:00,0.0,8090.84,,6987.0,1482.22,0.0,6047.59
2022-03-10 19:00:00+00:00,0.0,8144.02,,6989.0,1458.7,0.0,5990.32
2022-03-10 20:00:00+00:00,0.01,7970.89,,6989.0,1379.23,0.0,5992.05
2022-03-10 21:00:00+00:00,0.01,7809.56,,6989.0,1287.55,0.0,5918.79
2022-03-10 22:00:00+00:00,0.02,7507.2,,6989.0,1204.87,0.0,5902.85
2022-03-10 23:00:00+00:00,0.02,7293.88,,6987.0,1078.73,0.0,5821.98
2022-03-11 00:00:00+00:00,0.12,7345.6,,6987.0,1073.3,0.0,5559.14
2022-03-11 01:00:00+00:00,0.11,7407.06,,6987.0,1050.35,0.0,5291.35
2022-03-11 02:00:00+00:00,0.11,7501.77,,6986.0,1096.93,0.0,4955.6
2022-03-11 03:00:00+00:00,0.02,7682.78,,6986.0,1182.09,0.0,4718.28
2022-03-11 04:00:00+00:00,0.01,7986.16,,6986.0,1314.04,0.0,4481.42
2022-03-11 05:00:00+00:00,0.02,8776.67,,6986.0,1417.91,0.46,4377.32
2022-03-11 06:00:00+00:00,0.01,9068.81,,6986.0,1448.24,34.89,4343.15
2022-03-11 07:00:00+00:00,0.01,9253.01,,6983.0,1472.74,107.12,3893.37
2022-03-11 08:00:00+00:00,0.0,9666.21,,6984.0,1436.58,205.18,3493.29
2022-03-11 09:00:00+00:00,0.0,9803.74,,6986.0,1361.02,306.44,2922.79
2022-03-11 10:00:00+00:00,0.0,9283.34,,6988.0,1257.82,357.13,2409.35
2022-03-11 11:00:00+00:00,0.0,8631.14,,6990.0,1213.65,368.2,2250.98
2022-03-11 12:00:00+00:00,0.0,8075.34,,6987.0,1275.86,346.39,2255.81
2022-03-11 13:00:00+00:00,0.0,7818.35,,6987.0,1270.89,276.37,2331.3
2022-03-11 14:00:00+00:00,0.0,8308.42,,6986.0,1290.4,168.67,2417.93
2022-03-11 15:00:00+00:00,0.0,10124.12,,6986.0,1285.9,63.95,2686.86
2022-03-11 16:00:00+00:00,0.0,10300.96,,6982.0,1414.45,6.94,2939.83
2022-03-11 17:00:00+00:00,0.0,10208.93,,6982.0,1407.28,0.45,3158.04
2022-03-11 18:00:00+00:00,0.0,10128.77,,6982.0,1422.94,0.0,3173.3
2022-03-11 19:00:00+00:00,0.0,10084.7,,6985.0,1369.57,0.0,3267.23
2022-03-11 20:00:00+00:00,0.0,10050.29,,6987.0,1325.8,0.0,3274.21
2022-03-11 21:00:00+00:00,0.01,10016.57,,6987.0,1267.38,0.0,3264.9
2022-03-11 22:00:00+00:00,0.01,9860.72,,6987.0,1176.46,0.0,3224.16
2022-03-11 23:00:00+00:00,0.01,9796.22,,6990.0,1172.21,0.0,3157.19
2022-03-12 00:00:00+00:00,0.11,9755.67,,6992.0,1181.94,0.0,3085.77
2022-03-12 01:00:00+00:00,0.11,9780.35,,6992.0,1187.08,0.0,2989.03
2022-03-12 02:00:00+00:00,0.11,9741.51,,6992.0,1186.94,0.0,2836.31
2022-03-12 03:00:00+00:00,0.01,9724.65,,6992.0,1203.82,0.0,2812.77
2022-03-12 04:00:00+00:00,0.02,9771.48,,6992.0,1231.69,0.0,2937.09
2022-03-12 05:00:00+00:00,0.01,9800.13,,6992.0,1290.81,0.54,3001.73
2022-03-12 06:00:00+00:00,0.01,9913.79,,6993.0,1341.95,39.72,3034.64
2022-03-12 07:00:00+00:00,0.0,10042.84,,6993.0,1375.49,111.66,2789.91
2022-03-12 08:00:00+00:00,0.0,10081.62,,6993.0,1385.58,205.18,2508.04
2022-03-12 09:00:00+00:00,0.0,10262.46,,6994.0,1395.99,299.81,2010.83
2022-03-12 10:00:00+00:00,0.0,10361.36,,6993.0,1397.25,347.59,1638.09
2022-03-12 11:00:00+00:00,0.0,10313.41,,6993.0,1376.05,356.06,1439.77
2022-03-12 12:00:00+00:00,0.01,10196.95,,6994.0,1376.61,335.07,1430.42
2022-03-12 13:00:00+00:00,0.0,10088.22,,6992.0,1351.43,274.55,1624.61
2022-03-12 14:00:00+00:00,0.0,9903.35,,6992.0,1346.65,165.09,1931.31
2022-03-12 15:00:00+00:00,0.0,9777.38,,6991.0,1344.62,63.71,2358.71
2022-03-12 16:00:00+00:00,0.0,9444.34,,6990.0,1347.81,7.45,2893.28
2022-03-12 17:00:00+00:00,0.0,9141.51,,6992.0,1356.83,0.69,3469.93
2022-03-12 18:00:00+00:00,0.0,8918.48,,6991.0,1359.78,0.0,3747.17
2022-03-12 19:00:00+00:00,0.0,8785.81,,6991.0,1337.08,0.0,3863.48
2022-03-12 20:00:00+00:00,0.01,8652.55,,6991.0,1319.93,0.0,3933.59
2022-03-12 21:00:00+00:00,0.0,8618.1,,6992.0,1290.3,0.0,3962.15
2022-03-12 22:00:00+00:00,0.01,8490.86,,6992.0,1237.04,0.0,3895.46
2022-03-12 23:00:00+00:00,0.11,8531.91,,6992.0,1226.29,0.01,3908.16
2022-03-13 00:00:00+00:00,0.11,8515.73,,6992.0,1198.5,0.0,3737.74
2022-03-13 01:00:00+00:00,0.11,8550.53,,6992.0,1185.6,0.0,3775.78
2022-03-13 02:00:00+00:00,0.11,8532.81,,6993.0,1187.91,0.0,3810.16
2022-03-13 03:00:00+00:00,0.02,8502.04,,6993.0,1199.44,0.0,3829.31
2022-03-13 04:00:00+00:00,0.01,8622.94,,6992.0,1233.9,0.0,3842.2
2022-03-13 05:00:00+00:00,0.02,8731.95,,6992.0,1252.59,0.74,3685.6
2022-03-13 06:00:00+00:00,0.0,8821.39,,6992.0,1259.91,40.31,3477.63
2022-03-13 07:00:00+00:00,0.0,9059.78,,6992.0,1326.24,119.03,3024.39
2022-03-13 08:00:00+00:00,0.0,9256.47,,6991.0,1358.39,217.96,2694.41
2022-03-13 09:00:00+00:00,0.01,9565.39,,6992.0,1366.65,320.21,2291.92
2022-03-13 10:00:00+00:00,0.0,9740.95,,6992.0,1347.56,372.57,1855.45
2022-03-13 11:00:00+00:00,0.0,9565.23,,6992.0,1318.0,386.88,1538.75
2022-03-13 12:00:00+00:00,0.0,8924.22,,6991.0,1290.17,366.03,1490.72
2022-03-13 13:00:00+00:00,0.0,8975.64,,6990.0,1290.3,301.32,1677.77
2022-03-13 14:00:00+00:00,0.0,9672.72,,6989.0,1300.88,186.61,1944.45
2022-03-13 15:00:00+00:00,0.0,9719.09,,6988.0,1293.67,73.92,2368.13
2022-03-13 16:00:00+00:00,0.0,9713.5,,6987.0,1293.94,8.93,2954.02
2022-03-13 17:00:00+00:00,0.0,9594.85,,6986.0,1345.8,1.0,3554.79
2022-03-13 18:00:00+00:00,0.0,9420.04,,6988.0,1330.52,0.0,3995.73
2022-03-13 19:00:00+00:00,0.01,9167.67,,6989.0,1247.22,0.0,4162.21
2022-03-13 20:00:00+00:00,0.0,9033.39,,6145.0,1212.74,0.0,4175.21
2022-03-13 21:00:00+00:00,0.02,8937.67,,6064.0,1142.83,0.0,4137.23
2022-03-13 22:00:00+00:00,0.01,8847.27,,6065.0,1164.27,0.0,4106.76
2022-03-13 23:00:00+00:00,0.11,8706.08,,6247.0,1161.02,0.0,4010.3
2022-03-14 00:00:00+00:00,0.11,8702.34,,6267.0,1174.73,0.0,3865.05
2022-03-14 01:00:00+00:00,0.11,8779.5,,6280.0,1185.98,0.0,3734.99
2022-03-14 02:00:00+00:00,0.11,8912.63,,6282.0,1220.58,0.0,3698.89
2022-03-14 03:00:00+00:00,0.02,9019.72,,6647.0,1254.91,0.0,3553.01
2022-03-14 04:00:00+00:00,0.01,9315.68,,6787.0,1325.1,0.0,3429.09
2022-03-14 05:00:00+00:00,0.02,9881.66,,6787.0,1359.65,1.26,3326.8
2022-03-14 06:00:00+00:00,0.0,9949.08,,6807.0,1391.17,50.83,3121.43
2022-03-14 07:00:00+00:00,0.0,10120.31,,6804.0,1438.18,132.45,2731.98
2022-03-14 08:00:00+00:00,0.01,10124.45,,6802.0,1477.7,231.59,2432.51
2022-03-14 09:00:00+00:00,0.01,10354.7,,6807.0,1477.9,334.9,2011.24
2022-03-14 10:00:00+00:00,0.01,10539.18,,6806.0,1480.41,390.47,1657.82
2022-03-14 11:00:00+00:00,0.0,10403.93,,6809.0,1467.53,402.51,1565.14
2022-03-14 12:00:00+00:00,0.01,10473.59,,6808.0,1453.48,379.37,1667.74
2022-03-14 13:00:00+00:00,0.01,10374.2,,6806.0,1430.65,312.64,1888.9
2022-03-14 14:00:00+00:00,0.0,10141.83,,6806.0,1430.71,197.04,2103.28
2022-03-14 15:00:00+00:00,0.0,9838.36,,6876.0,1413.7,79.55,2405.07
2022-03-14 16:00:00+00:00,0.0,9601.07,,6875.0,1366.47,9.77,2744.58
2022-03-14 17:00:00+00:00,0.0,9163.93,,6906.0,1367.23,1.06,3028.32
2022-03-14 18:00:00+00:00,0.0,9327.44,,6907.0,1403.3,0.0,3270.49
2022-03-14 19:00:00+00:00,0.0,9335.82,,6906.0,1431.8,0.0,3225.6
2022-03-14 20:00:00+00:00,0.01,9431.34,,6967.0,1417.67,0.0,3185.28
2022-03-14 21:00:00+00:00,0.0,9133.13,,6968.0,1408.53,0.0,3101.67
2022-03-14 22:00:00+00:00,0.11,9060.48,,6968.0,1338.81,0.0,2904.9
2022-03-14 23:00:00+00:00,0.01,9386.08,,6969.0,1253.65,0.01,2544.15
2022-03-15 00:00:00+00:00,0.11,9625.66,,6968.0,1299.33,0.01,2208.57
2022-03-15 01:00:00+00:00,0.01,9756.49,,6968.0,1321.77,0.01,1929.74
2022-03-15 02:00:00+00:00,0.1,9856.65,,6970.0,1331.05,0.01,1630.86
2022-03-15 03:00:00+00:00,0.02,10080.56,,6968.0,1348.36,0.01,1398.04
2022-03-15 04:00:00+00:00,0.01,10196.16,,6967.0,1382.67,0.01,1411.0
2022-03-15 05:00:00+00:00,0.0,10566.52,,6968.0,1427.52,1.09,1416.34
2022-03-15 06:00:00+00:00,0.0,10504.06,,6960.0,1452.73,36.26,1361.01
2022-03-15 07:00:00+00:00,0.0,10488.75,,6948.0,1479.11,90.24,1268.54
2022-03-15 08:00:00+00:00,0.0,10435.85,,6948.0,1492.95,176.99,1063.24
2022-03-15 09:00:00+00:00,0.0,10546.49,,6948.0,1490.34,255.88,787.94
2022-03-15 10:00:00+00:00,0.01,10677.19,,6968.0,1541.47,300.93,642.93
2022-03-15 11:00:00+00:00,0.0,10700.22,,6973.0,1559.13,306.97,637.13
2022-03-15 12:00:00+00:00,0.01,10591.31,,6987.0,1551.98,278.04,745.52
2022-03-15 13:00:00+00:00,0.0,10359.68,,6989.0,1545.64,212.95,987.64
2022-03-15 14:00:00+00:00,0.0,10090.64,,6989.0,1525.17,130.15,1389.38
2022-03-15 15:00:00+00:00,0.0,9500.57,,6989.0,1480.03,50.31,1870.38
2022-03-15 16:00:00+00:00,0.0,9001.41,,6988.0,1465.91,5.9,2496.98
2022-03-15 17:00:00+00:00,0.0,8519.46,,6989.0,1513.04,1.17,3065.68
2022-03-15 18:00:00+00:00,0.0,8394.12,,6989.0,1489.03,0.0,3565.13
2022-03-15 19:00:00+00:00,0.0,8378.61,,6988.0,1464.36,0.0,3788.87
2022-03-15 20:00:00+00:00,0.0,8411.78,,6987.0,1451.37,0.0,4036.47
2022-03-15 21:00:00+00:00,0.0,8085.43,,6988.0,1433.14,0.0,4066.12
2022-03-15 22:00:00+00:00,0.1,7984.46,,6988.0,1432.1,0.0,4075.85
2022-03-15 23:00:00+00:00,0.11,7818.47,,6991.0,1403.93,0.0,3957.05
2022-03-16 00:00:00+00:00,0.1,7762.39,,6991.0,1350.33,0.0,3846.53
2022-03-16 01:00:00+00:00,0.01,7860.52,,6990.0,1349.37,0.0,3799.6
2022-03-16 02:00:00+00:00,0.1,7988.74,,6990.0,1360.53,0.0,3632.52
2022-03-16 03:00:00+00:00,0.01,8082.56,,6990.0,1423.78,0.0,3530.73
2022-03-16 04:00:00+00:00,0.02,8285.81,,6990.0,1641.3,0.0,3479.65
2022-03-16 05:00:00+00:00,0.0,8582.35,,6988.0,1744.34,1.24,3293.0
2022-03-16 06:00:00+00:00,0.01,8892.89,,6987.0,1796.11,23.65,3185.66
2022-03-16 07:00:00+00:00,0.0,9181.14,,6990.0,1841.54,71.49,3071.73
2022-03-16 08:00:00+00:00,0.0,9534.67,,6990.0,1873.4,153.17,2670.39
2022-03-16 09:00:00+00:00,0.0,9720.43,,6990.0,1912.83,245.59,2207.47
2022-03-16 10:00:00+00:00,0.0,9692.45,,6989.0,1897.58,310.04,2249.94
2022-03-16 11:00:00+00:00,0.0,9424.74,,6986.0,1889.04,335.31,2283.67
2022-03-16 12:00:00+00:00,0.11,9255.63,,6989.0,1857.01,321.31,2506.52
2022-03-16 13:00:00+00:00,0.0,9160.61,,6987.0,1771.38,266.43,2769.64
2022-03-16 14:00:00+00:00,0.0,8967.69,,6987.0,1746.77,165.2,2968.19
2022-03-16 15:00:00+00:00,0.0,8722.8,,6986.0,1721.34,66.92,3352.76
2022-03-16 16:00:00+00:00,0.0,8150.3,,6986.0,1719.78,10.04,3776.07
2022-03-16 17:00:00+00:00,0.0,7832.45,,6988.0,1718.79,1.3,4179.39
2022-03-16 18:00:00+00:00,0.0,7678.97,,6988.0,1721.56,0.02,4530.44
2022-03-16 19:00:00+00:00,0.01,7733.64,,6985.0,1717.94,0.02,4726.37
2022-03-16 20:00:00+00:00,0.01,7768.66,,6983.0,1490.73,0.02,4921.22
2022-03-16 21:00:00+00:00,0.01,7564.23,,6985.0,1431.91,0.02,4902.71
2022-03-16 22:00:00+00:00,0.11,7376.8,,6985.0,1241.75,0.02,4763.67
2022-03-16 23:00:00+00:00,0.11,6694.53,,6984.0,1127.71,0.0,4801.26
2022-03-17 00:00:00+00:00,0.11,6589.55,,6983.0,1059.52,0.0,4861.86
2022-03-17 01:00:00+00:00,0.11,6572.8,,6984.0,1012.55,0.0,4937.46
2022-03-17 02:00:00+00:00,0.11,6553.58,,6983.0,988.11,0.0,4949.09
2022-03-17 03:00:00+00:00,0.12,6606.91,,6983.0,1022.44,0.0,5236.32
2022-03-17 04:00:00+00:00,0.01,7021.04,,6983.0,1101.74,0.0,5241.65
2022-03-17 05:00:00+00:00,0.02,7595.41,,6982.0,1255.21,1.24,5307.51
2022-03-17 06:00:00+00:00,0.0,7763.16,,6980.0,1310.41,22.2,5226.79
2022-03-17 07:00:00+00:00,0.0,8179.81,,6974.0,1360.23,78.17,4878.24
2022-03-17 08:00:00+00:00,0.0,8641.42,,6973.0,1379.79,148.79,4427.68
2022-03-17 09:00:00+00:00,0.0,8668.96,,6973.0,1393.56,231.19,4112.87
2022-03-17 10:00:00+00:00,0.0,8422.93,,6975.0,1356.79,259.91,4392.61
2022-03-17 11:00:00+00:00,0.11,8012.87,,6975.0,1309.21,258.01,5039.52
2022-03-17 12:00:00+00:00,0.11,7556.7,,6976.0,1235.55,219.0,5921.02
2022-03-17 13:00:00+00:00,0.11,7155.45,,6976.0,1234.96,156.2,6579.25
2022-03-17 14:00:00+00:00,0.0,6691.16,,6975.0,1208.92,86.28,7240.36
2022-03-17 15:00:00+00:00,0.01,6371.58,,6976.0,1172.81,28.2,7723.84
2022-03-17 16:00:00+00:00,0.0,6093.64,,6974.0,1164.25,3.68,8241.93
2022-03-17 17:00:00+00:00,0.0,5884.76,,6974.0,1185.56,2.11,8644.36
2022-03-17 18:00:00+00:00,0.0,5700.49,,6975.0,1155.83,0.0,8910.58
2022-03-17 19:00:00+00:00,0.02,5631.33,,6975.0,1133.84,0.0,8839.98
2022-03-17 20:00:00+00:00,0.11,5572.5,,6973.0,1082.42,0.0,8672.81
2022-03-17 21:00:00+00:00,0.12,5407.77,,6972.0,990.12,0.0,8409.61
2022-03-17 22:00:00+00:00,0.1,5182.84,,6972.0,949.67,0.0,8345.49
2022-03-17 23:00:00+00:00,0.11,5154.54,,6977.0,924.25,0.0,8306.36
2022-03-18 00:00:00+00:00,0.11,4901.89,,6978.0,896.01,0.0,7946.09
2022-03-18 01:00:00+00:00,0.11,4858.45,,6980.0,904.19,0.0,7555.08
2022-03-18 02:00:00+00:00,0.11,4955.43,,6980.0,903.77,0.0,6987.84
2022-03-18 03:00:00+00:00,0.12,5332.84,,6982.0,924.4,0.0,6247.87
2022-03-18 04:00:00+00:00,0.01,5959.22,,6983.0,1065.35,0.0,5728.06
2022-03-18 05:00:00+00:00,0.01,6878.46,,6981.0,1261.1,1.91,5387.81
2022-03-18 06:00:00+00:00,0.01,7441.6,,6981.0,1315.12,28.3,5123.2
2022-03-18 07:00:00+00:00,0.01,7989.25,,6978.0,1365.44,82.44,4851.47
2022-03-18 08:00:00+00:00,0.0,7905.19,,6979.0,1345.74,145.68,4643.25
2022-03-18 09:00:00+00:00,0.01,7667.15,,6980.0,1342.76,221.01,4649.55
2022-03-18 10:00:00+00:00,0.01,7324.18,,6980.0,1339.79,269.49,4907.08
2022-03-18 11:00:00+00:00,0.1,6810.75,,6980.0,1321.9,315.9,5068.95
2022-03-18 12:00:00+00:00,0.1,6707.94,,6981.0,1308.86,320.02,5298.46
2022-03-18 13:00:00+00:00,0.1,6468.23,,6982.0,1308.53,286.13,5378.9
2022-03-18 14:00:00+00:00,0.01,6603.18,,6982.0,1296.97,197.8,5397.28
2022-03-18 15:00:00+00:00,0.0,7036.98,,6981.0,1308.1,89.15,5259.47
2022-03-18 16:00:00+00:00,0.0,7308.3,,6981.0,1314.49,15.7,5075.87
2022-03-18 17:00:00+00:00,0.0,7335.56,,6980.0,1331.62,3.34,5035.81
2022-03-18 18:00:00+00:00,0.0,7146.77,,6981.0,1318.19,0.0,5109.25
2022-03-18 19:00:00+00:00,0.01,6715.03,,6981.0,1260.57,0.0,5151.09
2022-03-18 20:00:00+00:00,0.11,6592.61,,6982.0,1222.4,0.0,5454.29
2022-03-18 21:00:00+00:00,0.11,6204.4,,6981.0,1130.16,0.0,5623.45
2022-03-18 22:00:00+00:00,0.11,5975.87,,6982.0,1120.5,0.0,5946.82
2022-03-18 23:00:00+00:00,0.1,5651.67,,6983.0,1113.19,0.0,5942.54
2022-03-19 00:00:00+00:00,0.12,5442.24,,6982.0,1109.95,0.0,6086.65
2022-03-19 01:00:00+00:00,0.1,5172.42,,6982.0,1126.03,0.0,6222.06
2022-03-19 02:00:00+00:00,0.12,5189.39,,6981.0,1141.9,0.0,6415.93
2022-03-19 03:00:00+00:00,0.0,5161.63,,6984.0,1184.25,0.0,6564.38
2022-03-19 04:00:00+00:00,0.02,5205.9,,6983.0,1201.2,0.0,6802.94
2022-03-19 05:00:00+00:00,0.01,5120.62,,6983.0,1266.74,4.85,6929.05
2022-03-19 06:00:00+00:00,0.0,5050.49,,6982.0,1333.11,53.51,7000.62
2022-03-19 07:00:00+00:00,0.0,5091.12,,6983.0,1313.07,153.71,6881.11
2022-03-19 08:00:00+00:00,0.0,5080.44,,6983.0,1253.69,269.08,6529.88
2022-03-19 09:00:00+00:00,0.0,4978.78,,6983.0,1235.29,374.37,6075.7
2022-03-19 10:00:00+00:00,0.0,4905.4,,6983.0,1228.24,433.38,5581.42
2022-03-19 11:00:00+00:00,0.0,4860.97,,6983.0,1214.47,448.3,5591.5
2022-03-19 12:00:00+00:00,0.1,4547.6,,6980.0,1210.4,418.52,5547.46
2022-03-19 13:00:00+00:00,0.0,4484.2,,6978.0,1230.1,343.17,5437.49
2022-03-19 14:00:00+00:00,0.0,4770.09,,6972.0,1206.59,226.92,5531.16
2022-03-19 15:00:00+00:00,0.0,5033.5,,6936.0,1241.92,97.13,5611.47
2022-03-19 16:00:00+00:00,0.0,5407.69,,6938.0,1297.05,17.36,5713.0
2022-03-19 17:00:00+00:00,0.0,5654.25,,6967.0,1322.28,3.26,5870.65
2022-03-19 18:00:00+00:00,0.0,5753.35,,6972.0,1345.12,0.0,5817.55
2022-03-19 19:00:00+00:00,0.0,5710.91,,6974.0,1351.66,0.0,5796.64
2022-03-19 20:00:00+00:00,0.1,5657.98,,6975.0,1318.37,0.0,5723.82
2022-03-19 21:00:00+00:00,0.1,5256.09,,6975.0,1264.47,0.0,5527.01
2022-03-19 22:00:00+00:00,0.11,5263.75,,6976.0,1228.05,0.0,5343.77
2022-03-19 23:00:00+00:00,0.11,5383.93,,6977.0,1173.92,0.0,5109.6
2022-03-20 00:00:00+00:00,0.11,5335.46,,6976.0,1160.85,0.0,5068.03
2022-03-20 01:00:00+00:00,0.11,5339.2,,6977.0,1152.7,0.0,4835.96
2022-03-20 02:00:00+00:00,0.11,5554.81,,6979.0,1152.07,0.0,4711.55
2022-03-20 03:00:00+00:00,0.02,5849.63,,6977.0,1191.38,0.0,4290.17
2022-03-20 04:00:00+00:00,0.02,6137.54,,6975.0,1224.61,0.0,4051.04
2022-03-20 05:00:00+00:00,0.02,6577.26,,6975.0,1260.8,4.71,3848.68
2022-03-20 06:00:00+00:00,0.01,6500.91,,6974.0,1244.2,48.82,3429.48
2022-03-20 07:00:00+00:00,0.0,5912.78,,6973.0,1179.8,140.45,3235.58
2022-03-20 08:00:00+00:00,0.0,5766.8,,6972.0,1171.48,251.15,2897.6
2022-03-20 09:00:00+00:00,0.0,5766.34,,6974.0,1182.56,355.71,2462.93
2022-03-20 10:00:00+00:00,0.0,5823.17,,6976.0,1189.58,416.36,2203.9
2022-03-20 11:00:00+00:00,0.1,5560.79,,6976.0,1188.94,433.73,2122.3
2022-03-20 12:00:00+00:00,0.11,5387.5,,6975.0,1180.57,410.61,2295.51
2022-03-20 13:00:00+00:00,0.0,5341.09,,6974.0,1165.36,339.28,2551.94
2022-03-20 14:00:00+00:00,0.0,5345.4,,6917.0,1151.56,225.16,2840.03
2022-03-20 15:00:00+00:00,0.0,5873.02,,6917.0,1179.22,104.7,3245.85
