,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2018-01-09 13:00:00+00:00,681.0,23576.0,6103.5,0.0,316.0,180.5,7694.0,91.0,552.0,1238.165,4520.35
2018-01-09 14:00:00+00:00,681.0,23767.5,5682.5,0.0,300.0,206.0,7692.5,91.0,144.0,1347.71,4630.424999999999
2018-01-09 15:00:00+00:00,681.0,23944.0,5440.5,0.0,317.0,220.0,7701.0,91.0,24.5,1279.8899999999999,4661.8
2018-01-09 16:00:00+00:00,676.5,24095.0,5808.5,0.0,304.0,477.0,7722.5,91.0,0.0,1202.4250000000002,4684.48
2018-01-09 17:00:00+00:00,682.5,24132.5,5849.5,0.0,826.5,585.5,7722.5,91.0,0.0,1079.87,4748.605
2018-01-09 18:00:00+00:00,681.5,23957.0,6586.0,0.0,347.0,480.0,7731.5,91.0,0.0,1103.9050000000002,4492.58
2018-01-09 19:00:00+00:00,684.0,24054.5,5852.5,0.0,401.5,361.0,7760.0,91.0,0.0,1256.98,4397.605
2018-01-09 20:00:00+00:00,690.5,23386.5,4176.5,0.0,418.0,238.0,7763.0,91.0,0.0,1602.385,4142.965
2018-01-09 21:00:00+00:00,696.0,20301.5,2899.5,0.0,533.5,155.5,7718.5,91.0,0.0,1738.455,3986.3950000000004
2018-01-09 22:00:00+00:00,695.0,16687.0,2304.5,0.0,433.0,133.0,7661.0,91.0,0.0,1501.575,3867.4700000000003
2018-01-09 23:00:00+00:00,690.5,14145.0,1710.0,0.0,36.5,144.0,7660.0,91.0,0.0,1537.96,3590.795
2018-01-10 00:00:00+00:00,693.5,13399.5,1702.5,0.0,0.0,118.5,7661.5,91.0,0.0,1497.6,3431.755
2018-01-10 01:00:00+00:00,703.0,13521.5,1718.5,0.0,0.0,111.5,7662.5,91.0,0.0,1587.335,3144.715
2018-01-10 02:00:00+00:00,699.5,13387.5,1738.0,0.0,0.0,109.5,7653.5,91.0,0.0,1461.855,2703.565
2018-01-10 03:00:00+00:00,701.5,13326.0,1721.5,0.0,0.0,108.0,7650.0,91.0,0.0,1308.5149999999999,2476.0299999999997
2018-01-10 04:00:00+00:00,702.0,13296.0,1708.0,0.0,0.0,106.0,7658.0,91.0,0.0,1244.0749999999998,1987.0700000000002
2018-01-10 05:00:00+00:00,704.5,14289.5,1851.5,0.0,0.0,103.5,7664.0,91.0,0.0,1267.225,1672.315
2018-01-10 06:00:00+00:00,704.5,16964.0,2892.5,0.0,23.5,147.0,7665.0,91.0,0.0,1200.54,1488.35
2018-01-10 07:00:00+00:00,705.5,21735.5,4841.0,0.0,545.5,193.0,7667.0,91.0,0.0,1332.73,1225.795
2018-01-10 08:00:00+00:00,703.0,23557.5,6305.5,0.0,386.5,376.0,7670.5,91.0,90.5,1280.24,1008.105
2018-01-10 09:00:00+00:00,703.5,23724.0,6909.5,0.0,300.5,386.5,7659.5,91.0,852.0,1157.345,882.73
2018-01-10 10:00:00+00:00,707.0,23930.5,7026.0,0.0,310.0,302.0,7481.5,91.0,1850.0,1089.23,746.105
2018-01-10 11:00:00+00:00,707.0,23815.0,7074.0,0.0,300.0,180.5,7446.5,91.0,2480.0,867.01,670.285
2018-01-10 12:00:00+00:00,706.0,23613.5,6995.5,0.0,422.5,159.5,7451.0,91.0,2880.0,717.4649999999999,652.155
2018-01-10 13:00:00+00:00,702.0,23459.5,6774.5,0.0,407.5,162.5,7584.5,91.0,2180.5,626.4749999999999,648.5450000000001
2018-01-10 14:00:00+00:00,703.5,23537.5,6650.0,0.0,385.5,226.5,7661.0,91.0,1595.0,531.085,638.37
2018-01-10 15:00:00+00:00,693.0,24155.0,7225.5,0.0,303.5,350.0,7673.0,91.0,534.5,470.08,619.595
2018-01-10 16:00:00+00:00,705.5,25105.0,7767.5,0.0,362.0,648.5,7686.5,91.0,9.0,428.73,635.98
2018-01-10 17:00:00+00:00,699.5,25918.0,8211.0,0.0,1143.5,782.0,7688.5,91.0,2.5,391.72,666.0450000000001
2018-01-10 18:00:00+00:00,691.5,25754.5,8415.0,0.0,995.0,760.0,7680.5,91.0,0.0,369.64,709.99
2018-01-10 19:00:00+00:00,685.5,25640.5,8810.5,0.0,548.0,542.5,7675.5,91.0,0.0,379.065,749.04
2018-01-10 20:00:00+00:00,689.0,24817.0,7365.5,0.0,478.5,423.5,7672.5,91.0,0.0,332.175,744.0799999999999
2018-01-10 21:00:00+00:00,681.5,23265.5,5298.5,0.0,454.0,260.0,7668.0,91.0,0.0,278.02,791.985
2018-01-10 22:00:00+00:00,701.0,20419.0,3329.0,0.0,360.0,164.5,7517.0,91.0,0.0,334.215,776.8599999999999
2018-01-10 23:00:00+00:00,704.0,17557.0,2926.0,0.0,43.0,161.5,7452.5,91.0,0.0,341.905,783.6949999999999
2018-01-11 00:00:00+00:00,708.0,16691.5,2709.0,0.0,0.0,155.5,7461.5,91.0,0.0,313.6,816.2249999999999
2018-01-11 01:00:00+00:00,707.5,16199.5,2616.0,0.0,0.0,149.0,7490.0,91.0,0.0,321.63,854.49
2018-01-11 02:00:00+00:00,708.0,15471.5,2100.5,0.0,0.0,142.0,7648.5,91.0,0.0,351.91499999999996,897.3199999999999
2018-01-11 03:00:00+00:00,706.5,15524.5,1700.5,0.0,0.0,127.0,7659.0,91.0,0.0,343.53999999999996,899.4549999999999
2018-01-11 04:00:00+00:00,709.5,14976.5,1706.0,0.0,0.0,135.0,7659.0,91.0,0.0,366.505,852.235
2018-01-11 05:00:00+00:00,710.0,15595.0,1692.5,0.0,0.0,141.0,7685.0,91.0,0.0,350.675,858.05
2018-01-11 06:00:00+00:00,708.5,18265.5,2686.5,0.0,76.5,202.0,7680.5,91.0,0.0,338.33,839.075
2018-01-11 07:00:00+00:00,707.0,23294.0,4898.0,0.0,264.5,219.0,7686.0,91.0,0.0,341.9,761.745
2018-01-11 08:00:00+00:00,694.5,25715.5,6015.5,0.0,315.0,276.0,7682.0,91.0,40.5,334.625,694.69
2018-01-11 09:00:00+00:00,705.5,25735.0,6792.0,0.0,417.5,315.0,7523.5,91.0,433.0,234.655,647.255
2018-01-11 10:00:00+00:00,706.0,25986.0,6904.0,0.0,348.5,376.5,7333.0,91.0,1093.0,258.39,643.075
2018-01-11 11:00:00+00:00,706.0,25899.5,6881.0,0.0,465.0,297.0,7290.0,91.0,1625.0,240.85500000000002,608.96
2018-01-11 12:00:00+00:00,697.0,26048.5,6794.0,0.0,424.5,234.0,7290.0,91.0,1795.0,221.64999999999998,509.75
2018-01-11 13:00:00+00:00,705.0,26024.5,6756.0,0.0,305.5,199.0,7350.0,91.0,1524.5,279.03499999999997,465.375
2018-01-11 14:00:00+00:00,709.0,26194.0,6575.0,0.0,348.0,195.5,7493.5,91.0,1032.5,249.555,419.32
2018-01-11 15:00:00+00:00,703.0,26226.0,6666.5,0.0,450.5,253.5,7502.0,91.0,326.0,284.34000000000003,392.62
2018-01-11 16:00:00+00:00,706.5,26553.0,7380.0,0.0,760.0,682.5,7501.0,91.0,10.0,204.87,408.015
2018-01-11 17:00:00+00:00,707.5,26626.0,7795.0,0.0,1287.5,864.5,7501.5,91.0,0.5,174.465,552.965
2018-01-11 18:00:00+00:00,707.5,26373.5,7804.5,0.0,1321.5,804.0,7515.0,91.0,0.0,182.85500000000002,611.435
2018-01-11 19:00:00+00:00,712.0,26458.5,7598.0,0.0,1049.5,716.0,7523.0,91.0,0.0,183.3,584.7850000000001
2018-01-11 20:00:00+00:00,706.0,25579.5,7002.5,0.0,541.0,358.0,7509.0,91.0,0.0,228.615,609.44
2018-01-11 21:00:00+00:00,710.5,24350.5,4681.5,0.0,335.5,298.0,7362.5,91.0,0.0,247.64,714.065
2018-01-11 22:00:00+00:00,711.0,21675.5,2488.0,0.0,420.5,212.5,7171.5,91.0,0.0,221.97,966.395
2018-01-11 23:00:00+00:00,697.0,18213.0,1758.5,0.0,0.0,217.5,7136.5,91.0,0.0,174.615,1237.455
2018-01-12 00:00:00+00:00,679.5,17017.5,1457.5,0.0,0.0,203.5,7132.0,91.0,0.0,118.105,1410.305
2018-01-12 01:00:00+00:00,681.5,17286.0,1402.5,0.0,0.0,197.0,7176.0,91.0,0.0,123.82,1477.05
2018-01-12 02:00:00+00:00,681.0,16607.5,1171.5,0.0,0.0,182.0,7351.5,91.0,0.0,166.615,1661.84
2018-01-12 03:00:00+00:00,682.0,15678.0,1172.0,0.0,0.0,172.0,7347.0,91.0,0.0,257.65,1787.28
2018-01-12 04:00:00+00:00,681.5,14463.5,1174.5,0.0,0.0,189.0,7355.5,91.0,0.0,332.855,2103.755
2018-01-12 05:00:00+00:00,681.0,14966.5,1170.0,0.0,0.0,192.5,7244.0,91.0,0.0,294.575,2301.055
2018-01-12 06:00:00+00:00,680.5,17562.5,1557.5,0.0,36.5,207.5,7130.0,91.0,0.0,438.03499999999997,2596.21
2018-01-12 07:00:00+00:00,681.0,22348.5,2452.5,0.0,313.0,260.0,7275.0,91.0,0.0,403.655,2966.975
2018-01-12 08:00:00+00:00,680.5,24033.5,3342.0,0.0,399.0,311.0,7402.0,91.0,35.5,391.07500000000005,3303.65
2018-01-12 09:00:00+00:00,681.0,23466.0,3651.5,0.0,656.0,466.5,7416.0,91.0,317.5,467.96000000000004,3782.31
2018-01-12 10:00:00+00:00,680.5,23745.0,3726.0,0.0,540.0,369.5,7209.0,91.0,727.0,507.25,4022.17
2018-01-12 11:00:00+00:00,662.0,23671.0,3569.5,0.0,486.5,286.0,7164.5,91.0,1095.0,533.39,4244.95
2018-01-12 12:00:00+00:00,681.5,23930.0,3519.5,0.0,458.0,205.5,6924.0,91.0,1160.0,682.125,4433.4400000000005
2018-01-12 13:00:00+00:00,681.0,23376.5,3586.5,0.0,348.0,173.5,6909.0,91.0,1270.5,717.21,4589.065
2018-01-12 14:00:00+00:00,681.0,22666.0,3255.0,0.0,365.5,180.0,7274.5,91.0,665.0,862.87,4619.715
2018-01-12 15:00:00+00:00,680.5,22495.5,3177.0,0.0,320.5,245.0,7379.0,91.0,154.0,884.7,4606.88
2018-01-12 16:00:00+00:00,681.0,22851.5,4355.0,0.0,330.0,496.5,7391.5,91.0,1.5,899.095,4748.3150000000005
2018-01-12 17:00:00+00:00,681.0,23886.5,4684.0,0.0,1265.5,530.5,7379.5,91.0,0.0,936.81,4983.835
2018-01-12 18:00:00+00:00,681.0,23338.0,4757.0,0.0,503.5,513.5,7155.0,91.0,0.0,1089.15,5393.780000000001
2018-01-12 19:00:00+00:00,680.5,21976.0,3944.0,0.0,535.5,499.0,7129.5,91.0,0.0,1182.335,5462.17
2018-01-12 20:00:00+00:00,681.0,19892.5,3093.5,0.0,558.5,373.5,7182.0,91.0,0.0,1254.8,5438.52
2018-01-12 21:00:00+00:00,681.0,17119.5,2217.5,0.0,310.5,251.0,7409.5,91.0,0.0,1343.43,5339.225
2018-01-12 22:00:00+00:00,681.5,13560.0,1623.5,0.0,307.0,222.5,7219.0,91.0,0.0,1401.87,5536.69
2018-01-12 23:00:00+00:00,681.0,10751.0,1401.0,0.0,42.5,218.0,7179.5,91.0,0.0,1419.515,5487.99
2018-01-13 00:00:00+00:00,680.5,9258.5,1433.0,0.0,0.0,212.5,7169.0,91.0,0.0,1587.26,5517.9400000000005
2018-01-13 01:00:00+00:00,681.0,9047.0,1394.0,0.0,0.0,185.0,7248.0,91.0,0.0,1855.645,5569.975
2018-01-13 02:00:00+00:00,707.5,8771.0,1371.0,0.0,0.0,177.0,7319.0,91.0,0.0,1757.065,5542.860000000001
2018-01-13 03:00:00+00:00,705.5,8063.5,1367.0,0.0,0.0,173.5,7284.0,91.0,0.0,1726.65,5355.344999999999
2018-01-13 04:00:00+00:00,707.0,7513.5,1320.0,0.0,0.0,174.5,7258.0,91.0,0.0,1637.85,5119.67
2018-01-13 05:00:00+00:00,707.0,7511.0,1080.0,0.0,0.0,191.5,7229.5,91.0,0.0,1776.225,5102.13
2018-01-13 06:00:00+00:00,707.0,8368.0,1138.5,0.0,0.0,213.0,7197.0,91.0,0.0,2016.76,5142.385
2018-01-13 07:00:00+00:00,706.0,9343.0,1061.0,0.0,153.5,253.5,7159.5,91.0,1.5,2135.3900000000003,5309.875
2018-01-13 08:00:00+00:00,705.5,12215.5,1471.5,0.0,308.5,366.5,7152.0,91.0,27.0,2301.625,5535.540000000001
2018-01-13 09:00:00+00:00,703.5,15204.5,2081.5,0.0,360.5,407.0,6886.0,91.0,201.0,2474.865,5397.305
2018-01-13 10:00:00+00:00,695.5,16158.0,2466.5,0.0,362.5,407.0,6740.0,91.0,493.0,2593.7,5605.9
2018-01-13 11:00:00+00:00,698.5,16555.0,2591.0,0.0,509.0,342.5,6780.5,91.0,722.5,2465.115,5499.6849999999995
2018-01-13 12:00:00+00:00,701.0,16870.5,2688.0,0.0,315.5,309.5,6920.5,91.0,715.5,2347.605,5324.635
2018-01-13 13:00:00+00:00,701.5,17086.5,2589.0,0.0,370.5,305.0,6999.0,91.0,554.5,2274.8450000000003,5490.255
2018-01-13 14:00:00+00:00,702.0,17397.5,2314.5,0.0,387.5,297.0,7012.5,91.0,336.0,2204.495,5192.77
2018-01-13 15:00:00+00:00,702.5,17791.5,2533.0,0.0,330.5,295.0,7026.0,91.0,90.5,2093.28,5092.75
2018-01-13 16:00:00+00:00,695.5,19126.0,3467.5,0.0,274.5,445.0,7042.5,91.0,1.5,2118.545,5023.57
2018-01-13 17:00:00+00:00,701.0,19734.5,4093.5,0.0,1741.0,533.0,7040.0,91.0,0.0,2081.9,4802.745
2018-01-13 18:00:00+00:00,699.5,19589.5,4243.5,0.0,1139.0,558.5,7059.0,91.0,0.0,2139.59,4876.495
2018-01-13 19:00:00+00:00,699.5,19395.5,3876.5,0.0,382.0,441.5,6933.5,91.0,0.0,2065.535,4832.16
2018-01-13 20:00:00+00:00,698.0,18505.0,2616.5,0.0,375.0,356.0,6843.5,91.0,0.0,2115.705,4757.22
2018-01-13 21:00:00+00:00,701.5,16198.5,2396.5,0.0,359.0,232.5,6836.0,91.0,0.0,2006.9850000000001,4690.095
2018-01-13 22:00:00+00:00,700.0,14461.5,1376.5,0.0,343.0,177.5,6944.0,91.0,0.0,1956.42,4580.465
2018-01-13 23:00:00+00:00,701.0,13157.5,549.5,0.0,0.0,196.0,7056.0,91.0,0.0,1804.2,4356.665000000001
2018-01-14 00:00:00+00:00,701.0,12859.0,526.0,0.0,0.0,193.0,7053.5,91.0,0.0,1576.435,4327.985000000001
2018-01-14 01:00:00+00:00,700.0,12810.0,640.5,0.0,0.0,189.5,7050.5,91.0,0.0,1589.5,4228.91
2018-01-14 02:00:00+00:00,703.0,12280.5,535.0,0.0,0.0,189.5,7063.0,91.0,0.0,1525.7649999999999,4143.705
2018-01-14 03:00:00+00:00,703.0,11450.0,480.5,0.0,0.0,187.5,7061.5,91.0,0.0,802.605,2806.2149999999997
2018-01-14 04:00:00+00:00,704.5,10381.5,447.5,0.0,0.0,188.5,7064.0,91.0,0.0,1700.6399999999999,4103.245
2018-01-14 05:00:00+00:00,702.0,9588.0,449.0,0.0,0.0,208.5,7123.0,91.0,0.0,1731.9450000000002,4234.925
2018-01-14 06:00:00+00:00,702.0,9971.0,399.0,0.0,0.0,260.0,7177.5,91.0,0.0,1746.5500000000002,4226.535
2018-01-14 07:00:00+00:00,700.0,10048.5,347.0,0.0,35.0,277.5,7174.0,91.0,0.0,1754.28,4295.99
2018-01-14 08:00:00+00:00,700.0,11864.0,379.0,0.0,251.5,293.5,7175.5,91.0,19.5,1948.245,4772.905000000001
2018-01-14 09:00:00+00:00,700.5,14830.5,553.5,0.0,554.0,348.0,7178.5,91.0,220.0,1938.0700000000002,4991.0599999999995
2018-01-14 10:00:00+00:00,701.0,16924.0,1105.0,0.0,520.0,369.0,7179.5,91.0,651.5,1886.23,5222.495
2018-01-14 11:00:00+00:00,700.0,17643.0,1584.5,0.0,412.0,328.5,7205.5,91.0,1000.0,1721.6599999999999,5508.695
2018-01-14 12:00:00+00:00,699.0,18113.0,1639.5,0.0,396.0,335.5,7218.5,91.0,1170.0,1601.935,5641.280000000001
2018-01-14 13:00:00+00:00,699.5,18232.5,1683.0,0.0,402.5,346.0,7217.0,91.0,1005.5,1635.5,5780.7
2018-01-14 14:00:00+00:00,674.5,17840.5,1811.5,0.0,404.5,353.0,7218.0,64.0,604.5,1591.805,5639.92
2018-01-14 15:00:00+00:00,672.0,18155.5,2061.5,0.0,342.5,382.5,7310.0,64.0,183.5,1638.72,5379.565
2018-01-14 16:00:00+00:00,672.5,19187.5,2859.5,0.0,368.0,473.5,7407.5,64.0,3.5,925.88,3793.285
2018-01-14 17:00:00+00:00,674.5,19843.5,3579.5,0.0,886.0,481.0,7442.5,64.0,1.0,1895.9650000000001,6112.23
2018-01-14 18:00:00+00:00,672.5,19257.5,3571.5,0.0,623.5,442.5,7487.0,64.0,0.0,1960.08,6348.005
2018-01-14 19:00:00+00:00,666.0,17781.0,2852.5,0.0,397.0,404.5,7498.5,64.0,0.0,2045.565,6511.700000000001
2018-01-14 20:00:00+00:00,664.5,15247.0,2299.5,0.0,366.5,395.5,7502.0,64.0,0.0,2355.7250000000004,6375.99
2018-01-14 21:00:00+00:00,670.5,12344.5,1479.0,0.0,372.0,409.5,7526.0,64.0,0.0,2684.465,6009.305
2018-01-14 22:00:00+00:00,663.5,8962.0,1120.5,0.0,424.5,387.5,7561.0,64.0,0.0,2892.7799999999997,5638.219999999999
2018-01-14 23:00:00+00:00,664.5,5801.0,955.5,0.0,0.0,400.0,7589.5,64.0,0.0,3048.575,5249.305
2018-01-15 00:00:00+00:00,655.5,5934.5,1031.0,0.0,0.0,370.0,7616.0,64.0,0.0,2805.8450000000003,4856.75
2018-01-15 01:00:00+00:00,657.0,6498.5,1262.5,0.0,0.0,369.0,7630.0,64.0,0.0,2867.8050000000003,4783.950000000001
2018-01-15 02:00:00+00:00,655.5,5431.5,1097.5,0.0,0.0,369.0,7642.5,64.0,0.0,3224.85,5146.254999999999
2018-01-15 03:00:00+00:00,655.5,4750.5,835.0,0.0,0.0,369.0,7653.5,64.0,0.0,3574.255,5422.895
2018-01-15 04:00:00+00:00,657.0,4372.0,646.0,0.0,0.0,367.0,7670.0,64.0,0.0,3598.4399999999996,5199.665
2018-01-15 05:00:00+00:00,655.5,5455.0,948.0,0.0,0.0,386.5,7566.5,64.0,0.0,3594.445,4645.0650000000005
2018-01-15 06:00:00+00:00,654.5,8298.0,1614.5,0.0,118.5,428.0,7506.5,64.0,1.5,3537.25,4129.795
2018-01-15 07:00:00+00:00,656.0,14763.0,2299.5,0.0,732.0,537.5,7520.0,64.0,0.0,3431.5699999999997,3906.4
2018-01-15 08:00:00+00:00,656.5,16803.5,2821.5,0.0,778.0,785.0,7513.5,64.0,12.5,3410.12,3968.645
2018-01-15 09:00:00+00:00,655.0,17965.0,3004.5,0.0,621.5,734.0,7520.0,64.0,160.0,3482.84,3859.685
2018-01-15 10:00:00+00:00,654.5,19032.5,3169.0,0.0,515.5,699.0,7532.5,64.0,528.5,3403.1800000000003,3878.88
2018-01-15 11:00:00+00:00,655.0,19378.5,3108.5,0.0,365.0,659.0,7555.5,64.0,955.0,3272.925,4180.9349999999995
2018-01-15 12:00:00+00:00,656.0,18950.0,2769.0,0.0,341.0,544.0,7566.0,64.0,1295.0,3520.915,4683.98
2018-01-15 13:00:00+00:00,655.0,17375.5,2920.0,0.0,470.5,467.5,7570.5,64.0,1198.5,3489.565,5143.530000000001
2018-01-15 14:00:00+00:00,655.5,16334.5,2913.5,0.0,347.5,427.5,7564.5,64.0,1149.0,3533.545,5571.945
2018-01-15 15:00:00+00:00,654.0,16533.5,3119.5,0.0,355.0,401.5,7573.5,64.0,516.5,3616.09,5379.715
2018-01-15 16:00:00+00:00,655.0,18109.5,3579.5,0.0,231.0,570.0,7605.0,64.0,16.5,3680.615,5256.33
2018-01-15 17:00:00+00:00,655.5,21154.0,4103.0,0.0,701.0,664.0,7622.5,64.0,0.5,3671.2250000000004,4927.855
2018-01-15 18:00:00+00:00,660.0,20864.5,4567.0,0.0,556.5,568.0,7627.0,64.0,0.0,3617.35,4985.245000000001
2018-01-15 19:00:00+00:00,656.5,19789.5,3798.0,0.0,553.0,415.0,7629.5,64.0,0.0,3667.2799999999997,5143.295
2018-01-15 20:00:00+00:00,663.0,18274.5,2876.5,0.0,666.0,405.0,7634.0,64.0,0.0,3337.645,5052.725
2018-01-15 21:00:00+00:00,664.0,14747.0,2065.0,0.0,532.5,421.5,7634.5,64.0,0.0,1926.47,3766.6
2018-01-15 22:00:00+00:00,662.5,10029.0,1651.5,0.0,390.5,410.5,7630.0,64.0,0.0,3834.4449999999997,5179.22
2018-01-15 23:00:00+00:00,664.0,6635.5,1339.5,0.0,0.0,404.5,7634.0,64.0,0.0,3845.8450000000003,5339.88
2018-01-16 00:00:00+00:00,649.5,5630.0,1277.5,0.0,0.0,372.0,7632.0,64.0,0.0,3816.54,5340.25
2018-01-16 01:00:00+00:00,654.5,6828.0,1356.5,0.0,0.0,355.5,7633.0,64.0,0.0,3735.24,5280.415
2018-01-16 02:00:00+00:00,655.0,5972.5,977.0,0.0,0.0,351.0,7633.5,64.0,0.0,3812.87,5470.26
2018-01-16 03:00:00+00:00,654.0,5321.5,979.5,0.0,0.0,355.5,7638.5,64.0,0.0,3856.1549999999997,5528.635
2018-01-16 04:00:00+00:00,663.0,4860.0,986.0,0.0,0.0,346.5,7641.0,64.0,0.0,3839.825,5473.785
2018-01-16 05:00:00+00:00,692.5,5512.5,977.5,0.0,0.0,316.0,7640.5,64.0,0.0,3860.0699999999997,5450.43
2018-01-16 06:00:00+00:00,751.5,8163.0,1506.0,0.0,2.0,349.5,7640.0,64.0,0.0,3872.3199999999997,5501.985000000001
2018-01-16 07:00:00+00:00,806.5,13557.0,2177.5,0.0,462.0,342.0,7635.5,64.0,0.0,3877.585,5753.5599999999995
2018-01-16 08:00:00+00:00,898.0,16246.5,2421.0,0.0,510.0,339.5,7633.5,64.0,195.0,3863.27,5684.535
2018-01-16 09:00:00+00:00,893.0,16960.5,2357.5,0.0,329.0,482.0,7434.5,64.0,1229.0,3936.455,6021.549999999999
2018-01-16 10:00:00+00:00,958.0,16218.5,2281.0,0.0,378.5,485.0,7388.0,64.0,2385.0,3868.4449999999997,6139.74
2018-01-16 11:00:00+00:00,1015.5,15610.0,2030.0,0.0,393.0,458.5,7382.5,64.0,3165.0,3868.8450000000003,6179.43
2018-01-16 12:00:00+00:00,1154.0,15481.5,1985.5,0.0,514.5,349.5,7394.5,64.0,3095.0,3877.925,6325.9400000000005
2018-01-16 13:00:00+00:00,1176.0,15617.5,2013.0,0.0,433.0,322.0,7575.5,64.0,2085.0,2026.72,4725.06
2018-01-16 14:00:00+00:00,1239.5,16491.5,2101.5,0.0,542.5,308.0,7625.5,64.0,1078.0,2087.105,4595.635
2018-01-16 15:00:00+00:00,1221.0,17553.5,2294.5,0.0,533.5,293.5,7629.0,64.0,290.0,4011.13,6081.27
2018-01-16 16:00:00+00:00,1234.5,19520.0,2850.0,0.0,380.5,538.5,7634.5,64.0,7.5,3963.27,5900.91
2018-01-16 17:00:00+00:00,1289.5,21991.5,3306.5,0.0,747.0,698.0,7638.5,64.0,3.5,3917.05,5581.450000000001
2018-01-16 18:00:00+00:00,1297.0,21490.5,3339.5,0.0,688.0,700.5,7637.5,64.0,0.0,3952.51,5568.87
2018-01-16 19:00:00+00:00,1298.5,20784.0,2875.0,0.0,655.0,629.5,7641.0,64.0,0.0,3996.9700000000003,5467.469999999999
2018-01-16 20:00:00+00:00,1299.0,18576.5,2574.5,0.0,428.0,505.0,7642.5,64.0,0.0,3964.38,5339.475
2018-01-16 21:00:00+00:00,1299.0,15782.5,1415.5,0.0,344.0,475.0,7595.0,64.0,0.0,4024.79,5193.045
2018-01-16 22:00:00+00:00,1263.5,11545.5,581.5,0.0,617.5,351.0,7533.5,64.0,0.0,4008.8450000000003,5237.255
2018-01-16 23:00:00+00:00,1299.5,8130.0,253.0,0.0,0.0,315.5,7538.0,64.0,0.0,4002.99,5212.64
2018-01-17 00:00:00+00:00,1303.0,7005.5,256.5,0.0,0.0,298.0,7553.0,64.0,0.0,3992.63,5262.835
2018-01-17 01:00:00+00:00,1307.0,7742.5,255.5,0.0,0.0,288.0,7551.0,64.0,0.0,3946.0150000000003,5563.98
2018-01-17 02:00:00+00:00,1302.0,6781.5,255.0,0.0,0.0,244.5,7546.5,64.0,0.0,2029.77,4248.485
2018-01-17 03:00:00+00:00,1293.5,6314.0,257.5,0.0,0.0,235.5,7539.0,64.0,0.0,3923.605,6373.805
2018-01-17 04:00:00+00:00,1269.0,5564.5,255.5,0.0,0.0,231.0,7545.0,64.0,0.0,3908.17,6671.025
2018-01-17 05:00:00+00:00,1262.0,6043.5,363.0,0.0,0.0,250.0,7533.0,64.0,0.0,3978.76,6582.02
2018-01-17 06:00:00+00:00,1274.0,8487.5,1177.5,0.0,0.0,289.0,7533.0,64.0,0.0,3989.085,6779.129999999999
2018-01-17 07:00:00+00:00,1300.5,13349.5,2386.0,0.0,596.0,315.0,7533.0,64.0,0.0,3964.2250000000004,6637.245000000001
2018-01-17 08:00:00+00:00,1305.0,15488.0,3037.0,0.0,326.5,425.5,7542.0,64.0,239.0,2007.4750000000001,4822.295
2018-01-17 09:00:00+00:00,1310.5,15667.0,3104.0,0.0,405.0,473.5,7538.5,64.0,1555.0,3987.91,6964.264999999999
2018-01-17 10:00:00+00:00,1329.0,15562.0,2647.5,0.0,391.5,464.5,7540.5,64.0,2870.0,3998.3100000000004,6816.525
2018-01-17 11:00:00+00:00,1320.5,15169.0,2513.0,0.0,331.5,443.0,7547.0,64.0,3665.0,3895.0,6677.389999999999
2018-01-17 12:00:00+00:00,1314.0,15119.5,2511.0,0.0,278.0,363.5,7542.5,64.0,3495.0,3817.06,7041.92
2018-01-17 13:00:00+00:00,1301.5,15591.0,2338.5,0.0,364.5,322.0,7407.5,64.0,2526.0,1959.12,5070.675
2018-01-17 14:00:00+00:00,1340.5,16313.5,2459.5,0.0,300.0,299.0,7305.5,64.0,1760.0,3736.875,7014.66
2018-01-17 15:00:00+00:00,1333.5,17611.5,2832.5,0.0,351.5,329.5,7298.0,64.0,611.0,3632.34,6294.73
2018-01-17 16:00:00+00:00,1326.0,19218.0,3165.5,0.0,521.5,501.5,7299.0,64.0,13.5,3654.645,5988.385
2018-01-17 17:00:00+00:00,1323.5,22889.5,3180.5,0.0,808.0,630.0,7420.0,64.0,0.5,3677.8,5421.995000000001
2018-01-17 18:00:00+00:00,1326.5,23106.5,3114.0,0.0,664.0,487.5,7539.5,64.0,0.5,3584.4300000000003,5043.87
2018-01-17 19:00:00+00:00,1284.0,23064.5,2674.0,0.0,860.0,436.5,7541.5,64.0,0.0,3373.32,4293.775
2018-01-17 20:00:00+00:00,1326.5,22446.0,1807.0,0.0,488.0,351.0,7537.5,64.0,0.0,2972.315,3672.8500000000004
2018-01-17 21:00:00+00:00,1321.0,19511.5,1023.5,0.0,618.0,315.5,7542.5,64.0,0.0,3281.0,3124.43
2018-01-17 22:00:00+00:00,1327.5,15539.0,522.0,0.0,366.0,238.5,7551.0,64.0,0.0,3272.6949999999997,3007.3900000000003
2018-01-17 23:00:00+00:00,1324.0,13031.0,0.0,0.0,0.0,234.5,7423.0,64.0,0.0,3282.29,2762.45
2018-01-18 00:00:00+00:00,1328.0,12158.0,0.0,0.0,0.0,177.0,7058.0,64.0,0.0,3269.9300000000003,2861.53
2018-01-18 01:00:00+00:00,1326.0,11858.0,0.0,0.0,0.0,164.0,7018.0,64.0,0.0,3388.115,2999.62
