,"('Biomass', 'Actual Aggregated')","('Biomass', 'Actual Consumption')","('Fossil Gas', 'Actual Aggregated')","('Fossil Gas', 'Actual Consumption')","('Fossil Hard coal', 'Actual Aggregated')","('Fossil Hard coal', 'Actual Consumption')","('Fossil Oil', 'Actual Aggregated')","('Fossil Oil', 'Actual Consumption')","('Solar', 'Actual Aggregated')","('Solar', 'Actual Consumption')","('Waste', 'Actual Aggregated')","('Waste', 'Actual Consumption')","('Wind Offshore', 'Actual Aggregated')","('Wind Offshore', 'Actual Consumption')","('Wind Onshore', 'Actual Aggregated')","('Wind Onshore', 'Actual Consumption')",Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2024-05-21 23:00:00+00:00,,,,,,,,,,,,,,,,,5.53,21.57,32.95,6.67,0.0,34.7,881.11,363.0
2024-05-22 00:00:00+00:00,,,,,,,,,,,,,,,,,5.42,21.54,32.84,6.67,0.0,35.81,878.39,326.41
2024-05-22 01:00:00+00:00,,,,,,,,,,,,,,,,,5.54,21.75,33.18,6.76,0.0,35.78,745.95,320.75
2024-05-22 02:00:00+00:00,,,,,,,,,,,,,,,,,5.31,21.88,33.3,6.77,0.25,36.47,838.08,319.54
2024-05-22 03:00:00+00:00,,,,,,,,,,,,,,,,,5.83,22.13,33.63,6.85,19.99,25.83,729.94,300.88
2024-05-22 04:00:00+00:00,,,,,,,,,,,,,,,,,11.28,22.25,33.79,6.83,82.16,28.66,877.6,320.55
2024-05-22 05:00:00+00:00,,,,,,,,,,,,,,,,,16.7,22.62,34.61,6.98,184.35,32.01,880.86,290.35
2024-05-22 06:00:00+00:00,,,,,,,,,,,,,,,,,16.8,21.89,33.89,6.82,306.25,34.71,881.54,303.64
2024-05-22 07:00:00+00:00,,,,,,,,,,,,,,,,,16.02,21.8,33.8,6.81,459.19,34.41,883.43,316.47
2024-05-22 08:00:00+00:00,,,,,,,,,,,,,,,,,9.66,21.82,33.46,6.74,537.51,35.12,882.05,330.8
2024-05-22 09:00:00+00:00,,,,,,,,,,,,,,,,,8.72,21.52,33.04,6.66,611.72,34.77,878.94,345.74
2024-05-22 10:00:00+00:00,,,,,,,,,,,,,,,,,7.32,21.41,32.94,6.64,652.24,37.07,884.05,350.88
2024-05-22 11:00:00+00:00,,,,,,,,,,,,,,,,,7.07,21.51,33.2,6.71,646.96,37.59,885.79,328.25
2024-05-22 12:00:00+00:00,,,,,,,,,,,,,,,,,4.11,22.59,35.04,7.09,624.41,36.54,887.98,350.86
2024-05-22 13:00:00+00:00,,,,,,,,,,,,,,,,,4.1,22.64,35.07,7.07,613.87,36.01,887.38,362.71
2024-05-22 14:00:00+00:00,,,,,,,,,,,,,,,,,4.01,22.9,35.48,7.13,592.63,35.71,887.67,392.45
2024-05-22 15:00:00+00:00,,,,,,,,,,,,,,,,,3.9,23.89,37.0,7.45,423.2,36.61,885.17,398.43
2024-05-22 16:00:00+00:00,,,,,,,,,,,,,,,,,3.59,23.57,36.4,7.31,228.48,36.78,885.88,394.18
2024-05-22 17:00:00+00:00,,,,,,,,,,,,,,,,,3.75,23.88,36.8,7.39,101.33,37.11,883.99,383.81
2024-05-22 18:00:00+00:00,,,,,,,,,,,,,,,,,4.47,23.92,36.81,7.42,31.61,36.3,775.39,328.87
2024-05-22 19:00:00+00:00,,,,,,,,,,,,,,,,,4.35,23.79,36.66,7.36,3.36,36.48,811.19,259.74
2024-05-22 20:00:00+00:00,,,,,,,,,,,,,,,,,3.89,63.58,50.87,74.54,0.0,37.01,738.14,244.31
2024-05-22 21:00:00+00:00,,,,,,,,,,,,,,,,,3.71,24.25,36.65,7.9,0.0,35.83,594.93,174.75
2024-05-22 22:00:00+00:00,,,,,,,,,,,,,,,,,4.43,28.06,44.06,8.55,0.0,38.72,554.42,118.18
2024-05-22 23:00:00+00:00,,,,,,,,,,,,,,,,,3.98,26.58,41.66,8.42,0.0,35.71,532.13,88.54
2024-05-23 00:00:00+00:00,,,,,,,,,,,,,,,,,4.0,23.11,36.02,7.36,0.0,35.03,327.57,82.9
2024-05-23 01:00:00+00:00,,,,,,,,,,,,,,,,,4.03,22.99,35.78,7.34,0.0,34.78,230.91,50.68
2024-05-23 02:00:00+00:00,,,,,,,,,,,,,,,,,3.83,23.06,35.88,7.36,0.69,34.9,119.53,43.42
2024-05-23 03:00:00+00:00,,,,,,,,,,,,,,,,,3.58,22.88,35.43,7.28,23.62,35.2,114.67,28.15
2024-05-23 04:00:00+00:00,,,,,,,,,,,,,,,,,6.56,46.6,55.01,46.4,60.35,56.98,109.35,26.24
2024-05-23 05:00:00+00:00,,,,,,,,,,,,,,,,,8.21,26.08,38.77,13.64,94.33,37.61,168.94,19.19
2024-05-23 06:00:00+00:00,,,,,,,,,,,,,,,,,8.17,23.63,36.44,7.04,113.81,35.67,204.06,16.81
2024-05-23 07:00:00+00:00,,,,,,,,,,,,,,,,,8.09,26.05,40.04,8.02,137.87,36.57,292.02,23.74
2024-05-23 08:00:00+00:00,,,,,,,,,,,,,,,,,7.96,24.06,36.88,9.9,143.26,34.74,335.2,48.58
2024-05-23 09:00:00+00:00,,,,,,,,,,,,,,,,,7.99,23.5,35.97,15.55,143.48,35.9,382.67,67.97
2024-05-23 10:00:00+00:00,,,,,,,,,,,,,,,,,8.21,23.72,36.41,17.28,130.74,35.83,448.99,94.07
2024-05-23 11:00:00+00:00,,,,,,,,,,,,,,,,,11.34,32.3,45.0,18.96,177.57,38.78,497.94,139.38
2024-05-23 12:00:00+00:00,,,,,,,,,,,,,,,,,9.03,29.17,45.07,18.47,196.34,37.0,242.39,108.45
2024-05-23 13:00:00+00:00,,,,,,,,,,,,,,,,,11.46,24.68,37.71,17.41,208.61,35.8,74.94,74.7
2024-05-23 14:00:00+00:00,,,,,,,,,,,,,,,,,11.2,24.48,37.27,16.88,221.65,36.4,96.33,72.56
2024-05-23 15:00:00+00:00,,,,,,,,,,,,,,,,,22.51,24.75,37.7,8.21,191.55,36.15,190.82,65.18
2024-05-23 16:00:00+00:00,,,,,,,,,,,,,,,,,84.56,23.77,38.0,7.81,154.13,35.98,280.33,50.05
2024-05-23 17:00:00+00:00,,,,,,,,,,,,,,,,,111.39,74.65,51.34,64.3,92.74,39.8,292.57,29.08
2024-05-23 18:00:00+00:00,,,,,,,,,,,,,,,,,131.07,67.59,60.89,102.35,33.27,59.77,201.93,20.48
2024-05-23 19:00:00+00:00,,,,,,,,,,,,,,,,,146.12,23.22,37.87,13.75,2.43,35.85,113.31,19.88
2024-05-23 20:00:00+00:00,,,,,,,,,,,,,,,,,183.59,22.95,37.47,7.6,0.0,35.96,74.64,23.88
2024-05-23 21:00:00+00:00,,,,,,,,,,,,,,,,,203.25,22.44,36.64,7.45,0.0,36.57,116.24,28.97
2024-05-23 22:00:00+00:00,,,,,,,,,,,,,,,,,209.07,22.05,36.0,7.31,0.0,40.79,128.95,45.18
2024-05-23 23:00:00+00:00,,,,,,,,,,,,,,,,,209.9,23.24,35.21,7.14,0.0,39.92,118.03,46.64
2024-05-24 00:00:00+00:00,,,,,,,,,,,,,,,,,208.31,23.38,35.39,7.19,0.0,40.18,118.66,39.49
2024-05-24 01:00:00+00:00,,,,,,,,,,,,,,,,,170.32,23.52,35.57,7.24,0.0,40.72,98.26,24.55
2024-05-24 02:00:00+00:00,,,,,,,,,,,,,,,,,185.72,23.6,35.61,7.28,0.14,40.4,60.91,19.69
2024-05-24 03:00:00+00:00,,,,,,,,,,,,,,,,,197.94,21.8,35.39,7.26,20.93,40.45,31.27,14.59
2024-05-24 04:00:00+00:00,,,,,,,,,,,,,,,,,197.45,26.88,43.8,8.84,89.83,40.4,19.84,11.78
2024-05-24 05:00:00+00:00,,,,,,,,,,,,,,,,,198.79,28.72,46.79,9.39,187.93,41.19,8.7,9.09
2024-05-24 06:00:00+00:00,,,,,,,,,,,,,,,,,198.55,27.52,44.86,9.03,360.2,41.11,14.76,9.61
2024-05-24 07:00:00+00:00,,,,,,,,,,,,,,,,,202.73,22.27,36.34,7.41,476.16,40.99,10.27,11.69
2024-05-24 08:00:00+00:00,,,,,,,,,,,,,,,,,207.76,23.32,39.24,7.27,560.07,39.47,12.98,13.96
2024-05-24 09:00:00+00:00,,,,,,,,,,,,,,,,,157.72,23.28,35.96,7.28,644.74,39.36,20.67,20.44
2024-05-24 10:00:00+00:00,,,,,,,,,,,,,,,,,182.83,26.04,39.81,8.01,671.13,39.42,20.82,16.23
2024-05-24 11:00:00+00:00,,,,,,,,,,,,,,,,,152.04,23.95,36.65,7.43,681.8,39.66,25.62,15.75
2024-05-24 12:00:00+00:00,,,,,,,,,,,,,,,,,194.49,24.81,38.15,7.73,681.47,39.92,21.6,15.64
2024-05-24 13:00:00+00:00,,,,,,,,,,,,,,,,,196.46,25.02,38.79,7.88,656.48,39.53,14.47,16.85
2024-05-24 14:00:00+00:00,,,,,,,,,,,,,,,,,219.86,27.36,42.51,8.61,531.23,38.69,15.84,24.58
2024-05-24 15:00:00+00:00,,,,,,,,,,,,,,,,,259.28,26.38,40.89,8.27,397.57,38.09,36.98,35.98
2024-05-24 16:00:00+00:00,,,,,,,,,,,,,,,,,257.47,21.93,35.7,7.27,246.02,38.44,61.29,46.0
2024-05-24 17:00:00+00:00,,,,,,,,,,,,,,,,,257.63,21.93,35.77,7.28,118.05,38.57,66.54,41.45
2024-05-24 18:00:00+00:00,,,,,,,,,,,,,,,,,257.76,22.48,36.66,7.46,34.41,38.92,68.18,26.79
2024-05-24 19:00:00+00:00,,,,,,,,,,,,,,,,,255.85,22.37,36.49,7.48,3.11,39.23,114.24,25.23
2024-05-24 20:00:00+00:00,,,,,,,,,,,,,,,,,255.25,22.48,36.66,7.47,0.0,40.75,145.88,28.93
2024-05-24 21:00:00+00:00,,,,,,,,,,,,,,,,,256.28,22.31,36.42,7.44,0.0,40.77,164.41,36.36
2024-05-24 22:00:00+00:00,,,,,,,,,,,,,,,,,247.52,23.75,36.71,7.45,0.0,41.17,119.95,63.5
2024-05-24 23:00:00+00:00,,,,,,,,,,,,,,,,,250.89,23.59,36.07,7.3,0.0,40.61,85.46,76.1
2024-05-25 00:00:00+00:00,,,,,,,,,,,,,,,,,244.4,23.7,36.27,7.35,0.0,41.24,104.83,78.6
2024-05-25 01:00:00+00:00,,,,,,,,,,,,,,,,,234.3,23.73,36.45,7.42,0.0,40.91,162.92,81.35
2024-05-25 02:00:00+00:00,,,,,,,,,,,,,,,,,232.7,22.67,36.21,7.38,0.21,40.72,196.35,74.52
2024-05-25 03:00:00+00:00,,,,,,,,,,,,,,,,,234.08,23.8,36.34,7.39,19.83,40.82,192.34,63.39
2024-05-25 04:00:00+00:00,,,,,,,,,,,,,,,,,243.08,23.96,36.68,7.47,77.99,41.06,197.75,43.75
2024-05-25 05:00:00+00:00,,,,,,,,,,,,,,,,,234.52,23.61,36.28,7.36,165.16,40.34,188.51,31.06
2024-05-25 06:00:00+00:00,,,,,,,,,,,,,,,,,238.41,26.42,41.14,8.28,218.9,40.6,289.92,33.29
2024-05-25 07:00:00+00:00,,,,,,,,,,,,,,,,,236.45,29.93,46.71,9.38,223.45,41.36,327.09,40.46
2024-05-25 08:00:00+00:00,,,,,,,,,,,,,,,,,196.99,22.84,35.21,7.16,352.66,40.39,410.09,61.55
2024-05-25 09:00:00+00:00,,,,,,,,,,,,,,,,,173.47,22.63,35.12,7.15,463.5,40.07,340.05,49.78
2024-05-25 10:00:00+00:00,,,,,,,,,,,,,,,,,188.87,22.64,35.17,7.11,540.32,40.04,288.37,46.29
2024-05-25 11:00:00+00:00,,,,,,,,,,,,,,,,,190.7,20.31,31.42,6.39,558.14,39.98,257.77,48.69
2024-05-25 12:00:00+00:00,,,,,,,,,,,,,,,,,190.51,17.23,25.97,5.36,477.4,39.63,114.86,35.44
2024-05-25 13:00:00+00:00,,,,,,,,,,,,,,,,,189.97,16.98,25.69,5.28,383.05,39.58,127.29,35.16
2024-05-25 14:00:00+00:00,,,,,,,,,,,,,,,,,191.47,17.22,25.98,5.35,357.1,39.8,110.9,27.27
2024-05-25 15:00:00+00:00,,,,,,,,,,,,,,,,,205.13,23.99,33.81,6.88,225.28,40.44,116.75,21.4
2024-05-25 16:00:00+00:00,,,,,,,,,,,,,,,,,244.57,22.77,34.24,6.92,141.77,40.01,93.84,17.08
2024-05-25 17:00:00+00:00,,,,,,,,,,,,,,,,,253.82,23.93,38.97,7.84,71.27,39.61,97.27,17.57
2024-05-25 18:00:00+00:00,,,,,,,,,,,,,,,,,246.9,24.22,39.49,7.96,31.15,40.12,126.43,22.55
2024-05-25 19:00:00+00:00,,,,,,,,,,,,,,,,,223.34,22.91,37.37,7.52,5.07,40.05,178.37,25.99
2024-05-25 20:00:00+00:00,,,,,,,,,,,,,,,,,172.0,20.03,32.69,6.66,2.21,39.58,163.15,40.21
2024-05-25 21:00:00+00:00,,,,,,,,,,,,,,,,,240.37,16.77,27.43,5.66,0.0,39.25,151.37,43.16
2024-05-25 22:00:00+00:00,,,,,,,,,,,,,,,,,240.83,16.82,27.49,5.63,0.0,39.18,111.05,42.33
2024-05-25 23:00:00+00:00,,,,,,,,,,,,,,,,,240.02,17.51,27.48,5.63,0.0,39.47,105.49,62.4
2024-05-26 00:00:00+00:00,,,,,,,,,,,,,,,,,200.62,17.99,27.53,5.65,0.0,39.13,146.21,51.92
2024-05-26 01:00:00+00:00,,,,,,,,,,,,,,,,,173.45,18.88,28.45,5.82,0.0,39.32,180.86,45.98
2024-05-26 02:00:00+00:00,,,,,,,,,,,,,,,,,235.85,30.7,37.17,7.53,0.35,38.54,138.38,47.15
2024-05-26 03:00:00+00:00,,,,,,,,,,,,,,,,,199.62,18.57,28.78,5.92,16.35,38.04,63.66,46.52
2024-05-26 04:00:00+00:00,,,,,,,,,,,,,,,,,151.46,17.64,27.7,5.71,59.1,38.51,65.62,43.54
2024-05-26 05:00:00+00:00,,,,,,,,,,,,,,,,,172.8,18.24,27.43,5.59,142.69,38.44,84.78,25.87
2024-05-26 06:00:00+00:00,,,,,,,,,,,,,,,,,177.02,18.39,27.7,5.63,249.36,38.41,61.27,17.06
2024-05-26 07:00:00+00:00,,,,,,,,,,,,,,,,,180.78,17.77,26.96,5.52,419.73,38.38,68.4,20.39
2024-05-26 08:00:00+00:00,,,,,,,,,,,,,,,,,181.53,17.28,25.81,5.29,577.02,38.4,140.0,26.33
2024-05-26 09:00:00+00:00,,,,,,,,,,,,,,,,,186.3,15.69,25.24,5.16,619.64,38.16,220.67,16.82
2024-05-26 10:00:00+00:00,,,,,,,,,,,,,,,,,184.58,15.26,24.59,5.07,565.45,36.37,27.46,24.63
2024-05-26 11:00:00+00:00,,,,,,,,,,,,,,,,,183.06,15.02,24.52,5.02,571.21,34.71,2.93,44.66
2024-05-26 12:00:00+00:00,,,,,,,,,,,,,,,,,175.99,15.92,24.4,4.99,624.89,34.57,4.49,40.08
2024-05-26 13:00:00+00:00,,,,,,,,,,,,,,,,,184.1,16.21,24.49,5.0,567.13,34.25,14.27,42.04
2024-05-26 14:00:00+00:00,,,,,,,,,,,,,,,,,180.44,16.35,24.75,5.06,384.5,35.18,369.95,55.43
2024-05-26 15:00:00+00:00,,,,,,,,,,,,,,,,,223.33,16.3,24.61,8.86,257.34,36.53,210.0,64.82
2024-05-26 16:00:00+00:00,,,,,,,,,,,,,,,,,241.82,16.48,24.74,12.38,190.8,37.85,285.44,45.85
2024-05-26 17:00:00+00:00,,,,,,,,,,,,,,,,,243.4,15.95,26.0,10.0,114.07,37.93,303.77,37.01
2024-05-26 18:00:00+00:00,,,,,,,,,,,,,,,,,248.47,16.12,26.34,5.4,33.47,38.01,379.13,48.46
2024-05-26 19:00:00+00:00,,,,,,,,,,,,,,,,,247.45,15.96,26.07,5.36,3.0,38.91,202.85,69.97
2024-05-26 20:00:00+00:00,,,,,,,,,,,,,,,,,240.47,16.02,26.17,5.36,0.0,38.77,440.84,95.85
2024-05-26 21:00:00+00:00,,,,,,,,,,,,,,,,,241.35,17.13,26.04,5.37,0.0,38.44,676.89,122.07
2024-05-26 22:00:00+00:00,,,,,,,,,,,,,,,,,163.03,17.77,26.75,5.48,0.0,38.62,589.82,146.25
2024-05-26 23:00:00+00:00,,,,,,,,,,,,,,,,,148.68,17.63,26.57,5.47,0.0,39.14,595.4,134.8
2024-05-27 00:00:00+00:00,,,,,,,,,,,,,,,,,218.25,17.52,26.45,5.43,0.0,38.81,465.63,114.74
2024-05-27 01:00:00+00:00,,,,,,,,,,,,,,,,,235.49,17.3,26.07,5.34,0.0,39.14,382.18,108.3
2024-05-27 02:00:00+00:00,,,,,,,,,,,,,,,,,187.55,17.25,25.96,5.34,0.44,38.81,339.87,87.98
2024-05-27 03:00:00+00:00,,,,,,,,,,,,,,,,,228.49,17.34,26.32,5.45,16.95,39.23,314.38,87.26
2024-05-27 04:00:00+00:00,,,,,,,,,,,,,,,,,243.33,16.12,26.29,5.39,75.28,37.77,206.33,49.93
2024-05-27 05:00:00+00:00,,,,,,,,,,,,,,,,,243.33,15.68,25.63,5.23,133.55,36.28,181.16,30.97
2024-05-27 06:00:00+00:00,,,,,,,,,,,,,,,,,232.82,15.79,25.8,5.26,185.04,34.93,121.07,37.39
2024-05-27 07:00:00+00:00,,,,,,,,,,,,,,,,,234.49,15.53,25.38,5.18,198.3,35.91,232.61,43.21
2024-05-27 08:00:00+00:00,,,,,,,,,,,,,,,,,234.76,16.27,24.54,5.01,338.2,37.37,180.42,36.4
2024-05-27 09:00:00+00:00,,,,,,,,,,,,,,,,,234.01,16.43,24.66,5.06,464.86,37.62,26.06,40.21
2024-05-27 10:00:00+00:00,,,,,,,,,,,,,,,,,185.0,16.36,24.8,5.06,521.56,37.07,30.25,33.05
2024-05-27 11:00:00+00:00,,,,,,,,,,,,,,,,,186.16,16.43,24.63,5.09,452.31,37.68,50.5,31.51
2024-05-27 12:00:00+00:00,,,,,,,,,,,,,,,,,216.34,16.79,25.35,5.23,522.46,38.25,22.61,37.69
2024-05-27 13:00:00+00:00,,,,,,,,,,,,,,,,,230.17,16.34,24.6,5.03,630.38,38.09,31.43,40.64
2024-05-27 14:00:00+00:00,,,,,,,,,,,,,,,,,241.45,16.23,24.37,4.98,595.78,37.3,24.2,31.04
2024-05-27 15:00:00+00:00,,,,,,,,,,,,,,,,,253.49,15.77,25.71,5.26,461.49,38.59,9.07,16.45
2024-05-27 16:00:00+00:00,,,,,,,,,,,,,,,,,251.98,21.69,35.41,7.15,284.54,39.88,7.11,9.47
2024-05-27 17:00:00+00:00,,,,,,,,,,,,,,,,,248.97,23.26,37.95,7.66,119.32,39.34,6.89,9.2
2024-05-27 18:00:00+00:00,,,,,,,,,,,,,,,,,252.72,22.68,37.02,7.49,33.29,39.13,6.55,13.98
2024-05-27 19:00:00+00:00,,,,,,,,,,,,,,,,,248.0,21.77,35.54,7.21,2.74,38.98,8.92,8.62
2024-05-27 20:00:00+00:00,,,,,,,,,,,,,,,,,251.92,21.89,35.73,7.22,0.0,38.13,9.55,8.34
2024-05-27 21:00:00+00:00,,,,,,,,,,,,,,,,,246.11,17.24,28.19,5.79,0.0,38.13,22.31,8.57
2024-05-27 22:00:00+00:00,,,,,,,,,,,,,,,,,243.87,16.29,26.66,5.51,0.0,38.22,24.15,13.8
2024-05-27 23:00:00+00:00,,,,,,,,,,,,,,,,,242.76,17.43,26.37,5.45,0.0,38.76,30.12,13.97
2024-05-28 00:00:00+00:00,,,,,,,,,,,,,,,,,234.98,17.45,26.18,5.42,0.0,38.8,31.09,15.96
2024-05-28 01:00:00+00:00,,,,,,,,,,,,,,,,,241.75,17.47,26.2,5.42,0.0,38.52,77.64,23.61
2024-05-28 02:00:00+00:00,,,,,,,,,,,,,,,,,239.1,17.25,25.85,5.36,0.18,37.58,275.71,44.96
2024-05-28 03:00:00+00:00,,,,,,,,,,,,,,,,,233.25,17.62,26.36,5.45,13.32,38.61,263.35,62.64
2024-05-28 04:00:00+00:00,,,,,,,,,,,,,,,,,241.73,16.22,26.45,5.47,32.17,38.58,210.28,72.0
2024-05-28 05:00:00+00:00,,,,,,,,,,,,,,,,,249.78,17.27,26.59,5.5,53.01,37.74,174.05,86.5
2024-05-28 06:00:00+00:00,,,,,,,,,,,,,,,,,241.2,17.61,26.7,5.51,104.84,36.27,162.28,76.83
2024-05-28 07:00:00+00:00,,,,,,,,,,,,,,,,,233.11,16.77,25.72,5.33,230.1,35.65,158.48,65.38
2024-05-28 08:00:00+00:00,,,,,,,,,,,,,,,,,222.66,16.41,24.81,5.1,359.62,36.15,292.06,108.71
2024-05-28 09:00:00+00:00,,,,,,,,,,,,,,,,,218.88,16.68,25.15,5.18,385.68,35.8,504.56,176.33
2024-05-28 10:00:00+00:00,,,,,,,,,,,,,,,,,202.36,16.5,24.68,5.05,329.22,36.45,672.54,237.61
2024-05-28 11:00:00+00:00,,,,,,,,,,,,,,,,,193.18,16.74,24.99,5.15,277.94,35.29,685.7,230.36
2024-05-28 12:00:00+00:00,,,,,,,,,,,,,,,,,207.32,16.79,25.05,5.18,258.61,36.57,596.06,196.32
2024-05-28 13:00:00+00:00,,,,,,,,,,,,,,,,,193.01,21.19,32.17,6.57,305.09,37.6,465.95,180.5
2024-05-28 14:00:00+00:00,,,,,,,,,,,,,,,,,196.72,17.11,25.48,5.28,322.54,36.61,312.67,144.25
2024-05-28 15:00:00+00:00,,,,,,,,,,,,,,,,,184.48,17.05,25.37,5.24,309.7,36.81,261.08,80.75
2024-05-28 16:00:00+00:00,,,,,,,,,,,,,,,,,216.21,17.3,28.19,5.79,239.38,37.12,96.16,47.67
2024-05-28 17:00:00+00:00,,,,,,,,,,,,,,,,,251.76,17.01,27.79,5.73,116.48,36.39,53.29,27.95
2024-05-28 18:00:00+00:00,,,,,,,,,,,,,,,,,252.82,17.29,28.24,5.81,45.27,36.51,110.29,29.25
2024-05-28 19:00:00+00:00,,,,,,,,,,,,,,,,,255.37,17.05,27.86,5.74,5.17,36.07,187.11,35.48
2024-05-28 20:00:00+00:00,,,,,,,,,,,,,,,,,243.99,16.85,27.56,5.68,0.0,36.51,167.89,31.75
2024-05-28 21:00:00+00:00,,,,,,,,,,,,,,,,,250.04,16.12,26.37,5.44,0.0,33.71,126.37,42.97
2024-05-28 22:00:00+00:00,,,,,,,,,,,,,,,,,225.41,17.27,26.21,5.42,0.0,35.21,96.2,51.82
2024-05-28 23:00:00+00:00,,,,,,,,,,,,,,,,,185.95,17.64,26.43,5.47,0.0,36.28,100.95,70.77
2024-05-29 00:00:00+00:00,,,,,,,,,,,,,,,,,187.64,17.62,26.37,5.46,0.0,36.68,155.76,111.83
2024-05-29 01:00:00+00:00,,,,,,,,,,,,,,,,,187.39,17.75,26.6,5.5,0.0,35.02,235.2,139.34
2024-05-29 02:00:00+00:00,,,,,,,,,,,,,,,,,178.41,17.57,26.34,5.44,0.51,35.31,344.14,164.17
2024-05-29 03:00:00+00:00,,,,,,,,,,,,,,,,,184.69,17.69,26.55,5.49,25.74,34.53,446.39,162.89
2024-05-29 04:00:00+00:00,,,,,,,,,,,,,,,,,188.86,17.41,26.08,5.4,94.41,34.41,459.47,181.59
2024-05-29 05:00:00+00:00,,,,,,,,,,,,,,,,,232.99,17.21,25.7,5.18,205.72,34.49,565.58,156.15
2024-05-29 06:00:00+00:00,,,,,,,,,,,,,,,,,234.91,16.61,24.75,4.86,298.61,33.12,588.03,174.66
2024-05-29 07:00:00+00:00,,,,,,,,,,,,,,,,,241.03,16.59,24.69,4.83,328.11,33.72,514.11,228.28
2024-05-29 08:00:00+00:00,,,,,,,,,,,,,,,,,220.07,17.06,25.47,5.19,365.6,33.76,499.21,243.59
2024-05-29 09:00:00+00:00,,,,,,,,,,,,,,,,,154.04,17.3,25.79,5.28,384.35,35.44,530.44,275.33
2024-05-29 10:00:00+00:00,,,,,,,,,,,,,,,,,149.85,17.45,26.13,5.35,342.35,35.35,591.06,274.31
2024-05-29 11:00:00+00:00,,,,,,,,,,,,,,,,,146.87,17.4,26.08,5.36,292.53,34.73,415.24,242.58
2024-05-29 12:00:00+00:00,,,,,,,,,,,,,,,,,157.35,17.59,26.28,5.44,276.58,35.19,362.99,181.57
2024-05-29 13:00:00+00:00,,,,,,,,,,,,,,,,,152.59,17.58,26.28,5.41,281.56,36.72,431.88,156.33
2024-05-29 14:00:00+00:00,,,,,,,,,,,,,,,,,171.07,17.53,26.19,5.36,189.13,36.49,671.7,195.1
2024-05-29 15:00:00+00:00,,,,,,,,,,,,,,,,,200.84,17.85,26.3,5.45,104.24,36.66,643.84,161.26
2024-05-29 16:00:00+00:00,,,,,,,,,,,,,,,,,201.66,52.49,43.6,51.44,66.63,47.79,639.88,132.55
2024-05-29 17:00:00+00:00,,,,,,,,,,,,,,,,,216.03,52.69,42.81,34.66,66.19,46.97,279.24,97.54
2024-05-29 18:00:00+00:00,,,,,,,,,,,,,,,,,256.09,75.79,49.66,32.62,35.02,37.49,140.69,91.32
2024-05-29 19:00:00+00:00,,,,,,,,,,,,,,,,,257.17,52.92,38.67,10.45,3.97,36.43,170.72,73.58
2024-05-29 20:00:00+00:00,,,,,,,,,,,,,,,,,255.17,19.23,28.71,5.78,0.0,35.67,294.71,50.9
2024-05-29 21:00:00+00:00,,,,,,,,,,,,,,,,,253.21,18.09,27.52,5.6,0.0,35.02,223.5,38.99
2024-05-29 22:00:00+00:00,,,,,,,,,,,,,,,,,245.33,17.41,26.08,5.33,0.0,35.54,237.74,41.85
2024-05-29 23:00:00+00:00,,,,,,,,,,,,,,,,,252.48,17.35,25.99,5.29,0.0,35.55,213.49,43.49
2024-05-30 00:00:00+00:00,,,,,,,,,,,,,,,,,247.37,23.67,29.55,5.98,0.0,35.52,136.15,37.75
2024-05-30 01:00:00+00:00,,,,,,,,,,,,,,,,,247.51,18.61,26.62,5.42,0.0,35.39,86.79,22.7
2024-05-30 02:00:00+00:00,,,,,,,,,,,,,,,,,247.93,17.58,26.25,5.34,0.1,35.1,56.53,12.92
2024-05-30 03:00:00+00:00,,,,,,,,,,,,,,,,,248.27,17.54,26.13,5.32,15.11,35.23,42.04,12.13
2024-05-30 04:00:00+00:00,,,,,,,,,,,,,,,,,248.89,17.29,25.75,5.25,62.74,34.95,36.12,9.85
2024-05-30 05:00:00+00:00,,,,,,,,,,,,,,,,,257.66,18.53,27.81,5.64,128.33,35.51,16.95,8.27
2024-05-30 06:00:00+00:00,,,,,,,,,,,,,,,,,247.41,18.85,28.31,5.74,234.25,35.03,15.49,7.97
2024-05-30 07:00:00+00:00,,,,,,,,,,,,,,,,,239.83,28.7,33.69,6.6,346.05,36.65,8.07,8.09
2024-05-30 08:00:00+00:00,,,,,,,,,,,,,,,,,192.41,18.49,27.0,5.41,400.78,36.4,5.5,7.78
2024-05-30 09:00:00+00:00,,,,,,,,,,,,,,,,,221.27,17.98,26.97,5.47,430.25,37.66,5.37,8.28
2024-05-30 10:00:00+00:00,,,,,,,,,,,,,,,,,237.56,18.39,27.63,5.61,472.16,36.75,5.77,11.73
2024-05-30 11:00:00+00:00,,,,,,,,,,,,,,,,,220.34,18.02,27.0,5.49,551.71,36.77,16.91,10.18
2024-05-30 12:00:00+00:00,,,,,,,,,,,,,,,,,168.23,17.41,27.31,5.55,604.06,37.15,26.57,10.02
2024-05-30 13:00:00+00:00,,,,,,,,,,,,,,,,,228.63,17.78,26.64,5.42,539.81,36.81,25.54,13.42
2024-05-30 14:00:00+00:00,,,,,,,,,,,,,,,,,244.63,18.25,27.37,5.56,410.59,36.45,33.85,20.48
2024-05-30 15:00:00+00:00,,,,,,,,,,,,,,,,,248.04,18.63,28.04,5.69,382.07,36.94,39.4,20.05
