,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Hydro Pumped Storage Net
2023-10-25 04:00:00+00:00,1230.255,213.35500000000002,182.345,55.675,120.16499999999999,0.0,,545.9449999999999,-213.74
2023-10-25 05:00:00+00:00,1363.83,209.46,179.0,55.745000000000005,120.205,0.0,,544.6800000000001,-105.99
2023-10-25 06:00:00+00:00,1375.925,209.81,272.08500000000004,55.535,119.785,0.0,,553.3,0.0
2023-10-25 07:00:00+00:00,1426.825,211.29500000000002,397.23,55.57,139.425,0.0,,649.29,84.12
2023-10-25 08:00:00+00:00,1416.02,206.71,403.44,55.675,147.35500000000002,0.0,,670.3,94.335
2023-10-25 09:00:00+00:00,1355.705,195.275,392.53,55.535,144.26999999999998,0.0,,771.54,0.0
2023-10-25 10:00:00+00:00,1368.98,127.825,275.605,55.57,144.565,0.0,,992.27,0.0
2023-10-25 11:00:00+00:00,1332.65,108.045,280.135,55.71,144.315,0.0,,1126.435,0.0
2023-10-25 12:00:00+00:00,1237.605,109.075,244.575,55.535,143.2,0.0,,1341.505,0.0
2023-10-25 13:00:00+00:00,1357.9,106.1,248.94,55.605000000000004,130.915,0.0,,1355.9499999999998,0.0
2023-10-25 14:00:00+00:00,1339.6100000000001,110.905,346.23,55.57,128.15,0.0,,1622.26,0.0
2023-10-25 15:00:00+00:00,1282.335,144.975,411.815,55.71,125.405,0.0,,1869.9450000000002,0.0
2023-10-25 16:00:00+00:00,1248.295,160.53,385.145,55.675,135.815,0.0,,1957.6399999999999,2.705
2023-10-25 17:00:00+00:00,1268.115,140.97,239.05,55.675,145.185,0.0,,2171.1,148.72
2023-10-25 18:00:00+00:00,1123.795,100.95,173.79000000000002,55.64,142.305,0.0,,2151.6099999999997,102.03
2023-10-25 19:00:00+00:00,1005.3199999999999,103.92500000000001,175.805,55.57,146.68,0.0,,2032.02,0.0
2023-10-25 20:00:00+00:00,1082.9499999999998,102.33,168.265,55.675,119.62,0.0,,1704.9850000000001,0.0
2023-10-25 21:00:00+00:00,694.37,104.03999999999999,168.76999999999998,55.675,118.39,0.0,,1707.705,0.0
2023-10-25 22:00:00+00:00,599.745,105.765,172.95499999999998,50.260000000000005,105.185,0.0,,1483.01,0.0
2023-10-25 23:00:00+00:00,517.625,106.33500000000001,165.74,45.095,98.97999999999999,0.0,,1417.72,-36.55
2023-10-26 00:00:00+00:00,654.51,102.435,185.365,50.155,102.72999999999999,0.0,,1186.62,-142.39499999999998
2023-10-26 01:00:00+00:00,759.4000000000001,103.58000000000001,176.095,55.64,101.565,0.0,,1013.26,-142.03
2023-10-26 02:00:00+00:00,635.9449999999999,101.745,166.865,55.64,100.38499999999999,0.0,,988.935,-141.66
2023-10-26 03:00:00+00:00,744.405,99.465,187.45,55.64,101.72999999999999,0.0,,951.22,-70.435
2023-10-26 04:00:00+00:00,1010.74,106.78999999999999,260.59000000000003,55.57,99.405,0.0,,894.2750000000001,-35.455
2023-10-26 05:00:00+00:00,1233.0900000000001,126.0,368.78,55.64,101.15,0.0,,835.735,0.0
2023-10-26 06:00:00+00:00,1363.97,190.83499999999998,425.305,55.64,101.03999999999999,15.335,,776.415,136.815
2023-10-26 07:00:00+00:00,1362.1599999999999,227.31,407.53499999999997,55.535,114.68,14.42,,725.1099999999999,134.62
2023-10-26 08:00:00+00:00,1388.8049999999998,224.57,418.695,55.71,143.58499999999998,0.0,,684.115,20.935000000000002
2023-10-26 09:00:00+00:00,1365.74,206.385,385.49,55.5,144.155,0.0,,676.88,15.335
2023-10-26 10:00:00+00:00,1368.545,178.25,289.365,55.605000000000004,146.01,0.0,,695.31,9.995000000000001
2023-10-26 11:00:00+00:00,1376.42,178.02,366.535,55.57,147.10000000000002,0.0,,605.4449999999999,27.43
2023-10-26 12:00:00+00:00,1357.315,178.715,323.255,55.57,145.2,0.0,,681.735,6.035
2023-10-26 13:00:00+00:00,1379.5300000000002,128.515,286.185,55.605000000000004,132.22500000000002,0.0,,656.845,10.505
2023-10-26 14:00:00+00:00,1366.165,115.71000000000001,364.17999999999995,55.57,128.68,0.0,,639.185,11.129999999999999
2023-10-26 15:00:00+00:00,1383.925,165.10500000000002,406.46000000000004,55.465,126.715,0.0,,603.75,57.96
2023-10-26 16:00:00+00:00,1415.27,247.08999999999997,440.33500000000004,55.535,137.7,11.945,,536.43,110.815
2023-10-26 17:00:00+00:00,1431.585,262.875,432.28,55.5,144.945,82.095,,507.65999999999997,156.375
2023-10-26 18:00:00+00:00,1411.26,256.925,429.6,55.535,145.01999999999998,55.315,,539.705,132.86
2023-10-26 19:00:00+00:00,1406.775,258.185,430.27,55.5,145.935,16.7,,570.275,40.644999999999996
2023-10-26 20:00:00+00:00,1483.255,190.38,441.85,55.465,148.235,13.69,,483.065,31.41
2023-10-26 21:00:00+00:00,1325.9450000000002,149.44,436.815,55.5,145.97,0.0,,477.44500000000005,14.565000000000001
2023-10-26 22:00:00+00:00,1242.54,101.52000000000001,392.19,55.535,144.88,0.0,,464.105,5.23
2023-10-26 23:00:00+00:00,1257.045,101.645,256.995,55.605000000000004,135.225,0.0,,445.455,-188.07
2023-10-27 00:00:00+00:00,1187.885,100.375,205.66,55.57,125.83500000000001,0.0,,447.515,-225.935
2023-10-27 01:00:00+00:00,1192.0900000000001,100.495,167.245,55.605000000000004,127.26,0.0,,462.35,-223.37
2023-10-27 02:00:00+00:00,1212.495,100.95,174.31,55.535,127.6,0.0,,429.235,-220.265
2023-10-27 03:00:00+00:00,1149.545,100.495,172.95499999999998,55.675,126.72,0.0,,429.505,-217.995
2023-10-27 04:00:00+00:00,1157.8200000000002,99.92,291.72,55.57,125.995,0.0,,440.44,-216.345
2023-10-27 05:00:00+00:00,1357.7800000000002,117.42000000000002,388.32500000000005,55.64,125.15,0.0,,437.84000000000003,-214.15
2023-10-27 06:00:00+00:00,1447.05,195.745,420.875,55.675,125.94,0.0,,469.19,-29.71
2023-10-27 07:00:00+00:00,1562.135,229.135,412.82,55.64,144.115,0.0,,494.725,14.815000000000001
2023-10-27 08:00:00+00:00,1607.8049999999998,180.2,373.58500000000004,55.64,146.85,0.0,,559.815,78.255
2023-10-27 09:00:00+00:00,1587.71,148.18,294.57,55.64,145.675,0.0,,624.8199999999999,54.04
2023-10-27 10:00:00+00:00,1605.17,100.835,167.25,55.57,144.64999999999998,0.0,,766.02,10.91
2023-10-27 11:00:00+00:00,1449.35,99.92500000000001,164.9,55.71,144.52,0.0,,1000.2,0.0
2023-10-27 12:00:00+00:00,1239.76,96.95,172.62,55.71,145.685,0.0,,1038.425,0.0
2023-10-27 13:00:00+00:00,957.335,97.985,168.77,55.64,146.08499999999998,0.0,,1103.935,0.0
2023-10-27 14:00:00+00:00,894.935,100.95,172.45499999999998,55.675,134.87,0.0,,1215.335,0.0
2023-10-27 15:00:00+00:00,1373.705,104.955,170.945,55.71,127.63499999999999,0.0,,1027.525,3.255
2023-10-27 16:00:00+00:00,1573.81,103.24000000000001,165.405,55.57,142.745,0.0,,1083.875,12.19
2023-10-27 17:00:00+00:00,1559.545,102.445,164.905,55.675,143.285,0.0,,1078.51,180.175
2023-10-27 18:00:00+00:00,1470.085,104.735,167.58,55.605000000000004,144.535,0.0,,1133.98,108.39500000000001
2023-10-27 19:00:00+00:00,1304.5149999999999,103.01,169.94,55.605000000000004,145.235,0.0,,1113.065,16.62
2023-10-27 20:00:00+00:00,1138.145,103.695,166.575,55.605000000000004,144.9,0.0,,1032.105,15.004999999999999
2023-10-27 21:00:00+00:00,1142.17,105.875,171.785,55.64,146.33499999999998,0.0,,989.5699999999999,18.630000000000003
2023-10-27 22:00:00+00:00,815.94,107.705,166.075,55.535,144.96,0.0,,983.325,0.0
2023-10-27 23:00:00+00:00,766.385,105.305,168.60000000000002,55.71,134.7,0.0,,980.03,-73.03
2023-10-28 00:00:00+00:00,641.0550000000001,105.99000000000001,164.735,55.64,124.95,0.0,,1055.255,-146.315
2023-10-28 01:00:00+00:00,561.45,102.55000000000001,168.60000000000002,46.235,127.71000000000001,0.0,,1060.96,-144.19
2023-10-28 02:00:00+00:00,587.36,105.875,172.45,46.59,126.86500000000001,0.0,,989.86,-143.71499999999997
2023-10-28 03:00:00+00:00,528.83,107.935,164.9,51.24,124.58500000000001,0.0,,1082.185,-143.45999999999998
2023-10-28 04:00:00+00:00,539.125,108.39,166.075,46.730000000000004,125.66499999999999,0.0,,1234.0700000000002,-141.63
2023-10-28 05:00:00+00:00,477.49,106.905,165.24,46.519999999999996,124.67500000000001,0.0,,1286.5700000000002,-106.07
2023-10-28 06:00:00+00:00,567.25,107.13,172.465,51.24,125.31,0.0,,1286.09,0.0
2023-10-28 07:00:00+00:00,1026.145,105.31,206.68,55.675,143.20499999999998,0.0,,1262.885,0.0
2023-10-28 08:00:00+00:00,1060.955,105.535,312.52,55.605000000000004,145.29000000000002,0.0,,1197.175,0.0
2023-10-28 09:00:00+00:00,1040.43,101.975,215.9,55.64,147.04500000000002,0.0,,1193.905,0.0
2023-10-28 10:00:00+00:00,1039.345,98.32,170.61,55.535,147.58999999999997,0.0,,1199.42,0.0
2023-10-28 11:00:00+00:00,878.86,102.325,166.915,55.745000000000005,145.89499999999998,0.0,,1207.185,0.0
2023-10-28 12:00:00+00:00,801.775,99.925,167.57999999999998,55.675,147.89,0.0,,1217.49,0.0
2023-10-28 13:00:00+00:00,871.86,99.35,175.13,55.675,148.62,0.0,,1071.515,0.0
2023-10-28 14:00:00+00:00,1043.27,101.53,165.07,55.64,144.5,0.0,,956.3199999999999,0.0
2023-10-28 15:00:00+00:00,1163.0349999999999,103.47,174.965,55.71,145.845,0.0,,803.9100000000001,0.0
2023-10-28 16:00:00+00:00,1350.665,102.09,168.255,55.64,148.39499999999998,0.0,,719.5050000000001,129.38
2023-10-28 17:00:00+00:00,1344.28,106.33500000000001,166.575,55.64,147.185,0.0,,776.36,205.96
2023-10-28 18:00:00+00:00,1292.945,102.78,168.255,55.57,146.65,0.0,,767.01,251.735
2023-10-28 19:00:00+00:00,1248.34,105.65,170.095,55.675,148.925,0.0,,644.9649999999999,131.215
2023-10-28 20:00:00+00:00,1244.9850000000001,110.675,170.27499999999998,55.605000000000004,149.645,0.0,,553.71,29.515
2023-10-28 21:00:00+00:00,1092.9299999999998,110.215,171.28,55.57,148.95499999999998,0.0,,534.645,0.0
2023-10-28 22:00:00+00:00,891.595,111.595,168.43,55.71,150.5,0.0,,584.39,0.0
2023-10-28 23:00:00+00:00,,,,,,,,,
2023-10-29 00:00:00+00:00,,,,,,,,,
2023-10-29 01:00:00+00:00,687.505,110.445,164.9,55.64,127.12,0.0,,621.97,0.0
2023-10-29 02:00:00+00:00,500.945,109.985,169.26999999999998,47.67,128.275,0.0,,728.495,-113.83
2023-10-29 03:00:00+00:00,661.085,107.93,164.39999999999998,51.625,130.61,0.0,,648.605,-220.3
2023-10-29 04:00:00+00:00,749.76,111.59,164.9,55.675,129.24,0.0,,595.9449999999999,-290.47
2023-10-29 05:00:00+00:00,838.29,105.305,172.29500000000002,55.675,130.20499999999998,0.0,,522.425,-284.78999999999996
2023-10-29 06:00:00+00:00,834.515,110.215,170.275,55.57,127.55,0.0,,510.855,-108.45
2023-10-29 07:00:00+00:00,951.065,109.3,167.91500000000002,55.64,125.715,0.0,,420.76,0.0
2023-10-29 08:00:00+00:00,1225.605,107.245,164.735,55.535,144.735,0.0,,363.84000000000003,0.0
2023-10-29 09:00:00+00:00,1408.92,103.58500000000001,174.98,55.675,148.81,0.0,,386.67999999999995,0.0
2023-10-29 10:00:00+00:00,1477.025,105.19,168.25,55.745000000000005,150.45499999999998,0.0,,318.245,0.0
2023-10-29 11:00:00+00:00,1576.5349999999999,103.93,175.635,55.64,153.03,0.0,,224.935,0.0
2023-10-29 12:00:00+00:00,1627.13,103.695,234.51999999999998,55.71,152.28500000000003,0.0,,160.27499999999998,0.0
2023-10-29 13:00:00+00:00,1572.84,103.35,164.9,55.675,150.125,0.0,,184.14,0.0
2023-10-29 14:00:00+00:00,1543.725,106.45,164.565,55.64,152.115,0.0,,249.75,0.0
2023-10-29 15:00:00+00:00,1519.175,102.545,172.62,55.675,150.29000000000002,0.0,,261.895,0.0
2023-10-29 16:00:00+00:00,1583.825,103.81,205.82999999999998,55.64,148.86,0.0,,344.095,48.885
2023-10-29 17:00:00+00:00,1608.29,107.02,243.235,55.64,151.835,0.0,,358.58,201.565
2023-10-29 18:00:00+00:00,1573.815,105.765,178.995,55.605000000000004,152.06,0.0,,398.25,234.45
2023-10-29 19:00:00+00:00,1533.1599999999999,103.005,177.155,55.605000000000004,152.98,0.0,,446.795,243.755
2023-10-29 20:00:00+00:00,1528.46,104.03999999999999,174.305,55.605000000000004,152.95,0.0,,395.74,53.285
2023-10-29 21:00:00+00:00,1403.27,105.07499999999999,168.765,55.815,153.29,0.0,,442.375,6.845
2023-10-29 22:00:00+00:00,1281.035,106.79,170.935,55.675,153.92000000000002,0.0,,501.025,0.0
2023-10-29 23:00:00+00:00,1080.455,104.155,166.91,55.64,153.53,0.0,,596.905,0.0
2023-10-30 00:00:00+00:00,1089.87,105.64500000000001,168.25,55.71,144.54500000000002,0.0,,666.21,-147.19
2023-10-30 01:00:00+00:00,950.335,104.28,165.07,55.64,133.74,0.0,,772.15,-222.755
2023-10-30 02:00:00+00:00,836.63,101.86500000000001,169.10000000000002,55.57,135.345,0.0,,762.7049999999999,-219.6
2023-10-30 03:00:00+00:00,780.77,103.47,165.74,55.745000000000005,134.76,0.0,,764.02,-217.7
2023-10-30 04:00:00+00:00,675.125,102.33,168.42000000000002,55.675,134.7,0.0,,849.02,-215.17
2023-10-30 05:00:00+00:00,721.5799999999999,102.205,169.26999999999998,55.675,134.725,0.0,,768.915,-106.03
2023-10-30 06:00:00+00:00,929.625,104.505,171.95,55.71,133.88,0.0,,780.6949999999999,0.0
2023-10-30 07:00:00+00:00,1233.0949999999998,98.66499999999999,165.575,55.675,135.57,0.0,,812.575,0.0
2023-10-30 08:00:00+00:00,1212.045,101.29,164.89999999999998,55.64,151.56,0.0,,799.98,0.0
2023-10-30 09:00:00+00:00,1341.205,103.355,172.8,55.64,153.31,0.0,,703.495,0.0
2023-10-30 10:00:00+00:00,1359.445,101.75,170.26,55.605000000000004,152.88,0.0,,592.0250000000001,0.0
2023-10-30 11:00:00+00:00,1592.1999999999998,98.78,235.3,55.605000000000004,154.43,0.0,,534.28,0.0
2023-10-30 12:00:00+00:00,1602.94,99.58,330.47,55.5,152.78,0.0,,502.04499999999996,0.0
2023-10-30 13:00:00+00:00,1627.2849999999999,103.015,341.57,55.57,153.075,0.0,,506.315,69.5
2023-10-30 14:00:00+00:00,1620.2,105.64,316.28,55.675,153.20499999999998,0.0,,475.545,4.28
2023-10-30 15:00:00+00:00,1669.065,101.975,424.06,55.535,149.42000000000002,0.0,,480.665,30.1
2023-10-30 16:00:00+00:00,1614.06,103.92500000000001,324.095,55.57,148.82,0.0,,497.78499999999997,114.44
2023-10-30 17:00:00+00:00,1613.69,108.16499999999999,251.96,55.535,151.89499999999998,0.0,,545.935,235.95
2023-10-30 18:00:00+00:00,1600.75,106.10499999999999,197.785,55.465,152.42000000000002,0.0,,655.5699999999999,264.515
2023-10-30 19:00:00+00:00,1588.83,105.765,168.765,55.394999999999996,152.32,0.0,,659.185,146.155
2023-10-30 20:00:00+00:00,1564.275,105.645,233.855,55.43,152.79500000000002,0.0,,638.85,31.46
2023-10-30 21:00:00+00:00,1610.725,105.65,310.845,55.465,152.22,0.0,,597.115,0.0
2023-10-30 22:00:00+00:00,1323.08,107.135,166.91500000000002,55.465,152.915,0.0,,653.355,0.0
2023-10-30 23:00:00+00:00,1086.605,101.295,165.74,55.43,153.345,0.0,,688.62,0.0
2023-10-31 00:00:00+00:00,985.6500000000001,103.47,164.065,55.465,140.165,0.0,,749.69,0.0
2023-10-31 01:00:00+00:00,1037.4450000000002,102.09,166.41,55.465,133.875,0.0,,717.135,-152.325
2023-10-31 02:00:00+00:00,949.44,103.7,166.91,55.535,134.0,0.0,,736.815,-295.155
2023-10-31 03:00:00+00:00,927.365,102.1,170.945,55.394999999999996,134.67000000000002,0.0,,685.175,-290.69500000000005
2023-10-31 04:00:00+00:00,932.8499999999999,102.095,172.695,55.5,134.45499999999998,0.0,,648.91,-286.18
2023-10-31 05:00:00+00:00,1032.195,100.605,170.85500000000002,55.5,134.195,0.0,,651.655,-177.78
2023-10-31 06:00:00+00:00,1343.885,103.58500000000001,170.185,55.5,133.91500000000002,0.0,,575.3399999999999,-34.395
2023-10-31 07:00:00+00:00,1543.615,112.725,171.86,55.535,132.89499999999998,0.0,,508.58000000000004,59.18
2023-10-31 08:00:00+00:00,1703.49,122.78,187.115,55.57,147.245,0.0,,493.565,216.14
2023-10-31 09:00:00+00:00,1760.555,149.09,332.05,55.605000000000004,148.035,0.0,,432.475,225.555
2023-10-31 10:00:00+00:00,1755.1750000000002,190.58999999999997,407.705,55.5,148.28,0.0,,434.44,72.21
2023-10-31 11:00:00+00:00,1717.545,189.32999999999998,380.025,55.71,148.385,0.0,,525.19,32.04
2023-10-31 12:00:00+00:00,1679.045,190.135,233.425,55.535,148.53500000000003,0.0,,754.2049999999999,32.59
2023-10-31 13:00:00+00:00,1439.525,230.61,164.475,55.5,148.21499999999997,0.0,,1057.98,0.0
2023-10-31 14:00:00+00:00,1414.33,236.905,172.025,55.605000000000004,148.935,0.0,,1357.5,0.0
2023-10-31 15:00:00+00:00,1508.335,233.35500000000002,204.07,55.675,147.83,0.0,,1569.875,0.0
2023-10-31 16:00:00+00:00,1583.98,241.825,247.51000000000002,55.535,143.74,0.0,,1859.335,29.37
2023-10-31 17:00:00+00:00,1491.88,328.38,266.465,55.57,145.1,0.0,,2248.81,79.14
2023-10-31 18:00:00+00:00,1248.1599999999999,391.38,164.98,55.57,147.55,0.0,,2366.895,62.18
2023-10-31 19:00:00+00:00,669.45,486.185,172.71,55.71,152.945,0.0,,2616.9399999999996,12.555
2023-10-31 20:00:00+00:00,633.71,301.85,161.79500000000002,55.64,152.945,0.0,,2633.6099999999997,10.870000000000001
2023-10-31 21:00:00+00:00,731.525,236.32999999999998,0.45,55.57,153.875,0.0,,2488.52,12.705
2023-10-31 22:00:00+00:00,691.275,174.35,0.45,55.64,152.33499999999998,0.0,,2404.91,13.065
2023-10-31 23:00:00+00:00,498.72499999999997,97.41,0.45,42.155,152.215,0.0,,2305.825,-34.1
2023-11-01 00:00:00+00:00,487.755,102.435,0.45,41.635000000000005,136.16,0.0,,2123.125,-223.70499999999998
2023-11-01 01:00:00+00:00,542.385,98.095,0.45,41.565,134.08499999999998,0.0,,1945.7849999999999,-221.73000000000002
2023-11-01 02:00:00+00:00,580.14,94.78,0.45,55.64,134.81,0.0,,1651.435,-219.345
2023-11-01 03:00:00+00:00,617.005,97.98,0.45,55.57,135.085,0.0,,1327.625,-217.44
2023-11-01 04:00:00+00:00,742.685,96.83500000000001,0.45,55.64,134.535,0.0,,1050.495,-215.35500000000002
2023-11-01 05:00:00+00:00,575.04,97.295,0.45,55.5,134.935,0.0,,1464.01,-106.505
2023-11-01 06:00:00+00:00,475.47,95.925,0.45,55.605000000000004,134.70999999999998,0.0,,1753.475,0.0
2023-11-01 07:00:00+00:00,496.44000000000005,101.52,0.45,55.605000000000004,132.985,0.0,,2020.845,0.0
2023-11-01 08:00:00+00:00,542.1700000000001,97.985,0.45,55.78,140.935,0.0,,2246.4300000000003,0.0
2023-11-01 09:00:00+00:00,527.8299999999999,104.955,0.45,55.675,135.89,0.0,,2548.19,0.0
2023-11-01 10:00:00+00:00,539.9100000000001,100.83500000000001,0.45,55.5,152.16500000000002,0.0,,2633.0299999999997,0.0
2023-11-01 11:00:00+00:00,492.065,100.72,0.45,48.515,152.38,0.0,,2594.29,0.0
2023-11-01 12:00:00+00:00,434.985,99.005,0.45,41.435,152.0,0.0,,2321.12,0.0
2023-11-01 13:00:00+00:00,426.96,95.58500000000001,61.835,41.495000000000005,153.255,0.0,,2146.24,0.0
2023-11-01 14:00:00+00:00,489.545,100.61500000000001,189.795,43.765,141.54,0.0,,1800.345,0.0
2023-11-01 15:00:00+00:00,848.86,103.58500000000001,179.915,55.815,152.64999999999998,0.0,,1516.375,0.0
2023-11-01 16:00:00+00:00,1269.865,135.715,299.84000000000003,55.64,152.21,0.0,,1044.665,146.925
2023-11-01 17:00:00+00:00,1260.1399999999999,205.92000000000002,389.255,55.5,149.79,0.0,,890.23,204.565
2023-11-01 18:00:00+00:00,1300.225,205.235,403.84000000000003,55.5,153.29000000000002,0.0,,777.7950000000001,214.385
2023-11-01 19:00:00+00:00,1300.435,203.98000000000002,406.185,55.605000000000004,153.38,0.0,,627.115,214.64
2023-11-01 20:00:00+00:00,1254.455,142.345,397.64,55.64,151.63,0.0,,567.47,158.61
2023-11-01 21:00:00+00:00,1251.8,100.38,396.79999999999995,55.57,150.7,0.0,,553.79,57.89
2023-11-01 22:00:00+00:00,1156.37,102.785,239.96,55.64,150.335,0.0,,703.0250000000001,9.48
2023-11-01 23:00:00+00:00,840.53,97.75,164.64499999999998,55.64,151.53,0.0,,928.5799999999999,0.0
2023-11-02 00:00:00+00:00,550.0,97.295,171.19,55.64,136.86,0.0,,1228.095,-149.505
2023-11-02 01:00:00+00:00,490.72,100.49000000000001,169.515,48.655,133.44,0.0,,1438.695,-222.825
2023-11-02 02:00:00+00:00,450.21500000000003,100.83500000000001,146.87,41.635000000000005,135.29500000000002,0.0,,1436.8000000000002,-219.89499999999998
2023-11-02 03:00:00+00:00,473.61,100.83500000000001,0.45,41.67,136.55,0.0,,1495.6,-217.59
2023-11-02 04:00:00+00:00,466.66499999999996,103.235,0.45,41.565,132.62,0.0,,1513.1999999999998,-216.31
2023-11-02 05:00:00+00:00,497.545,101.065,0.45,48.620000000000005,132.09,0.0,,1505.47,-212.72
2023-11-02 06:00:00+00:00,761.95,104.27,0.45,55.57,130.405,0.0,,1471.45,-140.45499999999998
2023-11-02 07:00:00+00:00,956.46,101.64,0.45,55.57,127.135,0.0,,1749.825,0.0
2023-11-02 08:00:00+00:00,1129.045,99.125,0.45,55.5,144.115,0.0,,1923.74,0.0
2023-11-02 09:00:00+00:00,1111.205,95.695,184.105,55.78,148.14999999999998,0.0,,1960.395,0.0
2023-11-02 10:00:00+00:00,857.835,96.03999999999999,165.14499999999998,55.64,151.915,0.0,,2088.33,0.0
2023-11-02 11:00:00+00:00,721.665,101.28999999999999,183.6,55.675,150.585,0.0,,2332.7799999999997,0.0
2023-11-02 12:00:00+00:00,872.935,101.75,202.23000000000002,55.64,155.195,0.0,,2356.755,3.255
2023-11-02 13:00:00+00:00,784.855,104.03999999999999,178.575,55.57,154.54500000000002,0.0,,2376.17,6.585
2023-11-02 14:00:00+00:00,763.6700000000001,105.765,180.75,55.71,153.4,0.0,,2287.2799999999997,0.0
2023-11-02 15:00:00+00:00,865.9649999999999,104.955,204.39499999999998,55.64,149.13,0.0,,2078.87,0.0
2023-11-02 16:00:00+00:00,1121.925,104.03999999999999,340.095,55.71,149.235,0.0,,1833.82,8.855
2023-11-02 17:00:00+00:00,1292.69,118.56,414.58500000000004,55.71,148.18,0.0,,1551.0949999999998,232.365
2023-11-02 18:00:00+00:00,1300.4250000000002,127.14500000000001,426.32500000000005,55.64,149.305,0.0,,1476.85,259.20000000000005
2023-11-02 19:00:00+00:00,1252.2649999999999,90.66,384.055,55.535,152.32999999999998,0.0,,1557.95,267.595
2023-11-02 20:00:00+00:00,1225.4,103.245,338.755,55.64,148.95499999999998,0.0,,1540.77,163.15
2023-11-02 21:00:00+00:00,1157.615,102.545,206.07,55.64,147.485,0.0,,1760.245,43.165
2023-11-02 22:00:00+00:00,542.89,104.505,164.64499999999998,48.515,144.20999999999998,0.0,,1795.635,10.76
2023-11-02 23:00:00+00:00,465.67,103.015,164.98,41.495000000000005,143.555,0.0,,1729.4,-152.18
2023-11-03 00:00:00+00:00,469.945,102.205,0.45,41.565,134.32999999999998,0.0,,1732.335,-224.22
2023-11-03 01:00:00+00:00,452.355,100.83500000000001,0.45,41.425,123.315,0.0,,1567.78,-223.63
2023-11-03 02:00:00+00:00,455.46000000000004,103.92500000000001,0.45,41.565,123.70500000000001,0.0,,1442.8049999999998,-221.51
2023-11-03 03:00:00+00:00,478.95,106.67500000000001,0.45,41.67,126.555,0.0,,1312.38,-217.225
2023-11-03 04:00:00+00:00,515.575,102.33,0.45,41.635000000000005,127.69,0.0,,1239.245,-214.725
2023-11-03 05:00:00+00:00,529.71,102.89500000000001,0.45,48.2,126.72,0.0,,1371.42,-142.035
2023-11-03 06:00:00+00:00,1052.995,100.265,0.45,55.675,126.715,0.0,,1418.54,0.0
2023-11-03 07:00:00+00:00,1283.1,106.105,8.15,55.535,126.83,0.0,,1684.185,3.22
2023-11-03 08:00:00+00:00,1284.085,103.815,195.005,55.64,152.375,0.0,,1658.605,6.949999999999999
2023-11-03 09:00:00+00:00,1371.4499999999998,104.04499999999999,181.755,55.71,156.66,0.0,,1478.38,8.53
2023-11-03 10:00:00+00:00,1259.6599999999999,102.445,202.385,55.605000000000004,154.95499999999998,0.0,,1223.825,2.745
2023-11-03 11:00:00+00:00,1061.51,99.695,212.45,55.675,155.515,0.0,,1309.63,0.0
2023-11-03 12:00:00+00:00,945.595,101.52000000000001,178.575,55.78,155.32,0.0,,1528.015,0.0
2023-11-03 13:00:00+00:00,749.6800000000001,100.15,179.565,55.64,156.155,0.0,,1618.08,0.0
2023-11-03 14:00:00+00:00,796.06,96.955,181.925,55.64,157.57999999999998,0.0,,1398.27,0.0
2023-11-03 15:00:00+00:00,1100.655,101.52,176.56,55.71,152.865,0.0,,1054.95,0.0
2023-11-03 16:00:00+00:00,1565.23,99.58,224.01999999999998,55.605000000000004,155.15,0.0,,682.105,25.49
2023-11-03 17:00:00+00:00,1710.45,157.21499999999997,316.625,55.57,156.185,0.0,,516.535,224.89
2023-11-03 18:00:00+00:00,1719.575,204.435,347.2,55.57,175.31,0.0,,484.375,289.31500000000005
2023-11-03 19:00:00+00:00,1692.395,177.45,276.015,55.675,174.905,0.0,,375.89,289.495
2023-11-03 20:00:00+00:00,1649.83,141.09,255.10999999999999,55.605000000000004,156.48000000000002,0.0,,264.405,290.04499999999996
2023-11-03 21:00:00+00:00,1456.255,145.20499999999998,326.605,55.57,148.785,0.0,,297.26,104.225
2023-11-03 22:00:00+00:00,1151.615,114.105,349.58,55.605000000000004,147.98,0.0,,424.18,0.0
2023-11-03 23:00:00+00:00,989.8599999999999,100.835,242.745,55.64,148.74,0.0,,581.0699999999999,0.0
2023-11-04 00:00:00+00:00,890.605,102.66499999999999,168.25,55.64,130.42000000000002,0.0,,898.5250000000001,-40.69
2023-11-04 01:00:00+00:00,656.395,101.52000000000001,165.74,55.43,129.75,0.0,,1226.5749999999998,-227.145
2023-11-04 02:00:00+00:00,533.925,100.95,169.94,55.605000000000004,131.01,0.0,,1583.3249999999998,-298.925
2023-11-04 03:00:00+00:00,373.75,99.92500000000001,170.105,55.64,131.5,0.0,,1816.415,-294.825
2023-11-04 04:00:00+00:00,209.715,100.84,168.60000000000002,41.425,129.23000000000002,0.0,,1820.86,-292.12
2023-11-04 05:00:00+00:00,193.55,102.435,164.565,41.53,130.495,0.0,,1551.6100000000001,-288.05
2023-11-04 06:00:00+00:00,278.76,104.62,176.32,41.425,132.20499999999998,0.0,,1528.5,-177.01
2023-11-04 07:00:00+00:00,444.115,105.535,173.29000000000002,55.675,137.58499999999998,0.0,,1499.4850000000001,-34.32
2023-11-04 08:00:00+00:00,544.665,106.105,314.19500000000005,55.605000000000004,169.65,0.0,,1435.465,83.72
