,Biomass,Energy storage,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Offshore,Wind Onshore,Hydro Pumped Storage Net
2018-01-09 21:00:00+00:00,299.0,,3662.0,696.0,197.0,6195.0,2214.0,57297.0,0.0,258.0,,3971.0,
2018-01-09 22:00:00+00:00,298.0,,3316.0,729.0,198.0,6230.0,2301.0,57424.0,0.0,261.0,,3718.0,
2018-01-09 23:00:00+00:00,299.0,,3066.0,687.0,199.0,6108.0,2176.0,57053.0,0.0,262.0,,3657.0,
2018-01-10 00:00:00+00:00,299.0,,2999.0,767.0,199.0,5987.0,2821.0,56582.0,0.0,261.0,,3609.0,
2018-01-10 01:00:00+00:00,299.0,,2982.0,986.0,198.0,5911.0,2166.0,56328.0,0.0,259.0,,3647.0,
2018-01-10 02:00:00+00:00,299.0,,3006.0,747.0,198.0,5880.0,1998.0,55580.0,0.0,260.0,,3639.0,
2018-01-10 03:00:00+00:00,299.0,,3000.0,735.0,199.0,5848.0,2025.0,55795.0,0.0,263.0,,3662.0,
2018-01-10 04:00:00+00:00,299.0,,3225.0,889.0,199.0,5922.0,2166.0,56878.0,0.0,261.0,,3554.0,
2018-01-10 05:00:00+00:00,299.0,,3854.0,1109.0,198.0,6139.0,2438.0,57612.0,0.0,260.0,,3300.0,
2018-01-10 06:00:00+00:00,299.0,,5616.0,1358.0,199.0,6353.0,2979.0,57858.0,0.0,259.0,,2875.0,
2018-01-10 07:00:00+00:00,297.0,,6639.0,1707.0,198.0,6410.0,2764.0,58034.0,101.0,258.0,,2640.0,
2018-01-10 08:00:00+00:00,298.0,,7203.0,1740.0,200.0,6479.0,2683.0,58027.0,393.0,257.0,,2349.0,
2018-01-10 09:00:00+00:00,298.0,,7348.0,1732.0,200.0,6387.0,2470.0,57899.0,1012.0,257.0,,2052.0,
2018-01-10 10:00:00+00:00,298.0,,7548.0,1866.0,200.0,6269.0,2589.0,57995.0,1676.0,259.0,,1741.0,
2018-01-10 11:00:00+00:00,299.0,,7556.0,2000.0,200.0,6181.0,2479.0,57904.0,2069.0,261.0,,1529.0,
2018-01-10 12:00:00+00:00,297.0,,7712.0,1997.0,199.0,6105.0,2343.0,57851.0,2073.0,260.0,,1369.0,
2018-01-10 13:00:00+00:00,299.0,,7453.0,1698.0,198.0,6017.0,2159.0,57787.0,1736.0,259.0,,1284.0,
2018-01-10 14:00:00+00:00,298.0,,7410.0,1690.0,198.0,5998.0,2091.0,57751.0,1037.0,256.0,,1252.0,
2018-01-10 15:00:00+00:00,299.0,,7362.0,1736.0,198.0,6073.0,2061.0,57859.0,369.0,258.0,,1214.0,
2018-01-10 16:00:00+00:00,299.0,,7816.0,1931.0,197.0,6223.0,2336.0,57749.0,76.0,259.0,,1352.0,
2018-01-10 17:00:00+00:00,299.0,,7984.0,2287.0,197.0,6663.0,2864.0,57739.0,0.0,260.0,,1596.0,
2018-01-10 18:00:00+00:00,298.0,,8088.0,2265.0,198.0,6748.0,2415.0,57842.0,0.0,259.0,,1769.0,
2018-01-10 19:00:00+00:00,299.0,,7351.0,1785.0,198.0,6493.0,2169.0,57067.0,0.0,259.0,,1748.0,
2018-01-10 20:00:00+00:00,300.0,,6033.0,1102.0,197.0,6312.0,2096.0,56615.0,0.0,260.0,,1753.0,
2018-01-10 21:00:00+00:00,284.0,,5378.0,1083.0,198.0,6123.0,2095.0,56437.0,0.0,258.0,,1711.0,
2018-01-10 22:00:00+00:00,280.0,,4857.0,1293.0,199.0,6069.0,2058.0,56231.0,0.0,260.0,,1714.0,
2018-01-10 23:00:00+00:00,280.0,,4104.0,1111.0,197.0,5927.0,2061.0,56393.0,0.0,262.0,,1875.0,
2018-01-11 00:00:00+00:00,280.0,,3733.0,981.0,197.0,5881.0,2253.0,56455.0,0.0,263.0,,1672.0,
2018-01-11 01:00:00+00:00,278.0,,3595.0,1010.0,196.0,5787.0,2031.0,56220.0,0.0,262.0,,1627.0,
2018-01-11 02:00:00+00:00,277.0,,3496.0,1011.0,196.0,5823.0,1676.0,55657.0,0.0,260.0,,1584.0,
2018-01-11 03:00:00+00:00,279.0,,3555.0,1158.0,196.0,5816.0,1733.0,55982.0,0.0,262.0,,1531.0,
2018-01-11 04:00:00+00:00,280.0,,4199.0,1235.0,197.0,5830.0,2021.0,56215.0,0.0,258.0,,1480.0,
2018-01-11 05:00:00+00:00,279.0,,5587.0,1788.0,197.0,6115.0,2306.0,56748.0,0.0,257.0,,1423.0,
2018-01-11 06:00:00+00:00,280.0,,7180.0,2265.0,198.0,6306.0,3060.0,57011.0,0.0,252.0,,1424.0,
2018-01-11 07:00:00+00:00,279.0,,7745.0,2326.0,198.0,6400.0,3192.0,57177.0,106.0,252.0,,1487.0,
2018-01-11 08:00:00+00:00,278.0,,7996.0,2332.0,197.0,6466.0,3098.0,57857.0,479.0,254.0,,1447.0,
2018-01-11 09:00:00+00:00,279.0,,8150.0,2340.0,198.0,6441.0,2930.0,57994.0,1183.0,257.0,,1377.0,
2018-01-11 10:00:00+00:00,278.0,,8134.0,2138.0,198.0,6313.0,2697.0,58145.0,1731.0,260.0,,1319.0,
2018-01-11 11:00:00+00:00,278.0,,7995.0,2079.0,198.0,6298.0,2343.0,58109.0,1965.0,264.0,,1340.0,
2018-01-11 12:00:00+00:00,279.0,,7886.0,2025.0,198.0,6322.0,2291.0,58061.0,1958.0,260.0,,1354.0,
2018-01-11 13:00:00+00:00,277.0,,7529.0,2124.0,198.0,6225.0,2138.0,57903.0,1624.0,262.0,,1346.0,
2018-01-11 14:00:00+00:00,278.0,,7542.0,2207.0,197.0,6202.0,2191.0,57885.0,1002.0,258.0,,1354.0,
2018-01-11 15:00:00+00:00,277.0,,7648.0,2244.0,197.0,6327.0,2229.0,58033.0,375.0,264.0,,1333.0,
2018-01-11 16:00:00+00:00,276.0,,7557.0,2198.0,197.0,6485.0,2707.0,57839.0,77.0,251.0,,1389.0,
2018-01-11 17:00:00+00:00,275.0,,7629.0,2274.0,198.0,6576.0,3371.0,57870.0,0.0,244.0,,1436.0,
2018-01-11 18:00:00+00:00,278.0,,7749.0,2255.0,198.0,6750.0,3170.0,57642.0,0.0,265.0,,1546.0,
2018-01-11 19:00:00+00:00,278.0,,7426.0,2154.0,197.0,6595.0,2424.0,57126.0,0.0,266.0,,1557.0,
2018-01-11 20:00:00+00:00,278.0,,6664.0,1747.0,197.0,6428.0,2070.0,57008.0,0.0,266.0,,1618.0,
2018-01-11 21:00:00+00:00,272.0,,6201.0,1564.0,197.0,6213.0,2165.0,57047.0,0.0,268.0,,1580.0,
2018-01-11 22:00:00+00:00,274.0,,5793.0,1788.0,198.0,6080.0,2173.0,56862.0,0.0,266.0,,1579.0,
2018-01-11 23:00:00+00:00,275.0,,4590.0,1632.0,216.0,5843.0,2032.0,56646.0,0.0,269.0,,1549.0,
2018-01-12 00:00:00+00:00,275.0,,3719.0,1630.0,215.0,5847.0,1741.0,56652.0,0.0,269.0,,1541.0,
2018-01-12 01:00:00+00:00,274.0,,3628.0,1557.0,215.0,5814.0,1448.0,56254.0,0.0,268.0,,1540.0,
2018-01-12 02:00:00+00:00,275.0,,3579.0,1413.0,214.0,5783.0,1426.0,56147.0,0.0,269.0,,1524.0,
2018-01-12 03:00:00+00:00,281.0,,3610.0,1252.0,214.0,5837.0,1438.0,56695.0,0.0,268.0,,1395.0,
2018-01-12 04:00:00+00:00,291.0,,3834.0,1625.0,215.0,5931.0,1843.0,56176.0,0.0,266.0,,1334.0,
2018-01-12 05:00:00+00:00,295.0,,5468.0,1978.0,216.0,6135.0,2571.0,55662.0,0.0,263.0,,1313.0,
2018-01-12 06:00:00+00:00,294.0,,7327.0,2333.0,216.0,6348.0,2874.0,55964.0,0.0,262.0,,1317.0,
2018-01-12 07:00:00+00:00,294.0,,8071.0,2370.0,216.0,6628.0,3577.0,56050.0,120.0,262.0,,1237.0,
2018-01-12 08:00:00+00:00,294.0,,8027.0,2374.0,216.0,6885.0,3699.0,56065.0,558.0,262.0,,1194.0,
2018-01-12 09:00:00+00:00,295.0,,7761.0,2295.0,216.0,6951.0,3876.0,56031.0,1350.0,262.0,,1184.0,
2018-01-12 10:00:00+00:00,294.0,,7908.0,2357.0,216.0,6891.0,3485.0,56014.0,1957.0,266.0,,1158.0,
2018-01-12 11:00:00+00:00,294.0,,7968.0,2248.0,216.0,6770.0,3388.0,56014.0,2255.0,265.0,,1155.0,
2018-01-12 12:00:00+00:00,295.0,,7911.0,2300.0,216.0,6676.0,3263.0,56017.0,2177.0,261.0,,1106.0,
2018-01-12 13:00:00+00:00,294.0,,7983.0,2325.0,216.0,6478.0,2661.0,55983.0,1835.0,264.0,,1086.0,
2018-01-12 14:00:00+00:00,293.0,,7970.0,2367.0,216.0,6411.0,2367.0,55952.0,1159.0,267.0,,1057.0,
2018-01-12 15:00:00+00:00,293.0,,7966.0,1987.0,216.0,6425.0,2361.0,55919.0,436.0,268.0,,1014.0,
2018-01-12 16:00:00+00:00,292.0,,7970.0,2051.0,217.0,6503.0,2676.0,55871.0,80.0,267.0,,1005.0,
2018-01-12 17:00:00+00:00,291.0,,7985.0,2340.0,217.0,6649.0,3200.0,55858.0,0.0,267.0,,1029.0,
2018-01-12 18:00:00+00:00,292.0,,7917.0,2327.0,217.0,6659.0,2944.0,55929.0,0.0,267.0,,1078.0,
2018-01-12 19:00:00+00:00,291.0,,7009.0,2288.0,217.0,6461.0,2191.0,55870.0,0.0,268.0,,1075.0,
2018-01-12 20:00:00+00:00,291.0,,5443.0,2004.0,217.0,6288.0,1940.0,55614.0,0.0,268.0,,1076.0,
2018-01-12 21:00:00+00:00,291.0,,5104.0,1609.0,217.0,6258.0,2010.0,55817.0,0.0,268.0,,1134.0,
2018-01-12 22:00:00+00:00,293.0,,5075.0,1356.0,217.0,6177.0,1934.0,55863.0,0.0,269.0,,1289.0,
2018-01-12 23:00:00+00:00,295.0,,3789.0,674.0,217.0,5989.0,1764.0,54917.0,0.0,268.0,,1425.0,
2018-01-13 00:00:00+00:00,295.0,,3192.0,485.0,217.0,5916.0,2039.0,53457.0,0.0,269.0,,1517.0,
2018-01-13 01:00:00+00:00,294.0,,2968.0,455.0,217.0,5738.0,1538.0,53029.0,0.0,269.0,,1657.0,
2018-01-13 02:00:00+00:00,296.0,,2983.0,472.0,217.0,5656.0,1086.0,53190.0,0.0,270.0,,1791.0,
2018-01-13 03:00:00+00:00,296.0,,3015.0,510.0,217.0,5652.0,1069.0,53610.0,0.0,269.0,,2091.0,
2018-01-13 04:00:00+00:00,298.0,,3011.0,511.0,217.0,5646.0,1283.0,53555.0,0.0,270.0,,2280.0,
2018-01-13 05:00:00+00:00,297.0,,3004.0,518.0,217.0,5738.0,1757.0,53538.0,0.0,267.0,,2387.0,
2018-01-13 06:00:00+00:00,296.0,,3002.0,524.0,217.0,5976.0,1810.0,53652.0,0.0,262.0,,2451.0,
2018-01-13 07:00:00+00:00,296.0,,3304.0,537.0,217.0,6122.0,2427.0,54368.0,134.0,263.0,,2519.0,
2018-01-13 08:00:00+00:00,295.0,,3308.0,567.0,216.0,6272.0,2763.0,54682.0,625.0,262.0,,2722.0,
2018-01-13 09:00:00+00:00,294.0,,3276.0,577.0,217.0,6356.0,2609.0,54765.0,1444.0,262.0,,2870.0,
2018-01-13 10:00:00+00:00,295.0,,3250.0,516.0,217.0,6193.0,2197.0,54737.0,1922.0,261.0,,3135.0,
2018-01-13 11:00:00+00:00,296.0,,3312.0,547.0,217.0,6092.0,2620.0,54751.0,2018.0,263.0,,3445.0,
2018-01-13 12:00:00+00:00,293.0,,3277.0,530.0,217.0,6037.0,2905.0,54509.0,1896.0,268.0,,3463.0,
2018-01-13 13:00:00+00:00,293.0,,2984.0,528.0,217.0,5996.0,2757.0,54194.0,1563.0,266.0,,3496.0,
2018-01-13 14:00:00+00:00,295.0,,2951.0,511.0,217.0,5945.0,2547.0,53985.0,901.0,266.0,,3465.0,
2018-01-13 15:00:00+00:00,296.0,,3005.0,515.0,216.0,5996.0,2336.0,54161.0,298.0,264.0,,3358.0,
2018-01-13 16:00:00+00:00,295.0,,3309.0,502.0,216.0,6185.0,2860.0,54351.0,69.0,264.0,,3626.0,
2018-01-13 17:00:00+00:00,295.0,,3384.0,544.0,217.0,6474.0,3732.0,54667.0,0.0,271.0,,3793.0,
2018-01-13 18:00:00+00:00,294.0,,3368.0,522.0,217.0,6564.0,3573.0,54605.0,0.0,280.0,,3820.0,
2018-01-13 19:00:00+00:00,292.0,,3337.0,530.0,217.0,6308.0,3288.0,54430.0,0.0,270.0,,3736.0,
2018-01-13 20:00:00+00:00,293.0,,3352.0,547.0,217.0,6392.0,2551.0,54274.0,0.0,269.0,,3558.0,
2018-01-13 21:00:00+00:00,294.0,,3300.0,495.0,217.0,6434.0,2544.0,53798.0,0.0,268.0,,3469.0,
2018-01-13 22:00:00+00:00,294.0,,3339.0,533.0,218.0,6321.0,2894.0,54215.0,0.0,267.0,,3395.0,
2018-01-13 23:00:00+00:00,293.0,,3332.0,474.0,213.0,6161.0,2635.0,54018.0,0.0,269.0,,3206.0,
2018-01-14 00:00:00+00:00,294.0,,3061.0,362.0,212.0,5917.0,2213.0,53492.0,0.0,270.0,,2884.0,
2018-01-14 01:00:00+00:00,293.0,,3028.0,462.0,212.0,5795.0,1664.0,53204.0,0.0,270.0,,2683.0,
2018-01-14 02:00:00+00:00,290.0,,2985.0,403.0,212.0,5593.0,1233.0,53498.0,0.0,268.0,,2445.0,
2018-01-14 03:00:00+00:00,291.0,,2992.0,339.0,213.0,5490.0,953.0,53645.0,0.0,281.0,,2240.0,
2018-01-14 04:00:00+00:00,292.0,,2994.0,456.0,213.0,5489.0,1136.0,53615.0,0.0,269.0,,2188.0,
2018-01-14 05:00:00+00:00,291.0,,3002.0,533.0,212.0,5554.0,1053.0,53632.0,0.0,267.0,,2087.0,
2018-01-14 06:00:00+00:00,293.0,,2995.0,530.0,213.0,5568.0,1250.0,53529.0,0.0,267.0,,1905.0,
2018-01-14 07:00:00+00:00,294.0,,3022.0,550.0,212.0,5618.0,1578.0,53852.0,101.0,263.0,,1833.0,
2018-01-14 08:00:00+00:00,294.0,,3283.0,528.0,212.0,5816.0,2328.0,54369.0,378.0,261.0,,1782.0,
2018-01-14 09:00:00+00:00,295.0,,3281.0,531.0,212.0,6222.0,2507.0,54388.0,869.0,256.0,,1661.0,
2018-01-14 10:00:00+00:00,297.0,,3260.0,515.0,213.0,6302.0,2581.0,54433.0,1294.0,253.0,,1363.0,
2018-01-14 11:00:00+00:00,297.0,,3309.0,521.0,213.0,6312.0,2580.0,54697.0,1514.0,251.0,,1117.0,
2018-01-14 12:00:00+00:00,297.0,,3302.0,531.0,212.0,6004.0,2410.0,54399.0,1505.0,247.0,,922.0,
2018-01-14 13:00:00+00:00,294.0,,3036.0,548.0,212.0,5786.0,1793.0,54293.0,1225.0,250.0,,796.0,
2018-01-14 14:00:00+00:00,295.0,,3014.0,544.0,213.0,5703.0,2048.0,54043.0,785.0,257.0,,710.0,
2018-01-14 15:00:00+00:00,281.0,,3066.0,531.0,212.0,5739.0,2587.0,54163.0,303.0,258.0,,761.0,
2018-01-14 16:00:00+00:00,276.0,,3310.0,537.0,212.0,6158.0,2942.0,54494.0,74.0,257.0,,900.0,
2018-01-14 17:00:00+00:00,277.0,,3385.0,595.0,213.0,6386.0,4205.0,54847.0,0.0,257.0,,999.0,
2018-01-14 18:00:00+00:00,277.0,,3393.0,593.0,213.0,6552.0,4180.0,54862.0,0.0,255.0,,1173.0,
2018-01-14 19:00:00+00:00,277.0,,3339.0,527.0,212.0,6462.0,3464.0,55423.0,0.0,253.0,,1284.0,
2018-01-14 20:00:00+00:00,278.0,,3267.0,334.0,212.0,6369.0,2472.0,55715.0,0.0,253.0,,1447.0,
2018-01-14 21:00:00+00:00,277.0,,3274.0,369.0,212.0,6331.0,2377.0,55717.0,0.0,259.0,,1762.0,
2018-01-14 22:00:00+00:00,277.0,,3304.0,495.0,213.0,6281.0,2257.0,55465.0,0.0,260.0,,2068.0,
2018-01-14 23:00:00+00:00,274.0,,3036.0,374.0,212.0,5959.0,1777.0,55488.0,0.0,255.0,,2403.0,
2018-01-15 00:00:00+00:00,259.0,,3037.0,306.0,212.0,5751.0,1470.0,55005.0,0.0,257.0,,2796.0,
2018-01-15 01:00:00+00:00,258.0,,3006.0,314.0,212.0,5624.0,1346.0,54459.0,0.0,263.0,,3033.0,
2018-01-15 02:00:00+00:00,258.0,,3054.0,355.0,213.0,5526.0,1362.0,53077.0,0.0,263.0,,3387.0,
2018-01-15 03:00:00+00:00,259.0,,3144.0,375.0,213.0,5504.0,1391.0,52452.0,0.0,262.0,,3759.0,
2018-01-15 04:00:00+00:00,259.0,,3353.0,431.0,213.0,5574.0,1529.0,53820.0,0.0,258.0,,4078.0,
2018-01-15 05:00:00+00:00,258.0,,3954.0,513.0,211.0,5701.0,2130.0,55062.0,0.0,259.0,,4701.0,
2018-01-15 06:00:00+00:00,257.0,,4903.0,501.0,210.0,6229.0,3122.0,55920.0,0.0,256.0,,5534.0,
2018-01-15 07:00:00+00:00,258.0,,5445.0,501.0,210.0,6396.0,3343.0,56046.0,111.0,257.0,,6534.0,
2018-01-15 08:00:00+00:00,256.0,,5943.0,514.0,211.0,6555.0,3162.0,56028.0,457.0,256.0,,7435.0,
2018-01-15 09:00:00+00:00,258.0,,6045.0,532.0,211.0,6662.0,3018.0,56011.0,1023.0,258.0,,8031.0,
2018-01-15 10:00:00+00:00,259.0,,6126.0,537.0,211.0,6535.0,2720.0,55928.0,1425.0,260.0,,8554.0,
2018-01-15 11:00:00+00:00,251.0,,6057.0,562.0,211.0,6604.0,2588.0,55935.0,1535.0,260.0,,8926.0,
2018-01-15 12:00:00+00:00,249.0,,6135.0,538.0,211.0,6368.0,2536.0,55638.0,1437.0,260.0,,9164.0,
2018-01-15 13:00:00+00:00,250.0,,5978.0,500.0,211.0,6097.0,2219.0,55439.0,1199.0,261.0,,9316.0,
2018-01-15 14:00:00+00:00,249.0,,5965.0,493.0,211.0,5992.0,2177.0,55395.0,709.0,260.0,,9436.0,
2018-01-15 15:00:00+00:00,250.0,,6017.0,516.0,211.0,5971.0,2454.0,55477.0,257.0,259.0,,9416.0,
2018-01-15 16:00:00+00:00,251.0,,5860.0,497.0,211.0,6074.0,2748.0,55479.0,70.0,260.0,,9421.0,
2018-01-15 17:00:00+00:00,252.0,,5971.0,561.0,213.0,6344.0,3447.0,55625.0,0.0,261.0,,9402.0,
2018-01-15 18:00:00+00:00,253.0,,5987.0,547.0,212.0,6415.0,3497.0,55650.0,0.0,261.0,,9251.0,
2018-01-15 19:00:00+00:00,253.0,,5178.0,524.0,212.0,6180.0,2776.0,55516.0,0.0,260.0,,9148.0,
2018-01-15 20:00:00+00:00,253.0,,3931.0,533.0,212.0,5996.0,1723.0,55286.0,0.0,256.0,,9057.0,
2018-01-15 21:00:00+00:00,252.0,,3601.0,518.0,212.0,6007.0,1832.0,55327.0,0.0,257.0,,9009.0,
2018-01-15 22:00:00+00:00,252.0,,3338.0,442.0,212.0,6118.0,2079.0,55147.0,0.0,260.0,,8877.0,
2018-01-15 23:00:00+00:00,251.0,,3305.0,317.0,212.0,5708.0,1438.0,54305.0,0.0,264.0,,8836.0,
2018-01-16 00:00:00+00:00,251.0,,3015.0,315.0,211.0,5584.0,1010.0,52058.0,0.0,263.0,,8925.0,
2018-01-16 01:00:00+00:00,250.0,,2914.0,323.0,211.0,5486.0,1030.0,50370.0,0.0,257.0,,8905.0,
2018-01-16 02:00:00+00:00,251.0,,2955.0,346.0,211.0,5412.0,1213.0,49291.0,0.0,259.0,,9038.0,
2018-01-16 03:00:00+00:00,251.0,,2956.0,346.0,212.0,5403.0,1243.0,49717.0,0.0,258.0,,9339.0,
2018-01-16 04:00:00+00:00,251.0,,2939.0,336.0,212.0,5456.0,1379.0,51890.0,0.0,258.0,,9455.0,
2018-01-16 05:00:00+00:00,250.0,,2994.0,346.0,211.0,5513.0,1833.0,55417.0,0.0,249.0,,9615.0,
2018-01-16 06:00:00+00:00,250.0,,3224.0,366.0,211.0,5879.0,2661.0,56877.0,0.0,251.0,,9851.0,
2018-01-16 07:00:00+00:00,249.0,,3176.0,327.0,211.0,6055.0,2417.0,56825.0,117.0,250.0,,9739.0,
2018-01-16 08:00:00+00:00,251.0,,3172.0,334.0,212.0,6261.0,2504.0,56932.0,473.0,252.0,,9756.0,
2018-01-16 09:00:00+00:00,251.0,,3149.0,337.0,212.0,6303.0,2749.0,56986.0,1056.0,253.0,,9489.0,
2018-01-16 10:00:00+00:00,250.0,,3142.0,338.0,211.0,6246.0,2573.0,56925.0,1384.0,253.0,,9536.0,
2018-01-16 11:00:00+00:00,252.0,,3133.0,322.0,211.0,6267.0,1981.0,56811.0,1506.0,256.0,,9586.0,
2018-01-16 12:00:00+00:00,252.0,,3085.0,204.0,211.0,6228.0,2159.0,56737.0,1417.0,257.0,,9551.0,
2018-01-16 13:00:00+00:00,257.0,,3159.0,3.0,211.0,6046.0,2174.0,56613.0,1199.0,258.0,,9424.0,
2018-01-16 14:00:00+00:00,261.0,,3226.0,,210.0,5917.0,1915.0,56543.0,808.0,257.0,,9305.0,
2018-01-16 15:00:00+00:00,261.0,,3222.0,,211.0,5989.0,1895.0,55840.0,328.0,256.0,,8979.0,
2018-01-16 16:00:00+00:00,261.0,,3236.0,,211.0,6299.0,2331.0,56256.0,78.0,260.0,,8641.0,
2018-01-16 17:00:00+00:00,261.0,,3284.0,,212.0,6614.0,3186.0,56467.0,0.0,258.0,,8596.0,
2018-01-16 18:00:00+00:00,261.0,,3284.0,,212.0,6528.0,3178.0,56938.0,0.0,256.0,,8487.0,
2018-01-16 19:00:00+00:00,261.0,,3174.0,,211.0,6417.0,2157.0,56571.0,0.0,256.0,,8216.0,
2018-01-16 20:00:00+00:00,261.0,,3017.0,,210.0,6173.0,1797.0,56271.0,0.0,258.0,,8569.0,
2018-01-16 21:00:00+00:00,261.0,,2905.0,,210.0,6002.0,2163.0,55892.0,0.0,263.0,,9009.0,
2018-01-16 22:00:00+00:00,261.0,,2854.0,,211.0,6174.0,1844.0,55555.0,0.0,263.0,,9373.0,
2018-01-16 23:00:00+00:00,259.0,,2765.0,,211.0,6021.0,1666.0,53976.0,0.0,262.0,,9501.0,
2018-01-17 00:00:00+00:00,260.0,,2728.0,,211.0,5945.0,1366.0,54144.0,0.0,261.0,,9726.0,
2018-01-17 01:00:00+00:00,261.0,,2647.0,,211.0,5875.0,1440.0,54226.0,0.0,263.0,,9824.0,
2018-01-17 02:00:00+00:00,260.0,,2636.0,1.0,211.0,5754.0,1494.0,53593.0,0.0,264.0,,9735.0,
2018-01-17 03:00:00+00:00,258.0,,2654.0,1.0,211.0,5722.0,1595.0,53896.0,0.0,263.0,,9501.0,
2018-01-17 04:00:00+00:00,259.0,,2749.0,0.0,211.0,5785.0,1791.0,55162.0,0.0,260.0,,9513.0,
2018-01-17 05:00:00+00:00,259.0,,3128.0,,212.0,6119.0,2307.0,56497.0,0.0,259.0,,9576.0,
2018-01-17 06:00:00+00:00,262.0,,3667.0,,213.0,6592.0,3550.0,57250.0,0.0,258.0,,9593.0,
2018-01-17 07:00:00+00:00,262.0,,3873.0,0.0,212.0,6779.0,3830.0,57526.0,137.0,256.0,,9217.0,
2018-01-17 08:00:00+00:00,261.0,,4364.0,1.0,213.0,6832.0,3731.0,57543.0,633.0,255.0,,9005.0,
2018-01-17 09:00:00+00:00,261.0,,4423.0,2.0,213.0,6925.0,3253.0,57471.0,1511.0,256.0,,8940.0,
2018-01-17 10:00:00+00:00,262.0,,4395.0,1.0,213.0,6837.0,2904.0,57341.0,2256.0,255.0,,9027.0,
2018-01-17 11:00:00+00:00,263.0,,4005.0,0.0,213.0,6854.0,2427.0,57085.0,2544.0,258.0,,9254.0,
2018-01-17 12:00:00+00:00,264.0,,4061.0,,212.0,6709.0,1851.0,56805.0,2453.0,258.0,,9426.0,
2018-01-17 13:00:00+00:00,263.0,,4203.0,0.0,212.0,6498.0,1638.0,56825.0,2082.0,257.0,,9438.0,
2018-01-17 14:00:00+00:00,263.0,,4203.0,34.0,212.0,6362.0,1644.0,56985.0,1371.0,256.0,,9160.0,
2018-01-17 15:00:00+00:00,263.0,,4289.0,132.0,212.0,6322.0,1750.0,56835.0,550.0,258.0,,8672.0,
2018-01-17 16:00:00+00:00,262.0,,4392.0,196.0,212.0,6455.0,2483.0,56881.0,99.0,255.0,,8216.0,
2018-01-17 17:00:00+00:00,261.0,,4264.0,276.0,213.0,6730.0,3539.0,57178.0,0.0,257.0,,7918.0,
2018-01-17 18:00:00+00:00,262.0,,4476.0,388.0,213.0,6901.0,3755.0,57383.0,0.0,255.0,,7986.0,
2018-01-17 19:00:00+00:00,262.0,,4335.0,529.0,212.0,6738.0,3197.0,57132.0,0.0,253.0,,7809.0,
2018-01-17 20:00:00+00:00,263.0,,4144.0,562.0,211.0,6527.0,2224.0,56904.0,0.0,255.0,,7969.0,
2018-01-17 21:00:00+00:00,262.0,,3881.0,548.0,211.0,6387.0,2241.0,57004.0,0.0,255.0,,7952.0,
2018-01-17 22:00:00+00:00,261.0,,3593.0,536.0,211.0,6428.0,2508.0,57006.0,0.0,255.0,,8215.0,
2018-01-17 23:00:00+00:00,261.0,,3035.0,412.0,212.0,6244.0,1871.0,56424.0,0.0,250.0,,8755.0,
2018-01-18 00:00:00+00:00,261.0,,2929.0,389.0,211.0,6139.0,1876.0,55406.0,0.0,250.0,,9225.0,
2018-01-18 01:00:00+00:00,263.0,,2970.0,385.0,211.0,6120.0,1618.0,54419.0,0.0,251.0,,9522.0,
2018-01-18 02:00:00+00:00,271.0,,2935.0,402.0,211.0,6065.0,1507.0,53183.0,0.0,248.0,,9777.0,
2018-01-18 03:00:00+00:00,277.0,,2952.0,389.0,211.0,5916.0,1980.0,53389.0,0.0,244.0,,9875.0,
2018-01-18 04:00:00+00:00,280.0,,3075.0,370.0,212.0,5807.0,2068.0,54662.0,0.0,247.0,,9840.0,
2018-01-18 05:00:00+00:00,280.0,,3363.0,380.0,211.0,6084.0,2245.0,55861.0,0.0,246.0,,9688.0,
2018-01-18 06:00:00+00:00,280.0,,3641.0,443.0,213.0,6296.0,2699.0,57008.0,0.0,245.0,,9577.0,
2018-01-18 07:00:00+00:00,278.0,,3856.0,422.0,213.0,6419.0,2723.0,57112.0,134.0,241.0,,9616.0,
2018-01-18 08:00:00+00:00,277.0,,3973.0,431.0,212.0,6431.0,2652.0,57087.0,539.0,241.0,,9670.0,
2018-01-18 09:00:00+00:00,278.0,,3962.0,430.0,210.0,6360.0,2625.0,56978.0,1105.0,242.0,,9510.0,
2018-01-18 10:00:00+00:00,276.0,,3957.0,431.0,211.0,6400.0,2741.0,56962.0,1511.0,245.0,,9413.0,
2018-01-18 11:00:00+00:00,278.0,,3921.0,412.0,212.0,6383.0,2419.0,56832.0,1753.0,246.0,,9289.0,
2018-01-18 12:00:00+00:00,279.0,,3867.0,414.0,211.0,6427.0,2272.0,56763.0,1831.0,248.0,,9005.0,
2018-01-18 13:00:00+00:00,281.0,,3917.0,447.0,211.0,6308.0,2467.0,56453.0,1616.0,248.0,,8456.0,
2018-01-18 14:00:00+00:00,280.0,,3917.0,451.0,212.0,6346.0,2572.0,56336.0,1095.0,247.0,,7594.0,
2018-01-18 15:00:00+00:00,280.0,,3965.0,391.0,210.0,6330.0,3454.0,56336.0,417.0,254.0,,6912.0,
2018-01-18 16:00:00+00:00,281.0,,3934.0,465.0,211.0,6527.0,3292.0,56636.0,87.0,258.0,,6676.0,
