,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore,Hydro Pumped Storage Net
2014-12-10 10:00:00+00:00,308.0,1971.5,931.5,0.0,0.0,2155.75,928.75,0.0,0.0,121.0,0.0,916.5,402.25
2014-12-10 11:00:00+00:00,308.0,2038.75,931.5,0.0,0.0,2034.75,899.75,0.0,0.0,131.75,0.0,620.75,431.5
2014-12-10 12:00:00+00:00,308.0,2063.0,932.75,0.0,0.0,2034.25,1030.5,82.75,0.0,119.0,0.0,401.75,905.5
2014-12-10 13:00:00+00:00,308.0,2266.25,907.0,0.0,0.0,2103.25,1316.25,1003.75,0.0,84.25,0.0,423.25,947.75
2014-12-10 14:00:00+00:00,308.0,2171.25,919.25,0.0,0.0,2199.25,1257.0,644.75,0.0,38.0,0.0,398.25,912.5
2014-12-10 15:00:00+00:00,308.0,2091.25,932.25,0.0,0.0,2229.75,1316.75,449.75,0.0,7.5,0.0,316.0,1046.5
2014-12-10 16:00:00+00:00,308.0,2094.75,931.5,0.0,0.0,2268.0,1273.75,872.5,0.0,0.0,0.0,234.25,1278.75
2014-12-10 17:00:00+00:00,308.0,2084.5,930.5,0.0,0.0,2273.25,1400.0,1155.25,0.0,0.0,0.0,148.5,1293.25
2014-12-10 18:00:00+00:00,308.0,2111.0,931.0,0.0,0.0,2254.25,1306.75,774.25,0.0,0.0,0.0,151.75,1145.75
2014-12-10 19:00:00+00:00,308.0,2022.25,907.5,0.0,0.0,2072.5,789.75,36.25,0.0,0.0,0.0,140.25,534.75
2014-12-10 20:00:00+00:00,308.0,1899.5,768.25,0.0,0.0,2042.0,508.75,0.0,0.0,0.0,0.0,186.0,312.25
2014-12-10 21:00:00+00:00,308.0,1595.25,654.5,0.0,0.0,2034.5,317.0,1.5,0.0,0.0,0.0,183.75,156.25
2014-12-10 22:00:00+00:00,308.0,1130.5,488.25,0.0,0.0,1991.25,252.25,199.5,0.0,0.0,0.0,182.5,-247.25
2014-12-10 23:00:00+00:00,296.0,1008.5,476.0,0.0,0.0,1935.75,224.5,133.5,0.0,0.0,0.0,203.0,-729.5
2014-12-11 00:00:00+00:00,296.0,953.0,475.5,0.0,0.0,1936.0,240.25,101.75,0.0,0.0,0.0,218.75,-1134.5
2014-12-11 01:00:00+00:00,296.0,1063.5,476.0,0.0,0.0,1954.75,254.75,11.25,0.0,0.0,0.0,232.0,-1157.25
2014-12-11 02:00:00+00:00,296.0,1192.5,448.75,0.0,0.0,1948.0,273.5,0.0,0.0,0.0,0.0,226.75,-1192.0
2014-12-11 03:00:00+00:00,296.0,1262.0,317.0,0.0,0.0,1941.0,308.5,10.75,0.0,0.0,0.0,190.25,-1035.25
2014-12-11 04:00:00+00:00,296.0,1697.0,318.0,0.0,0.0,1927.25,292.5,47.25,0.0,0.0,0.0,138.0,-451.25
2014-12-11 05:00:00+00:00,296.0,2166.25,443.75,0.0,0.0,1889.5,462.0,78.25,0.0,0.0,0.0,97.5,114.0
2014-12-11 06:00:00+00:00,296.0,2460.0,602.5,0.0,0.0,1974.75,577.75,330.75,0.0,0.5,0.0,82.5,388.75
2014-12-11 07:00:00+00:00,296.0,2475.25,595.25,0.0,0.0,2038.75,539.25,601.0,0.0,10.25,0.0,161.25,480.0
2014-12-11 08:00:00+00:00,296.0,2473.5,595.0,0.0,0.0,2053.0,544.75,613.75,0.0,36.0,0.0,253.5,601.5
2014-12-11 09:00:00+00:00,296.0,2508.75,595.5,0.0,0.0,2048.75,503.75,187.25,0.0,68.25,0.0,243.0,494.5
2014-12-11 10:00:00+00:00,295.0,2748.0,597.25,0.0,0.0,2046.0,458.25,22.75,0.0,91.5,0.0,213.25,374.0
2014-12-11 11:00:00+00:00,293.0,3011.25,610.75,0.0,0.0,1971.25,358.0,0.0,0.0,99.75,0.0,150.75,-23.5
2014-12-11 12:00:00+00:00,296.0,3018.25,608.25,0.0,0.0,1944.0,387.0,0.0,0.0,92.0,0.0,189.25,-5.5
2014-12-11 13:00:00+00:00,296.0,3016.25,608.5,0.0,0.0,1968.5,353.0,0.0,0.0,65.0,0.0,279.25,-61.25
2014-12-11 14:00:00+00:00,296.0,3004.25,606.75,0.0,0.0,2010.5,343.0,0.0,0.0,28.5,0.0,301.5,95.5
2014-12-11 15:00:00+00:00,296.0,2917.25,608.0,0.0,0.0,2181.5,435.25,0.0,0.0,5.5,0.0,371.5,289.0
2014-12-11 16:00:00+00:00,296.0,2960.25,614.75,0.0,0.0,2248.0,782.75,597.25,0.0,0.0,0.0,326.5,653.25
2014-12-11 17:00:00+00:00,296.0,2899.25,609.75,0.0,0.0,2254.25,723.75,689.5,0.0,0.0,0.0,311.75,492.0
2014-12-11 18:00:00+00:00,296.0,2627.75,594.25,0.0,0.0,2190.0,637.0,404.5,0.0,0.0,0.0,334.25,397.25
2014-12-11 19:00:00+00:00,296.0,2605.0,527.75,0.0,0.0,2032.75,312.0,0.0,0.0,0.0,0.0,468.5,-60.0
2014-12-11 20:00:00+00:00,296.0,2534.5,463.5,0.0,0.0,1990.5,226.5,0.0,0.0,0.0,0.0,629.5,-207.5
2014-12-11 21:00:00+00:00,299.0,2008.5,350.25,0.0,0.0,1974.25,228.75,0.0,0.0,0.0,0.0,825.5,-524.5
2014-12-11 22:00:00+00:00,297.0,1419.75,255.5,0.0,0.0,1941.5,210.5,0.0,0.0,0.0,0.0,783.75,-854.5
2014-12-11 23:00:00+00:00,300.0,1131.75,253.5,0.0,0.0,1884.5,204.75,399.75,0.0,0.0,0.0,688.25,-748.5
2014-12-12 00:00:00+00:00,300.0,1135.25,253.75,0.0,0.0,1885.75,186.25,78.25,0.0,0.0,0.0,778.25,-714.5
2014-12-12 01:00:00+00:00,300.0,1137.5,253.75,0.0,0.0,1884.5,181.0,0.0,0.0,0.0,0.0,670.75,-759.5
2014-12-12 02:00:00+00:00,300.0,1131.0,252.5,0.0,0.0,1870.25,212.75,35.5,0.0,0.0,0.0,406.25,-898.0
2014-12-12 03:00:00+00:00,300.0,1164.75,253.25,0.0,0.0,1841.0,259.75,144.0,0.0,0.0,0.0,276.25,-451.25
2014-12-12 04:00:00+00:00,300.0,1474.25,252.5,0.0,0.0,1827.0,276.5,202.5,0.0,0.0,0.0,238.25,-355.25
2014-12-12 05:00:00+00:00,300.0,1844.75,349.5,0.0,0.0,1871.0,678.0,135.0,0.0,0.0,0.0,216.0,136.75
2014-12-12 06:00:00+00:00,296.0,2142.25,454.5,0.0,0.0,2007.25,1114.5,1058.5,0.0,0.75,0.0,197.25,917.0
2014-12-12 07:00:00+00:00,297.0,2210.5,448.0,0.0,0.0,2034.5,1299.5,973.0,0.0,14.25,0.0,280.0,1032.75
2014-12-12 08:00:00+00:00,297.0,2319.0,453.75,0.0,0.0,2008.5,866.25,636.75,0.0,44.5,0.0,308.5,721.25
2014-12-12 09:00:00+00:00,297.0,2640.5,453.25,0.0,0.0,2000.0,938.25,0.0,0.0,79.75,0.0,351.75,169.0
2014-12-12 10:00:00+00:00,296.0,2684.75,450.0,0.0,0.0,1989.5,760.5,0.0,0.0,106.25,0.0,322.5,322.5
2014-12-12 11:00:00+00:00,296.0,2720.0,450.5,0.0,0.0,1904.25,621.5,0.0,0.0,114.75,0.0,560.75,44.25
2014-12-12 12:00:00+00:00,296.0,2646.25,450.5,0.0,0.0,1883.5,627.0,0.0,0.0,103.0,0.0,879.5,-144.0
2014-12-12 13:00:00+00:00,296.0,2635.25,450.0,0.0,0.0,1907.5,605.75,0.0,0.0,74.0,0.0,1198.25,-152.75
2014-12-12 14:00:00+00:00,300.0,2404.0,449.0,0.0,0.0,1944.0,425.5,0.0,0.0,34.5,0.0,1388.25,-102.5
2014-12-12 15:00:00+00:00,300.0,2467.0,449.25,0.0,0.0,2021.0,527.0,0.0,0.0,7.25,0.0,1551.25,168.75
2014-12-12 16:00:00+00:00,300.0,2319.5,454.0,0.0,0.0,2132.5,599.5,0.0,0.0,0.0,0.0,1557.75,454.25
2014-12-12 17:00:00+00:00,304.0,2318.25,449.75,0.0,0.0,2144.75,799.0,0.0,0.0,0.0,0.0,1508.25,530.25
2014-12-12 18:00:00+00:00,304.0,2326.5,448.25,0.0,0.0,2111.75,475.5,0.0,0.0,0.0,0.0,1416.75,129.25
2014-12-12 19:00:00+00:00,304.0,2258.0,456.75,0.0,0.0,1963.0,416.75,0.0,0.0,0.0,0.0,1117.5,-44.25
2014-12-12 20:00:00+00:00,304.0,2221.75,457.25,0.0,0.0,1929.25,379.25,0.0,0.0,0.0,0.0,895.75,-23.5
2014-12-12 21:00:00+00:00,305.0,2102.75,348.0,0.0,0.0,1886.5,304.5,0.0,0.0,0.0,0.0,706.75,-39.75
2014-12-12 22:00:00+00:00,308.0,1772.5,253.25,0.0,0.0,1839.0,252.75,24.0,0.0,0.0,0.0,398.75,-154.0
2014-12-12 23:00:00+00:00,308.0,1218.5,202.25,0.0,0.0,1785.75,224.0,285.5,0.0,0.0,0.0,375.75,-628.75
2014-12-13 00:00:00+00:00,308.0,1105.0,201.5,0.0,0.0,1782.5,234.25,205.0,0.0,0.0,0.0,425.0,-1073.5
2014-12-13 01:00:00+00:00,308.0,1097.0,202.0,0.0,0.0,1788.25,229.5,134.5,0.0,0.0,0.0,443.25,-1093.25
2014-12-13 02:00:00+00:00,304.0,1084.25,200.0,0.0,0.0,1800.0,233.5,60.25,0.0,0.0,0.0,506.5,-859.75
2014-12-13 03:00:00+00:00,304.0,1090.5,201.25,0.0,0.0,1802.5,234.25,16.25,0.0,0.0,0.0,493.75,-683.5
2014-12-13 04:00:00+00:00,304.0,1141.5,200.25,0.0,0.0,1805.0,212.75,120.0,0.0,0.0,0.0,361.5,-841.75
2014-12-13 05:00:00+00:00,307.0,1170.25,199.0,0.0,0.0,1812.0,175.25,144.25,0.0,0.0,0.0,358.5,-484.0
2014-12-13 06:00:00+00:00,306.0,1197.75,198.5,0.0,0.0,1860.5,289.75,301.75,0.0,0.25,0.0,587.75,-177.75
2014-12-13 07:00:00+00:00,308.0,1339.0,292.0,0.0,0.0,1913.75,288.75,201.5,0.0,11.5,0.0,556.75,66.25
2014-12-13 08:00:00+00:00,308.0,1506.0,406.75,0.0,0.0,1954.25,278.75,278.0,0.0,38.25,0.0,362.25,49.0
2014-12-13 09:00:00+00:00,308.0,1471.25,407.5,0.0,0.0,1950.0,323.25,382.75,0.0,72.5,0.0,299.0,41.75
2014-12-13 10:00:00+00:00,308.0,1527.75,408.75,0.0,0.0,1943.0,308.5,279.25,0.0,99.5,0.0,275.25,27.75
2014-12-13 11:00:00+00:00,308.0,1533.5,409.25,0.0,0.0,1926.75,323.5,336.25,0.0,109.5,0.0,192.25,13.5
2014-12-13 12:00:00+00:00,308.0,1466.75,408.75,0.0,0.0,1843.75,353.0,248.0,0.0,101.5,0.0,216.0,13.25
2014-12-13 13:00:00+00:00,311.0,1463.25,409.25,0.0,0.0,1841.5,325.75,134.0,0.0,71.5,0.0,224.25,40.25
2014-12-13 14:00:00+00:00,312.0,1506.75,408.5,0.0,0.0,1844.0,511.5,0.0,0.0,31.0,0.0,238.25,83.25
2014-12-13 15:00:00+00:00,312.0,1687.5,408.25,0.0,0.0,2084.25,1117.25,1103.5,0.0,5.75,0.0,335.0,971.25
2014-12-13 16:00:00+00:00,312.0,1730.75,406.75,0.0,0.0,2132.75,1116.75,1352.75,0.0,0.0,0.0,382.0,1156.0
2014-12-13 17:00:00+00:00,312.0,1743.25,407.0,0.0,0.0,2155.25,1026.75,1381.75,0.0,0.0,0.0,355.25,1035.5
2014-12-13 18:00:00+00:00,312.0,1728.5,406.5,0.0,0.0,2178.5,966.75,1018.25,0.0,0.0,0.0,319.25,687.25
2014-12-13 19:00:00+00:00,311.0,1670.75,405.25,0.0,0.0,2061.25,466.5,0.0,0.0,0.0,0.0,322.75,218.0
2014-12-13 20:00:00+00:00,312.0,1453.75,407.75,0.0,0.0,1926.0,197.75,0.0,0.0,0.0,0.0,384.5,-56.0
2014-12-13 21:00:00+00:00,312.0,1434.0,408.0,0.0,0.0,1863.25,342.25,0.0,0.0,0.0,0.0,332.5,-126.25
2014-12-13 22:00:00+00:00,312.0,1389.75,407.25,0.0,0.0,1832.0,336.75,0.0,0.0,0.0,0.0,305.5,-109.25
2014-12-13 23:00:00+00:00,312.0,1131.75,253.5,0.0,0.0,1884.5,204.75,440.5,0.0,0.0,0.0,250.25,-741.0
2014-12-14 00:00:00+00:00,312.0,1135.25,253.75,0.0,0.0,1885.75,186.25,272.25,0.0,0.0,0.0,240.25,-709.75
2014-12-14 01:00:00+00:00,312.0,1137.5,253.75,0.0,0.0,1884.5,181.0,175.5,0.0,0.0,0.0,232.75,-758.25
2014-12-14 02:00:00+00:00,312.0,1131.0,252.5,0.0,0.0,1870.25,212.75,308.25,0.0,0.0,0.0,219.25,-898.0
2014-12-14 03:00:00+00:00,311.0,1164.75,253.25,0.0,0.0,1841.0,259.75,419.25,0.0,0.0,0.0,300.75,-446.25
2014-12-14 04:00:00+00:00,310.0,1474.25,252.5,0.0,0.0,1812.0,276.5,493.25,0.0,0.0,0.0,250.5,-353.75
2014-12-14 05:00:00+00:00,308.0,1846.75,349.5,0.0,0.0,1857.0,678.0,565.0,0.0,0.0,0.0,165.0,136.75
2014-12-14 06:00:00+00:00,308.0,2164.75,454.5,0.0,0.0,2064.75,1114.5,1668.25,0.0,0.5,0.0,147.5,917.0
2014-12-14 07:00:00+00:00,308.0,2210.25,448.0,0.0,0.0,2038.0,1299.5,1786.75,0.0,11.0,0.0,88.25,1032.75
2014-12-14 08:00:00+00:00,308.0,2271.75,453.75,0.0,0.0,2022.75,866.25,1191.25,0.0,35.75,0.0,68.5,721.25
2014-12-14 09:00:00+00:00,308.0,2593.75,453.25,0.0,0.0,1974.5,938.25,627.75,0.0,66.25,0.0,52.25,169.0
2014-12-14 10:00:00+00:00,308.0,2638.0,450.0,0.0,0.0,1960.5,760.5,841.75,0.0,90.5,0.0,72.75,322.5
2014-12-14 11:00:00+00:00,308.0,2673.5,450.5,0.0,0.0,1934.25,621.5,404.25,0.0,100.75,0.0,37.0,44.25
2014-12-14 12:00:00+00:00,308.0,2599.25,450.5,0.0,0.0,1914.25,627.0,224.25,0.0,93.5,0.0,28.25,-144.0
2014-12-14 13:00:00+00:00,308.0,2637.75,450.0,0.0,0.0,1918.25,605.75,41.0,0.0,68.5,0.0,46.5,-152.75
2014-12-14 14:00:00+00:00,308.0,2432.0,449.0,0.0,0.0,1961.0,425.5,0.0,0.0,32.75,0.0,88.75,-102.5
2014-12-14 15:00:00+00:00,308.0,2495.0,449.25,0.0,0.0,2076.5,527.0,41.5,0.0,6.5,0.0,90.0,131.75
2014-12-14 16:00:00+00:00,308.0,2347.5,454.0,0.0,0.0,2105.75,599.5,149.25,0.0,0.0,0.0,103.25,389.25
2014-12-14 17:00:00+00:00,308.0,2346.25,449.75,0.0,0.0,2089.75,799.0,251.0,0.0,0.0,0.0,115.0,530.25
2014-12-14 18:00:00+00:00,308.0,2354.5,448.25,0.0,0.0,2040.5,475.5,0.0,0.0,0.0,0.0,131.75,129.25
2014-12-14 19:00:00+00:00,308.0,2286.0,456.75,0.0,0.0,1961.25,416.75,0.0,0.0,0.0,0.0,164.5,-44.25
2014-12-14 20:00:00+00:00,310.0,2249.75,457.25,0.0,0.0,1931.75,379.25,0.0,0.0,0.0,0.0,138.75,-23.5
2014-12-14 21:00:00+00:00,312.0,2130.75,348.0,0.0,0.0,1887.5,304.5,26.0,0.0,0.0,0.0,112.5,-39.75
2014-12-14 22:00:00+00:00,312.0,1788.5,253.25,0.0,0.0,1839.0,252.75,283.75,0.0,0.0,0.0,85.5,-149.0
2014-12-14 23:00:00+00:00,320.0,1218.5,202.25,0.0,0.0,1785.75,224.0,285.5,0.0,0.0,0.0,78.75,-628.75
2014-12-15 00:00:00+00:00,320.0,1105.0,201.5,0.0,0.0,1782.5,234.25,205.0,0.0,0.0,0.0,87.5,-1073.5
2014-12-15 01:00:00+00:00,320.0,1097.0,202.0,0.0,0.0,1788.25,229.5,134.5,0.0,0.0,0.0,110.5,-1093.25
2014-12-15 02:00:00+00:00,320.0,1084.25,200.0,0.0,0.0,1800.0,233.5,60.25,0.0,0.0,0.0,98.0,-859.75
2014-12-15 03:00:00+00:00,317.0,1090.5,201.25,0.0,0.0,1802.5,234.25,16.25,0.0,0.0,0.0,53.0,-683.5
2014-12-15 04:00:00+00:00,316.0,1141.5,200.25,0.0,0.0,1805.0,212.75,120.0,0.0,0.0,0.0,71.25,-841.75
2014-12-15 05:00:00+00:00,316.0,1170.25,199.0,0.0,0.0,1812.0,175.25,144.25,0.0,0.0,0.0,62.75,-484.0
2014-12-15 06:00:00+00:00,316.0,1197.75,198.5,0.0,0.0,1860.5,289.75,301.75,0.0,0.5,0.0,59.25,-177.75
2014-12-15 07:00:00+00:00,316.0,1339.0,292.0,0.0,0.0,1913.75,288.75,201.5,0.0,8.75,0.0,38.5,66.25
2014-12-15 08:00:00+00:00,319.0,1506.0,406.75,0.0,0.0,1954.25,278.75,278.0,0.0,30.5,0.0,40.0,49.0
2014-12-15 09:00:00+00:00,320.0,1471.25,407.5,0.0,0.0,1950.0,323.25,382.75,0.0,57.75,0.0,34.75,41.75
2014-12-15 10:00:00+00:00,317.0,1789.5,908.5,0.0,0.0,1943.75,663.5,1530.5,0.0,82.75,0.0,34.25,693.25
2014-12-15 11:00:00+00:00,317.0,1801.5,919.75,0.0,0.0,1857.25,799.75,1409.25,0.0,91.5,0.0,24.25,747.75
2014-12-15 12:00:00+00:00,320.0,1833.0,931.25,0.0,0.0,1864.5,825.75,1667.75,0.0,80.25,0.0,13.5,870.25
2014-12-15 13:00:00+00:00,320.0,1824.75,932.25,0.0,0.0,1896.0,1064.5,1586.0,0.0,55.25,0.0,13.25,1041.5
2014-12-15 14:00:00+00:00,318.0,1859.75,936.5,0.0,0.0,1953.5,1086.75,2014.0,0.0,24.0,0.0,16.75,894.25
2014-12-15 15:00:00+00:00,316.0,1864.25,938.0,0.0,0.0,2121.0,1084.0,2436.5,0.0,4.5,0.0,20.75,966.25
2014-12-15 16:00:00+00:00,316.0,1935.0,938.0,0.0,0.0,2138.25,982.5,2384.5,0.0,0.0,0.0,21.0,1154.0
2014-12-15 17:00:00+00:00,316.0,1888.0,938.0,0.0,0.0,2145.75,945.0,2218.75,0.0,0.0,0.0,51.5,1154.25
2014-12-15 18:00:00+00:00,316.0,1855.0,930.75,0.0,0.0,2150.75,909.0,1911.0,0.0,0.0,0.0,67.25,1096.25
2014-12-15 19:00:00+00:00,316.0,1788.0,930.5,0.0,0.0,2097.75,665.0,1334.5,0.0,0.0,0.0,67.75,426.5
2014-12-15 20:00:00+00:00,317.0,1621.75,930.5,0.0,0.0,1933.75,280.25,621.25,0.0,0.0,0.0,63.0,34.25
2014-12-15 21:00:00+00:00,320.0,1601.0,887.75,0.0,0.0,1847.0,313.5,235.0,0.0,0.0,0.0,56.0,-20.25
2014-12-15 22:00:00+00:00,320.0,1473.25,747.0,0.0,0.0,1753.25,324.25,331.25,0.0,0.0,0.0,68.25,-168.5
2014-12-15 23:00:00+00:00,316.0,1352.75,723.0,0.0,0.0,1685.75,455.75,129.25,0.0,0.0,0.0,54.5,-402.25
2014-12-16 00:00:00+00:00,316.0,1322.0,721.5,0.0,0.0,1679.75,342.75,140.5,0.0,0.0,0.0,44.25,-286.0
2014-12-16 01:00:00+00:00,316.0,1303.25,723.75,0.0,0.0,1683.5,328.25,0.0,0.0,0.0,0.0,61.25,-336.5
2014-12-16 02:00:00+00:00,316.0,1356.75,723.5,0.0,0.0,1679.0,377.0,73.0,0.0,0.0,0.0,45.0,-369.5
2014-12-16 03:00:00+00:00,316.0,1411.0,725.5,0.0,0.0,1672.75,402.5,238.0,0.0,0.0,0.0,57.5,-340.5
2014-12-16 04:00:00+00:00,316.0,1451.0,757.25,0.0,0.0,1670.75,373.5,293.75,0.0,0.0,0.0,71.75,-280.25
2014-12-16 05:00:00+00:00,316.0,1601.5,898.0,0.0,0.0,1751.75,675.0,1054.5,0.0,0.0,0.0,77.0,325.25
2014-12-16 06:00:00+00:00,312.0,1855.25,938.5,0.0,0.0,1882.0,1170.0,2325.0,0.0,0.25,0.0,89.75,990.75
2014-12-16 07:00:00+00:00,314.0,2060.25,939.0,0.0,0.0,1959.25,1079.25,2025.75,0.0,7.0,0.0,74.5,1095.75
2014-12-16 08:00:00+00:00,315.0,2050.0,938.75,0.0,0.0,1935.5,1095.0,2283.75,0.0,25.5,0.0,84.25,1239.25
2014-12-16 09:00:00+00:00,316.0,2017.5,938.25,0.0,0.0,1939.25,1070.5,2096.75,0.0,48.0,0.0,82.75,1240.5
2014-12-16 10:00:00+00:00,316.0,2001.5,939.5,0.0,0.0,1950.5,1057.75,1880.75,0.0,68.75,0.0,35.0,1229.25
2014-12-16 11:00:00+00:00,314.0,2089.25,939.75,0.0,0.0,1935.5,798.5,1837.5,0.0,78.0,0.0,21.5,950.75
2014-12-16 12:00:00+00:00,316.0,2179.75,939.25,0.0,0.0,1885.0,725.0,1434.75,0.0,70.5,0.0,26.25,500.75
2014-12-16 13:00:00+00:00,316.0,2153.25,938.75,0.0,0.0,1900.0,666.25,1437.25,0.0,50.0,0.0,20.25,505.0
2014-12-16 14:00:00+00:00,316.0,2189.25,939.0,0.0,0.0,1977.5,634.0,1480.0,0.0,23.0,0.0,4.75,579.0
2014-12-16 15:00:00+00:00,316.0,2204.75,937.75,0.0,0.0,2073.5,619.5,1666.25,0.0,4.5,0.0,5.5,645.25
2014-12-16 16:00:00+00:00,316.0,2297.75,848.75,0.0,0.0,2129.25,655.0,1999.75,0.0,0.0,0.0,7.25,734.75
2014-12-16 17:00:00+00:00,316.0,2308.25,801.75,0.0,0.0,2144.25,685.75,2730.0,0.0,0.0,0.0,12.0,1167.5
2014-12-16 18:00:00+00:00,316.0,2216.5,766.25,0.0,0.0,2093.0,491.5,2145.0,0.0,0.0,0.0,19.25,930.0
2014-12-16 19:00:00+00:00,315.0,1949.75,766.0,0.0,0.0,2040.75,158.75,1831.5,0.0,0.0,0.0,26.75,730.25
2014-12-16 20:00:00+00:00,315.0,1630.25,779.0,0.0,0.0,1894.25,195.0,695.25,0.0,0.0,0.0,43.75,157.75
2014-12-16 21:00:00+00:00,316.0,1400.5,723.75,0.0,0.0,1806.75,224.25,639.5,0.0,0.0,0.0,103.5,-67.0
2014-12-16 22:00:00+00:00,314.0,1281.0,528.75,0.0,0.0,1726.25,197.5,126.25,0.0,0.0,0.0,214.0,-348.5
2014-12-16 23:00:00+00:00,316.0,1165.0,325.75,0.0,0.0,1666.75,220.75,125.75,0.0,0.0,0.0,405.75,-315.5
2014-12-17 00:00:00+00:00,316.0,1152.0,324.0,0.0,0.0,1665.25,217.25,235.75,0.0,0.0,0.0,533.5,-331.25
2014-12-17 01:00:00+00:00,316.0,1137.0,325.0,0.0,0.0,1673.75,240.5,19.5,0.0,0.0,0.0,616.75,-598.0
2014-12-17 02:00:00+00:00,317.0,1040.5,325.0,0.0,0.0,1675.75,246.0,44.0,0.0,0.0,0.0,789.5,-649.0
2014-12-17 03:00:00+00:00,316.0,1099.25,324.75,0.0,0.0,1666.75,266.75,4.0,0.0,0.0,0.0,866.25,-409.25
2014-12-17 04:00:00+00:00,316.0,1208.25,324.5,0.0,0.0,1679.75,283.25,410.75,0.0,0.0,0.0,639.5,-284.25
2014-12-17 05:00:00+00:00,316.0,1469.75,485.5,0.0,0.0,1818.0,204.25,927.0,0.0,0.0,0.0,521.25,-68.0
2014-12-17 06:00:00+00:00,316.0,1702.0,618.0,0.0,0.0,1937.75,314.25,1939.5,0.0,0.0,0.0,549.25,658.25
2014-12-17 07:00:00+00:00,316.0,1785.5,619.5,0.0,0.0,1973.0,366.5,1595.75,0.0,11.0,0.0,523.5,759.25
2014-12-17 08:00:00+00:00,316.0,1723.0,619.25,0.0,0.0,1977.25,403.75,1370.25,0.0,39.25,0.0,380.5,507.25
2014-12-17 09:00:00+00:00,317.0,1696.75,620.5,0.0,0.0,1973.5,604.5,1060.75,0.0,72.25,0.0,256.0,480.5
2014-12-17 10:00:00+00:00,316.0,1759.5,620.75,0.0,0.0,1974.0,802.0,581.75,0.0,96.0,0.0,161.25,351.75
2014-12-17 11:00:00+00:00,316.0,1764.0,620.5,0.0,0.0,1912.75,681.0,1317.75,0.0,99.75,0.0,103.25,668.75
2014-12-17 12:00:00+00:00,319.0,1813.25,620.75,0.0,0.0,1825.25,778.75,1343.5,0.0,86.5,0.0,76.75,766.75
2014-12-17 13:00:00+00:00,320.0,1855.25,575.75,0.0,0.0,1825.0,800.75,1329.75,0.0,60.5,0.0,31.5,749.5
2014-12-17 14:00:00+00:00,317.0,1752.25,450.75,0.0,0.0,1863.0,983.0,1813.25,0.0,27.75,0.0,31.25,938.0
2014-12-17 15:00:00+00:00,316.0,1700.0,374.75,0.0,0.0,2030.0,1175.75,2166.75,0.0,6.0,0.0,105.25,1146.25
2014-12-17 16:00:00+00:00,316.0,1609.25,238.75,0.0,0.0,2130.25,1101.5,2698.0,0.0,0.0,0.0,273.0,1228.5
2014-12-17 17:00:00+00:00,316.0,1596.25,240.0,0.0,0.0,2157.25,1010.5,2229.0,0.0,0.0,0.0,502.25,1092.25
2014-12-17 18:00:00+00:00,316.0,1452.75,240.0,0.0,0.0,2170.5,884.25,1175.25,0.0,0.0,0.0,718.75,776.75
2014-12-17 19:00:00+00:00,316.0,1320.75,225.25,0.0,0.0,2156.5,566.0,113.0,0.0,0.0,0.0,762.75,337.0
2014-12-17 20:00:00+00:00,316.0,1065.75,166.25,0.0,0.0,1972.0,348.75,337.25,0.0,0.0,0.0,620.25,358.0
2014-12-17 21:00:00+00:00,316.0,1046.25,155.0,0.0,0.0,1830.75,693.0,742.25,0.0,0.0,0.0,329.75,389.75
2014-12-17 22:00:00+00:00,316.0,982.0,155.75,0.0,0.0,1774.5,377.75,660.0,0.0,0.0,0.0,244.75,112.0
2014-12-17 23:00:00+00:00,316.0,759.25,16.5,0.0,0.0,1454.0,256.25,0.0,0.0,0.0,0.0,341.5,-327.25
2014-12-18 00:00:00+00:00,317.0,606.0,16.25,0.0,0.0,1441.0,230.25,0.0,0.0,0.0,0.0,385.5,-358.5
2014-12-18 01:00:00+00:00,319.0,554.0,16.5,0.0,0.0,1441.25,262.5,0.0,0.0,0.0,0.0,419.5,-528.5
2014-12-18 02:00:00+00:00,319.0,541.0,14.0,0.0,0.0,1441.5,271.5,0.0,0.0,0.0,0.0,380.0,-533.75
2014-12-18 03:00:00+00:00,316.0,551.25,10.5,0.0,0.0,1437.75,305.25,0.0,0.0,0.0,0.0,350.25,-525.25
2014-12-18 04:00:00+00:00,316.0,641.25,5.0,0.0,0.0,1431.75,298.0,0.0,0.0,0.0,0.0,370.75,-245.75
2014-12-18 05:00:00+00:00,316.0,745.5,7.5,0.0,0.0,1508.75,444.0,0.0,0.0,0.0,0.0,333.75,66.25
2014-12-18 06:00:00+00:00,316.0,1100.0,227.25,0.0,0.0,2049.25,910.75,0.0,0.0,0.75,0.0,317.25,866.75
2014-12-18 07:00:00+00:00,316.0,1098.0,227.0,0.0,0.0,2175.5,978.75,1208.5,0.0,12.0,0.0,214.5,937.0
2014-12-18 08:00:00+00:00,316.0,2050.0,938.75,0.0,0.0,1935.5,803.0,2172.75,0.0,39.75,0.0,139.5,1239.25
2014-12-18 09:00:00+00:00,316.0,1216.5,226.0,0.0,0.0,2164.0,595.0,1834.0,0.0,71.75,0.0,132.5,442.0
2014-12-18 10:00:00+00:00,316.0,1412.25,224.5,0.0,0.0,2077.5,523.75,1285.25,0.0,95.75,0.0,130.0,275.0
